Time,Hx,Hy,Hz,Ax,Ay,Az,PID_Output,Integral,Setpoint,XY-Heading,YZ-Heading,ZX-Heading
1.699999,-0.13375,0.1076667,-0.3814167,0.06,-0.52,0.82,1000,377.8757,275,187.0044,60.16647,285.7634,199.3241
1.749999,-0.1468333,0.16,-0.395,0.26,-0.27,1.14,1000,377.8757,275,187.0044,51.54286,292.0511,200.3916
1.799999,-0.09041667,0.2089167,-0.37375,0.11,0.02,1.21,1000,400.2214,275,223.4571,32.40238,299.2041,193.5996
1.849999,-0.01391667,0.2435,-0.3525,-0.14,0.09,1.11,1000,400.2214,275,223.4571,12.27103,304.636,182.2609
1.899999,0.1201667,0.2604167,-0.3279166,-0.17,0.11,1.06,1000,426.4943,275,262.729,-15.77049,308.455,159.8744
1.949999,0.15875,0.23225,-0.3545833,-0.19,0.01,1.05,1000,455.5714,275,290.7705,-25.35381,303.2246,155.8815
1.999999,0.2205833,0.1993333,-0.3418333,-0.1,-0.08,0.93,1000,485.6068,275,300.3538,-38.897,300.2477,147.166
2.049999,0.25225,0.1483333,-0.37975,-0.06,-0.09,0.88,1000,485.6068,275,300.3538,-50.54273,291.336,146.4058
2.099999,0.2826667,0.08266666,-0.37625,-0.01,-0.35,0.85,1000,518.161,275,325.5427,-64.6983,282.3917,143.0834
2.149999,0.2868333,0.01958333,-0.3814167,0.02,-0.4,0.81,1000,518.161,275,325.5427,-77.09424,272.9392,143.0561
2.199999,0.2514167,-0.03558333,-0.4014167,-0.09,-0.57,0.74,1000,553.3704,275,352.0942,270.9444,264.9343,147.9401
2.249999,0.245,-0.08666667,-0.41,-0.27,-0.48,0.67,0,553.776,275,4.055634,259.5192,258.0644,149.1391
2.299999,0.1945833,-0.1345833,-0.4370833,-0.24,-0.18,0.76,0,553.776,275,4.055634,244.3304,252.8858,156.002
2.349999,0.1266667,-0.1605833,-0.4401667,-0.04,0.05,0.86,750.4565,556.843,275,30.66962,227.2661,249.9568,163.9458
2.399999,0.07141667,-0.1583333,-0.4329167,-0.0,-0.52,1.12,750.4565,556.843,275,30.66962,213.2779,249.9107,170.6325
2.449999,0.01875,-0.1783333,-0.42225,0.33,-0.24,1.0,1000,563.0151,275,61.72211,195.002,247.1037,177.4574
2.499999,0.009333333,-0.151,-0.4316667,0.08,-0.34,1.15,1000,571.015,275,79.99796,192.537,250.7198,178.7614
2.549999,-0.03808333,-0.14375,-0.4325,0.06,-0.38,0.79,1000,571.015,275,79.99796,174.1617,251.6147,185.0322
2.599999,-0.06708333,-0.1345833,-0.4030833,0.22,-0.1,0.82,1000,581.0988,275,100.8383,162.506,251.5366,189.4489
2.649999,-0.086,-0.09308333,-0.4175,-0.36,-0.58,0.7,1000,581.0988,275,100.8383,146.2651,257.4312,191.6395
2.699999,-0.1180833,-0.06333333,-0.4405833,-0.1,-0.07,0.71,1000,593.9722,275,128.7349,127.2066,261.8198,195.0036
2.749999,-0.1451667,-0.04725,-0.3883333,0.03,-0.02,1.22,1000,608.7516,275,147.7934,117.0294,263.0627,200.4967
2.799999,-0.12875,-0.0005833333,-0.3916667,-0.1,-0.03,1.16,1000,608.7516,275,147.7934,99.25961,269.9147,198.1969
2.849998,-0.1695833,0.02391667,-0.41,-0.06,0.06,0.69,1000,626.3256,275,175.7404,90.97241,273.3385,202.4709
2.899998,-0.1526667,0.06458333,-0.3879167,0.1,-0.13,1.12,1000,646.2186,275,198.9301,76.06993,279.4523,201.4824
2.949998,-0.1295833,0.1141667,-0.3839167,-0.12,-0.49,1.1,1000,646.2186,275,198.9301,57.619,286.5611,198.6511
2.999998,-0.1345833,0.1345833,-0.3729167,0.02,-0.04,0.75,1000,667.9567,275,217.381,54.0,289.8442,199.8442
3.049998,-0.10975,0.17,-0.38875,-0.17,-0.13,1.2,1000,667.9567,275,217.381,41.84581,293.6197,195.7652
3.099998,-0.08683333,0.1843333,-0.3754167,-0.05,-0.01,1.07,1000,691.2722,275,233.1542,34.22356,296.1515,193.0234
3.149998,-0.0675,0.211,-0.38475,-0.26,-0.61,0.64,1000,715.3498,275,240.7764,26.73974,298.7407,189.9506
3.199998,-0.08833333,0.21725,-0.4043333,-0.29,-0.05,0.75,1000,715.3498,275,240.7764,31.12653,298.2493,192.3236
3.249998,-0.03891666,0.24475,-0.3655833,0.23,-0.15,0.9599999,1000,739.7371,275,243.8735,18.03472,303.8015,186.0763
3.299998,-0.02541667,0.2379167,-0.3780833,0.1,-0.38,0.8,1000,739.7371,275,243.8735,15.09778,302.181,183.8459
3.349998,-0.01016667,0.2455833,-0.3768333,0.31,-0.31,1.12,1000,765.7274,275,259.9022,11.37057,303.0924,181.5454
3.399998,0.04683333,0.2793333,-0.3376667,-0.03,0.06,0.84,1000,792.0903,275,263.6294,-0.5177536,309.5991,172.1036
3.449998,0.0785,0.2725,-0.33975,0.1,-0.12,1.19,1000,792.0903,275,263.6294,-7.07029,308.7317,166.99
3.499998,0.08558333,0.266,-0.34625,0.12,-0.1,0.9,1000,820.2973,275,282.0703,-8.835159,307.5326,166.1163
3.549998,0.1295833,0.2568333,-0.3418333,-0.17,-0.04,1.22,1000,820.2973,275,282.0703,-17.77289,306.919,159.2391
3.599998,0.1354167,0.2625,-0.3418333,0.21,-0.06,1.12,1000,849.5746,275,292.7729,-18.28799,307.5213,158.3891
3.649998,0.1476667,0.24875,-0.3214167,-0.19,0.03,1.11,1000,878.9034,275,293.288,-21.69484,307.7369,155.3248
3.699998,0.18975,0.24,-0.31725,0.2,-0.19,1.26,1000,878.9034,275,293.288,-29.33078,307.1075,149.116
3.749998,0.2075,0.2205833,-0.33125,0.15,-0.07,0.74,1000,909.3365,275,304.3308,-34.24944,303.6601,147.9363
3.799998,0.2075,0.18875,-0.3585,0.09,-0.4,0.72,1000,940.2614,275,309.2495,-38.70914,297.7668,149.9377
3.849998,0.2295833,0.1929167,-0.35,-0.09,-0.05,1.0,1000,940.2614,275,309.2495,-40.95999,298.8631,146.737
3.899998,0.2325,0.1679167,-0.3754167,0.0,-0.51,0.82,1000,971.8574,275,315.96,-45.16235,294.0981,148.2296
3.949997,0.2543334,0.1535,-0.3564167,-0.35,-0.04,0.91,1000,1003.874,275,320.1624,-49.8874,293.3004,144.4889
3.999997,0.2733333,0.1333333,-0.35125,0.04,-0.15,1.09,1000,1003.874,275,320.1624,-54.99665,290.7866,142.1109
4.049997,0.2589167,0.1104167,-0.3355833,-0.23,-0.09,1.21,1000,1036.873,275,329.9966,-57.90387,288.2127,142.3483
4.099998,0.245,0.09041667,-0.3635,0.35,-0.29,1.17,1000,1070.448,275,335.7435,-60.74354,283.9682,146.0199
4.149998,0.2416667,0.0875,-0.37625,-0.13,0.2,0.85,1000,1070.448,275,335.7435,-61.09625,283.0919,147.2872
4.199998,0.2725,0.06666667,-0.401,0.19,-0.29,0.86,1000,1104.057,275,336.0963,-67.25271,279.4391,145.8019
4.249998,0.29225,0.05458333,-0.36875,-0.4,-0.06,0.78,1000,1104.057,275,336.0963,-70.42079,278.4199,141.6017
4.299998,0.2851667,0.03125,-0.38875,-0.28,-0.25,0.68,1000,1138.599,275,345.4208,-74.74619,274.5959,143.7382
4.349998,0.2843333,0.01433333,-0.3651667,0.1,0.05,1.08,1000,1173.574,275,349.7462,-78.11414,272.2478,142.0943
4.399999,0.2568333,0.005583333,-0.38875,-0.12,0.09,1.02,1000,1173.574,275,349.7462,-79.75464,270.8228,146.5487
4.449999,0.2514167,-0.01708333,-0.3929167,0.35,-0.12,1.05,1000,1209.049,275,354.7546,275.1128,267.5104,147.3859
4.499999,0.2379167,-0.009166666,-0.4116667,-0.32,-0.12,0.73,1000,1209.049,275,354.7546,276.7935,268.7244,149.9749
4.549999,0.2843333,-0.01641667,-0.3691667,0.1,-0.25,1.07,0,1208.87,275,-1.793549,275.6956,267.4538,142.3964
4.599999,0.2939167,-0.02266667,-0.3643333,-0.27,-0.34,0.86,481.7615,1208.801,275,-0.6955566,274.5901,266.44,141.106
4.65,0.2670834,-0.01308333,-0.3716667,-0.13,0.13,1.22,481.7615,1208.801,275,-0.6955566,276.1956,267.9839,144.2986
4.7,0.2695833,-0.0001666667,-0.3891666,0.13,-0.36,0.86,466.1257,1208.681,275,-1.195557,278.9646,269.9755,145.2889
4.75,0.2654166,0.02391667,-0.3758333,-0.14,-0.19,1.16,466.1257,1208.681,275,-1.195557,-75.85099,273.6412,144.7699
4.8,0.2835,0.04333333,-0.3593333,0.24,-0.17,1.07,1000,1243.766,275,350.851,-72.30953,276.8763,141.7279
4.85,0.2864167,0.08666667,-0.3589167,-0.25,-0.35,0.83,1000,1278.497,275,347.3095,-64.16474,283.5752,141.41
4.900001,0.25475,0.09183332,-0.3541667,-0.06,-0.31,0.76,1000,1278.497,275,347.3095,-61.17657,284.5363,144.2728
4.950001,0.2679167,0.1164167,-0.3454167,-0.19,0.09,1.18,1000,1312.115,275,336.1766,-57.51382,288.6255,142.2016
5.000001,0.2708333,0.1208333,-0.3916667,0.02,-0.07,1.07,1000,1312.115,275,336.1766,-56.95578,287.1456,145.3365
5.050001,0.28475,0.1414167,-0.3364167,0.31,-0.36,1.06,1000,1345.31,275,331.9558,-54.58942,292.8,139.7547
5.100001,0.28475,0.1601667,-0.3443333,-0.39,-0.16,0.92,1000,1378.269,275,329.5894,-51.64304,294.9455,140.4106
5.150002,0.256,0.1704167,-0.3691667,-0.05,-0.01,1.01,1000,1378.269,275,329.5894,-47.34869,294.7792,145.2605
5.200002,0.2114167,0.1768333,-0.341,-0.15,0.04,0.94,1000,1410.504,275,322.3487,-41.09019,297.41,148.2015
5.250002,0.2433333,0.1743333,-0.3541667,-0.13,-0.08,1.03,1000,1442.542,275,320.3807,-45.38074,296.208,145.5086
5.300002,0.2114167,0.1658333,-0.39,-0.1,-0.38,0.66,1000,1442.542,275,320.3807,-42.88968,293.0359,151.5381
5.350002,0.2425,0.1708333,-0.3364167,0.07,0.07,1.03,1000,1474.331,275,317.8897,-45.83656,296.9216,144.2147
5.400002,0.24,0.1626667,-0.3189167,0.27,-0.08,1.27,1000,1474.331,275,317.8897,-46.87146,297.0243,143.0368
5.450003,0.25225,0.1839167,-0.3364167,-0.22,-0.11,0.87,1000,1506.518,275,321.8715,-44.90403,298.6651,143.1369
5.500003,0.2404167,0.1691667,-0.3655833,-0.12,-0.04,1.0,1000,1538.605,275,320.8683,-45.86827,294.8315,146.6701
5.550003,0.245,0.161,-0.37975,-0.15,-0.54,0.76,1000,1538.605,275,320.8683,-47.68937,292.9752,147.1714
5.600003,0.2555833,0.1566667,-0.3716667,-0.08,-0.05,0.92,1000,1570.874,275,322.6894,-49.49267,292.8566,145.4849
5.650003,0.2526667,0.1489167,-0.3618333,0.24,-0.32,0.94,1000,1570.874,275,322.6894,-50.48576,292.3702,145.0736
5.700004,0.2551667,0.12125,-0.39,0.17,-0.34,0.98,1000,1603.423,275,325.4857,-55.58389,287.2703,146.8043
5.750004,0.2505833,0.116,-0.34475,-0.15,-0.18,0.77,1000,1636.481,275,330.5839,-56.15965,288.5968,143.9883
5.800004,0.2580833,0.1043333,-0.36875,0.24,-0.15,1.08,1000,1669.88,275,333.9884,-58.98838,285.7982,145.0123
5.850004,0.2716667,0.08916666,-0.38225,-0.06,-0.26,0.76,1000,1669.88,275,333.9884,-62.82909,283.1305,144.5984
5.900004,0.2618333,0.05891666,-0.3785,0.22,-0.06,1.11,1000,1703.663,275,337.8291,-68.31875,278.8476,145.3258
5.950005,0.2645833,0.04416667,-0.3941667,-0.06,-0.29,0.73,1000,1703.663,275,337.8291,-71.52305,276.3934,146.1286
6.000005,0.26375,0.02641666,-0.4039166,0.15,-0.08,1.06,1000,1738.315,275,346.523,-75.28044,273.7419,146.8562
6.050005,0.2704167,0.02,-0.3801667,-0.14,-0.2,0.7,1000,1773.343,275,350.2805,-76.77011,273.0115,144.5753
6.100005,0.2551667,-0.009166666,-0.3976667,0.18,-0.19,0.9700001,1000,1773.343,275,350.2805,276.9426,268.6795,147.3133
6.150005,0.25975,-0.04041667,-0.3470833,0.1,-0.02,1.03,0,1773.149,275,-1.942566,270.1558,263.358,143.1896
6.200006,0.2320833,-0.05141666,-0.3855834,0.11,-0.38,0.75,0,1773.149,275,-1.942566,266.5082,262.4045,148.9562
6.250006,0.2329167,-0.04766666,-0.3618333,0.01,0.26,0.89,874.1063,1773.998,275,8.49176,267.4341,262.4953,147.2301
6.300006,0.2766667,-0.03641667,-0.3741667,-0.01,-0.25,1.01,795.1384,1774.755,275,7.565948,271.5015,264.4411,143.52
6.350006,0.26375,-0.04166667,-0.38875,0.15,-0.34,0.78,795.1384,1774.755,275,7.565948,270.0227,263.8823,145.8448
6.400006,0.2670834,-0.007916666,-0.3651667,-0.45,-0.32,0.71,754.296,1775.252,275,4.977264,277.3022,268.7581,143.8182
6.450006,0.27125,-0.0235,-0.3708333,-0.09,0.12,1.1,754.296,1775.252,275,4.977264,274.0485,266.374,143.816
6.500007,0.281,0.00875,-0.3916667,0.2,0.17,1.21,697.4025,1775.347,275,0.9515076,-79.21645,271.2798,144.3426
6.550007,0.28725,0.03933333,-0.3839167,0.19,0.22,1.24,1000,1810.769,275,354.2165,-73.20294,275.8497,143.1958
6.600007,0.2880833,0.07583333,-0.33725,0.33,-0.34,1.21,1000,1810.769,275,354.2165,-66.25236,282.6726,139.4956
6.650007,0.2770833,0.0875,-0.3520833,0.31,-0.26,1.04,1000,1844.894,275,341.2523,-63.47443,283.9565,141.7979
6.700007,0.245,0.09641666,-0.3491667,0.2,-0.3,0.86,1000,1844.894,275,341.2523,-59.51851,285.4366,144.9438
6.750008,0.27,0.1225,-0.3555833,-0.22,-0.41,0.66,1000,1878.346,275,334.5185,-56.59603,289.0091,142.79
6.800008,0.2593333,0.1393333,-0.36875,-0.48,-0.23,0.71,1000,1911.506,275,331.596,-52.75197,290.6992,144.8822
6.850008,0.2635,0.1441667,-0.3380833,-0.13,0.12,1.18,1000,1911.506,275,331.596,-52.31596,293.0945,142.0674
6.900008,0.23375,0.1554167,-0.3780833,0.26,0.13,1.18,1000,1944.237,275,327.3159,-47.3807,292.3458,148.2736
6.950008,0.24,0.1635,-0.355,-0.09,-0.3,0.9,1000,1976.411,275,321.7354,-46.73536,294.7291,145.9391
7.000009,0.2641666,0.1545833,-0.34875,-0.09,-0.31,0.85,1000,1976.411,275,321.7354,-50.66496,293.9053,142.8573
7.050009,0.2526667,0.1558333,-0.3704167,-0.04,-0.01,0.81,1000,2008.977,275,325.6649,-49.3356,292.8163,145.7015
7.100009,0.23375,0.1591667,-0.3333333,-0.14,-0.48,0.8,1000,2008.977,275,325.6649,-46.748,295.5245,144.9599
7.150009,0.261,0.16,-0.3580833,-0.16,-0.01,0.9599999,1000,2041.152,275,321.748,-49.49059,294.0762,143.9124
7.200009,0.2454167,0.1376667,-0.39625,-0.05,0.0,1.0,1000,2073.601,275,324.4906,-51.70972,289.1584,148.2281
7.25001,0.2658334,0.1289167,-0.3341667,0.1,-0.25,1.0,1000,2073.601,275,324.4906,-55.1288,291.0959,141.4973
7.30001,0.2601667,0.126,-0.3555833,-0.35,-0.42,0.63,1000,2106.614,275,330.1288,-55.15887,289.5117,143.8085
7.35001,0.2708333,0.1241667,-0.35125,0.15,0.2,1.19,1000,2106.614,275,330.1288,-56.37037,289.4685,142.3658
7.40001,0.2754167,0.1164167,-0.3695833,-0.07,-0.32,0.99,1000,2139.751,275,331.3704,-58.08656,287.4841,143.3062
7.45001,0.2725,0.09433334,-0.38225,-0.09,-0.22,0.78,1000,2173.06,275,333.0865,-61.9053,283.8627,144.5155
7.50001,0.2745833,0.06849999,-0.3516667,0.18,0.01,1.33,1000,2173.06,275,333.0865,-66.9924,281.0224,142.0171
7.550011,0.28725,0.05541667,-0.37,-0.16,-0.02,0.9700001,1000,2207.259,275,341.9924,-70.08057,278.5182,142.176
7.600011,0.2568333,0.02958333,-0.3589167,0.06,-0.41,0.72,1000,2241.767,275,345.0806,-74.42934,274.7119,144.4133
7.650011,0.2695833,0.0,-0.3430833,0.02,0.19,1.16,1000,2241.767,275,345.0806,-81.0,270.0,141.8409
7.700011,0.3025,-0.007916666,-0.3430833,0.06,-0.25,1.11,1000,2277.367,275,356.0,277.5009,268.6781,138.597
7.750011,0.265,-0.02766667,-0.41625,-0.41,-0.14,0.72,0,2277.117,275,-2.500854,273.0398,266.1974,147.5177
7.800012,0.2530833,-0.05375,-0.3879167,0.17,-0.19,0.98,0,2277.117,275,-2.500854,267.0096,262.1113,146.8789
7.850012,0.2345833,-0.06291667,-0.3729167,-0.01,-0.33,0.88,1000,2277.916,275,7.990356,263.9863,260.4235,147.828
7.900012,0.2564167,-0.05766666,-0.3920834,-0.37,-0.04,0.76,1000,2277.916,275,7.990356,266.3254,261.6331,146.8159
7.950012,0.2280833,-0.07391667,-0.3976667,0.4,-0.0,1.17,1000,2278.784,275,8.674622,261.0437,259.4703,150.1634
8.000012,0.21475,-0.09833334,-0.3818333,-0.23,-0.12,0.83,1000,2280.179,275,13.95633,254.3971,255.5585,150.6458
8.050013,0.1876667,-0.1068333,-0.4226666,0.28,-0.25,0.89,1000,2280.179,275,13.95633,249.3484,255.815,156.0585
8.100013,0.2130833,-0.1185,-0.4014167,-0.11,0.09,0.87,1000,2282.745,275,25.65164,249.9207,253.5532,152.0394
8.150013,0.191,-0.0875,-0.4291667,-0.05,-0.07,1.17,1000,2284.806,275,20.61322,254.3868,258.4763,156.0086
8.200013,0.2041667,-0.1180833,-0.39725,-0.11,-0.07,0.83,1000,2284.806,275,20.61322,248.9563,253.4453,152.7991
8.250013,0.2,-0.1168333,-0.4189167,-0.11,-0.02,1.0,1000,2287.41,275,26.0437,248.7079,254.4165,154.4792
8.300014,0.1901667,-0.135,-0.3966667,-0.04,-0.45,0.69,1000,2287.41,275,26.0437,243.6289,251.2047,154.3864
8.350014,0.17,-0.12375,-0.4039166,-0.01,0.04,1.07,1000,2290.547,275,31.37106,242.9476,252.9662,157.1748
8.400014,0.1670833,-0.1320833,-0.4129167,0.31,-0.33,1.2,1000,2293.753,275,32.05243,240.6728,252.2616,157.9697
8.450014,0.1868333,-0.1366667,-0.3891666,-0.27,0.04,1.09,1000,2293.753,275,32.05243,242.8149,250.6499,154.355
8.500014,0.1725,-0.1429167,-0.4264167,-0.28,-0.37,0.63,1000,2296.971,275,32.18509,239.3582,251.4711,157.975
8.550014,0.1270833,-0.1479167,-0.4280833,0.1,-0.02,1.09,1000,2296.971,275,32.18509,229.6677,250.9383,163.4656
8.600015,0.1430833,-0.1445833,-0.4158333,0.06,-0.32,0.71,1000,2301.504,275,45.33231,233.7012,250.8277,161.0123
8.650015,0.1620833,-0.15625,-0.4043333,0.06,0.12,0.99,1000,2305.634,275,41.29877,235.0498,248.8716,158.1558
8.700015,0.1583333,-0.1479167,-0.3851667,0.23,-0.33,0.9599999,1000,2305.634,275,41.29877,235.9481,248.9916,157.6535
8.750015,0.1439167,-0.1475,-0.3789167,-0.04,0.23,1.02,1000,2309.54,275,39.05191,233.2955,248.7307,159.2027
8.800015,0.1576667,-0.1535,-0.3929167,0.24,-0.32,1.02,1000,2309.54,275,39.05191,234.7672,248.661,158.1358
8.850016,0.1666667,-0.1695833,-0.3920834,-0.08,0.21,0.99,1000,2313.563,275,40.23282,233.503,246.6106,156.9706
8.900016,0.1725,-0.1535,-0.3929167,0.22,-0.29,1.06,1000,2317.712,275,41.49698,237.3356,248.661,156.2973
8.950016,0.1720833,-0.1543333,-0.3733333,-0.1,0.19,0.9599999,1000,2317.712,275,41.49698,237.1126,247.5402,155.2532
9.000016,0.1629167,-0.1566667,-0.4183333,-0.12,0.02,0.82,1000,2321.501,275,37.88742,235.1204,249.469,158.722
9.050016,0.1785,-0.1489167,-0.4030833,0.2,-0.2,1.27,1000,2321.501,275,37.88742,239.1629,249.7236,156.1145
9.100017,0.1926667,-0.1333333,-0.4125,-0.15,0.05,0.91,1000,2325.085,275,35.83713,244.3152,252.0875,154.9641
9.150017,0.1958333,-0.1280833,-0.3916667,0.31,-0.24,1.31,1000,2328.154,275,30.68484,245.8136,251.8912,153.435
9.200017,0.1729167,-0.125,-0.3925,0.02,-0.07,0.71,1000,2328.154,275,30.68484,243.1371,252.3348,156.224
9.250017,0.1941667,-0.1429167,-0.3868333,0.31,0.06,1.2,1000,2331.34,275,31.86285,242.645,249.7231,153.3461
9.300017,0.1443333,-0.145,-0.426,-0.13,-0.23,0.7,1000,2335.453,275,41.13202,233.868,251.2027,161.2831
9.350018,0.1826667,-0.1276667,-0.4158333,0.15,-0.35,0.99,1000,2335.453,275,41.13202,244.0501,252.9328,156.2851
9.400018,0.1741667,-0.1241667,-0.4230834,-0.33,-0.15,0.66,1000,2338.548,275,30.94989,243.5142,253.6441,157.625
9.450018,0.1576667,-0.1208333,-0.4251667,-0.08,-0.01,0.82,1000,2341.697,275,31.48578,241.534,254.1347,159.6535
9.500018,0.17975,-0.1345833,-0.41625,-0.02,-0.49,0.68,1000,2341.697,275,31.48578,242.1769,252.0828,156.6438
9.550018,0.1826667,-0.1341667,-0.4076666,-0.33,0.12,0.92,1000,2344.979,275,32.82312,242.7031,251.7832,155.8639
9.600019,0.176,-0.1233333,-0.375,-0.05,-0.05,0.99,1000,2344.979,275,32.82312,243.9789,251.7945,154.8578
9.650019,0.1526667,-0.1445833,-0.3908334,0.01,-0.04,1.3,1000,2348.081,275,31.02115,235.5577,249.6988,158.6635
9.700019,0.1716667,-0.1370833,-0.42475,0.05,-0.42,0.73,1000,2352.025,275,39.44229,240.3911,252.1131,157.9934
9.750019,0.1801667,-0.1458333,-0.4295834,-0.03,-0.19,1.04,1000,2352.025,275,39.44229,240.0121,251.2489,157.2469
9.800019,0.1641667,-0.1566667,-0.4133333,-0.09,-0.5,0.68,1000,2355.524,275,34.98795,235.3391,249.2417,158.3381
9.850019,0.1526667,-0.1405833,-0.4166667,0.11,-0.12,1.15,1000,2355.524,275,34.98795,236.3595,251.3556,159.8772
9.90002,0.1679167,-0.1345833,-0.4064167,0.03,-0.14,0.71,1000,2359.388,275,38.64047,240.2882,251.6779,157.5513
9.95002,0.1691667,-0.1401667,-0.3970833,0.02,-0.4,0.78,1000,2362.859,275,34.71179,239.3558,250.5575,156.9249
10.00002,0.1855833,-0.1276667,-0.4166667,0.06,-0.18,1.07,1000,2362.859,275,34.71179,244.4751,252.9649,155.9918
10.05002,0.2083333,-0.1389167,-0.3875,-0.15,-0.26,0.9599999,1000,2365.912,275,30.5249,245.3046,250.2775,151.736
10.10002,0.151,-0.1454167,-0.3851667,0.24,-0.28,1.3,1000,2365.912,275,30.5249,235.0791,249.3164,158.5929
10.15002,0.1776667,-0.1485,-0.42725,-0.16,-0.17,0.77,1000,2369.904,275,39.9209,239.11,250.834,157.4206
10.20002,0.1954167,-0.141,-0.4014167,0.06,-0.32,1.21,1000,2373.493,275,35.89005,243.1882,250.6459,154.0424
10.25002,0.176,-0.13375,-0.4018333,-0.21,-0.08,1.14,1000,2373.493,275,35.89005,241.7672,251.59,156.3469
10.30002,0.1720833,-0.13625,-0.4104167,0.33,-0.3,0.98,1000,2376.816,275,33.23276,240.629,251.6349,157.2522
