Time,Hx,Hy,Hz,Ax,Ay,Az,Heading,PID_Output,Integral,Setpoint
11.85003,-0.05176599,-0.1550183,-0.296293,-0.54,-0.33,0.88,260.1207,0,-3499.677,4,-253.6918
11.90003,-0.07119446,-0.1514732,-0.3332625,-0.58,-0.68,0.82,259.2877,0,-3525.289,4,-256.1207
11.95003,-0.03765203,-0.1477706,-0.325244,0.45,0.37,1.32,259.6884,0,-3525.289,4,-256.1207
12.00003,-0.04026572,-0.1538366,-0.3566428,-0.44,0.03,0.83,260.9545,0,-3550.858,4,-255.6884
12.05003,-0.05307283,-0.1591937,-0.3277762,0.29,-0.69,1.09,263.2,0,-3550.858,4,-255.6884
12.10003,-0.06701255,-0.1751072,-0.3342754,-0.3,0.32,0.8,260.9844,0,-3576.778,4,-259.2
12.15003,-0.06396323,-0.1514732,-0.3028766,0.2,-0.36,1.03,258.2426,0,-3602.477,4,-256.9844
12.20003,-0.03590957,-0.1546244,-0.3557987,0.04,0.33,0.79,260.0303,0,-3602.477,4,-256.9844
12.25003,-0.04984928,-0.1607692,-0.3298863,0.05,-0.67,1.18,261.2685,0,-3628.08,4,-256.0303
12.30003,-0.03460272,-0.1664414,-0.3492996,-0.09,1.5,0.67,264.9847,0,-3628.08,4,-256.0303
12.35003,-0.06788378,-0.1743194,-0.3096291,0.05,-1.65,1.05,262.2505,0,-3654.178,4,-260.9847
12.40003,-0.05568653,-0.1674656,-0.3269321,0.07,1.11,0.77,261.8618,0,-3680.003,4,-258.2505
12.45003,-0.03895888,-0.1572242,-0.3190825,-0.14,-0.89,0.82,261.1375,0,-3680.003,4,-258.2505
12.50003,-0.04287942,-0.1617146,-0.3422939,-0.01,-0.29,0.98,263.2797,0,-3705.717,4,-257.1375
12.55003,-0.05830023,-0.1615571,-0.3277762,-0.01,0.7,0.91,262.7966,0,-3705.717,4,-257.1375
12.60003,-0.05525092,-0.1542305,-0.3281982,-0.27,-1.05,1.04,260.8658,0,-3731.596,4,-258.7966
12.65003,-0.04070134,-0.1664414,-0.31233,0.13,1.09,0.75,261.2355,0,-3757.283,4,-256.8658
12.70003,-0.05786461,-0.1587998,-0.3041427,-0.16,-1.8,1.02,261.1761,0,-3757.283,4,-256.8658
12.75003,-0.0548153,-0.1636841,-0.3028766,0.2,1.51,0.79,261.5742,0,-3783.0,4,-257.1761
12.80003,-0.01221206,-0.1656536,-0.3380736,-0.31,-0.9700001,0.79,264.7493,0,-3783.0,4,-257.1761
12.85003,-0.0330345,-0.1751072,-0.3401838,0.44,0.81,1.1,267.8618,0,-3809.075,4,-260.7493
12.90003,0.003034501,-0.1591937,-0.3401838,-0.49,-0.84,0.9700001,274.3974,0,-3835.462,4,-263.8618
12.95003,-0.03503833,-0.1721923,-0.3514097,0.44,0.66,0.93,271.969,0,-3835.462,4,-263.8618
13.00003,-0.01560986,-0.1682534,-0.3446573,-0.5,-0.77,0.95,273.7633,0,-3862.259,4,-267.969
13.05003,-0.0341671,-0.1664414,-0.3401838,-0.08,-1.83,1.0,269.5324,0,-3862.259,4,-267.969
13.10003,-0.01482575,-0.1587998,-0.3113172,0.37,1.33,1.23,271.5884,0,-3888.812,4,-265.5324
13.15003,-0.02998519,-0.1714045,-0.3224586,-0.62,-0.74,0.75,270.0476,0,-3915.571,4,-267.5884
13.20003,-0.01351891,-0.1554122,-0.3144402,0.45,0.52,1.21,272.2573,0,-3915.571,4,-267.5884
13.25003,-0.03216327,-0.1861364,-0.3169723,-0.49,-0.46,0.92,270.7674,0,-3942.396,4,-268.2573
13.30003,-0.01865917,-0.1698289,-0.3355415,0.38,0.08,0.99,271.985,0,-3942.396,4,-268.2573
13.35003,-0.01604548,-0.1731377,-0.3342754,-0.19,-0.19,0.85,271.8772,0,-3969.195,4,-267.985
13.40003,-0.02998519,-0.1766828,-0.3140181,0.21,-0.77,1.17,271.9344,0,-3995.983,4,-267.8772
13.45003,-0.04810681,-0.1731377,-0.3216146,-0.38,0.75,0.67,268.8484,0,-3995.983,4,-267.8772
13.50003,-0.009162746,-0.1686472,-0.3178164,-0.0,-1.34,1.05,269.5767,0,-4022.468,4,-264.8484
13.55003,-0.006113433,-0.1682534,-0.3553767,0.12,0.87,0.78,272.0937,0,-4049.277,4,-268.0937
13.60003,-0.008291513,-0.1717984,-0.3319964,0.44,0.18,1.05,276.3487,0,-4049.277,4,-268.0937
13.65003,-0.02824273,-0.1816459,-0.3117392,-0.39,-0.56,0.85,274.4394,0,-4076.512,4,-272.3487
13.70003,0.01287942,-0.1774706,-0.3418719,0.28,-0.15,1.04,276.5167,0,-4103.556,4,-270.4394
13.75003,-0.002628506,-0.1975595,-0.3269321,-0.41,0.11,0.87,277.1836,0,-4103.556,4,-270.4394
13.80003,-0.008291513,-0.1686472,-0.3406058,0.44,-0.45,1.25,279.1913,0,-4130.874,4,-273.1836
13.85003,-0.01439014,-0.1674656,-0.3359635,-0.2,0.5,0.69,276.1706,0,-4130.874,4,-273.1836
13.90003,0.02307284,-0.1652597,-0.3476115,0.07,-1.36,1.06,279.074,0,-4158.091,4,-272.1706
13.95004,-0.02170849,-0.1766828,-0.3195045,-0.07,0.22,0.8,277.6774,0,-4185.599,4,-275.074
14.00004,0.002598884,-0.1564364,-0.3418719,-0.04,-0.68,1.0,279.6317,0,-4185.599,4,-275.074
14.05004,-0.01439014,-0.1845608,-0.3092071,0.01,0.72,0.87,275.4963,0,-4213.162,4,-275.6317
14.10004,0.01200819,-0.1717984,-0.3332625,-0.26,-1.21,1.03,279.1639,0,-4240.311,4,-271.4963
14.15004,-0.008291513,-0.164078,-0.3121612,0.31,-1.04,1.3,277.8824,0,-4240.311,4,-271.4963
14.20004,0.01287942,-0.1584059,-0.3199265,0.01,0.9599999,0.7,280.9179,0,-4267.699,4,-273.8824
14.25004,-0.01264767,-0.1865303,-0.3265101,-0.11,-1.33,0.93,278.2921,0,-4267.699,4,-273.8824
14.30004,0.01897804,-0.1621085,-0.3422939,0.2,0.87,0.89,281.4822,0,-4295.128,4,-274.2921
14.35004,0.009394494,-0.1796764,-0.3244,-0.27,-0.82,0.9599999,280.9304,0,-4322.876,4,-277.4822
14.40004,0.02263722,-0.1587998,-0.3332625,0.43,0.86,0.9,284.9278,0,-4322.876,4,-277.4822
14.45004,-0.01003398,-0.1743194,-0.3207705,-0.45,-1.51,0.92,281.6039,0,-4350.969,4,-280.9278
14.50004,0.02159174,-0.1710106,-0.3294643,0.36,1.35,0.84,283.0049,0,-4350.969,4,-280.9278
14.55004,0.006780798,-0.1857425,-0.3338534,-0.47,-1.09,0.88,280.9975,0,-4378.87,4,-279.0049
14.60004,0.01549312,-0.1739255,-0.3414499,0.49,0.84,1.33,283.7924,0,-4406.569,4,-276.9975
14.65004,0.01941366,-0.1841669,-0.3397617,-0.55,-0.23,0.86,283.3996,0,-4406.569,4,-276.9975
14.70004,0.03178516,-0.1816459,-0.3269321,-0.45,-0.63,0.94,286.0111,0,-4434.509,4,-279.3996
14.75004,-0.01439014,-0.1735316,-0.3277762,0.41,0.74,0.9599999,282.7342,0,-4434.509,4,-279.3996
14.80004,0.0383194,-0.1674656,-0.3281982,-0.51,-1.21,0.93,285.0245,0,-4462.383,4,-278.7342
14.85004,-0.01221206,-0.1820398,-0.3256661,0.4,1.41,0.9700001,280.4367,0,-4490.485,4,-281.0245
14.90004,0.01331504,-0.1721923,-0.3281982,-0.6,-0.35,0.79,283.4908,0,-4490.485,4,-281.0245
14.95004,0.01157257,-0.1755011,-0.34356,0.47,-0.08,1.32,280.4521,0,-4518.435,4,-279.4908
15.00004,0.02525091,-0.1778645,-0.3152842,-0.59,0.22,0.8,284.4248,0,-4518.435,4,-279.4908
15.05004,0.02917146,-0.1853486,-0.3334314,0.15,-0.75,1.04,285.9323,0,-4546.477,4,-280.4248
15.10004,0.01679996,-0.1778645,-0.3186604,-0.18,0.49,0.82,286.4734,0,-4574.67,4,-281.9323
15.15004,0.02307284,-0.1762889,-0.3539418,0.02,-0.67,1.07,286.2655,0,-4574.67,4,-281.9323
15.20004,0.00547395,-0.1656536,-0.3190825,0.06,0.72,0.77,283.915,0,-4602.897,4,-282.2655
15.25004,0.01375065,-0.1660475,-0.3319964,-0.5,0.38,0.66,283.6944,0,-4630.866,4,-279.6944
15.30004,0.006345182,-0.1739255,-0.343138,0.15,-1.58,1.13,281.9053,0,-4630.866,4,-279.6944
15.35004,-0.004806586,-0.1644719,-0.34356,-0.06,0.89,0.92,280.7165,0,-4658.657,4,-277.9053
15.40004,-0.04375066,-0.1731377,-0.3195045,-0.33,-0.74,0.88,274.4113,0,-4658.657,4,-277.9053
15.45004,-0.05612215,-0.152261,-0.3480335,0.29,0.85,0.92,266.9704,0,-4685.698,4,-270.4113
15.50004,-0.05525092,-0.1477706,-0.3186604,-0.27,-1.49,0.95,260.6949,0,-4711.367,4,-256.6949
15.55004,-0.0957632,-0.1371353,-0.3169723,0.36,1.69,0.84,253.7796,0,-4711.367,4,-256.6949
15.60004,-0.09271389,-0.1375292,-0.3260881,-0.5,-0.99,0.84,249.1956,0,-4736.345,4,-249.7796
15.65004,-0.1258207,-0.1241366,-0.343982,0.42,0.73,1.15,240.9005,0,-4736.345,4,-249.7796
15.70004,-0.1340974,-0.1174403,-0.3028766,-0.54,-0.35,0.84,236.28,0,-4760.035,4,-236.9005
15.75004,-0.1195478,-0.09829683,-0.343138,0.38,0.47,1.02,230.7512,0,-4783.263,4,-232.28
15.80004,-0.1645905,-0.09869074,-0.3144402,-0.45,-0.16,0.87,226.1957,0,-4783.263,4,-232.28
15.85004,-0.1641549,-0.07529312,-0.3216146,-0.1,1.35,0.69,220.6718,0,-4805.483,4,-222.1957
15.90004,-0.1336618,-0.05693741,-0.31233,-0.27,-1.77,0.9700001,215.22,0,-4827.15,4,-216.6718
15.95004,-0.1645905,-0.0648154,-0.3342754,0.3,1.29,0.91,212.069,0,-4827.15,4,-216.6718
16.00004,-0.1591889,-0.05693741,-0.3207705,-0.4,-0.68,0.77,210.4161,0,-4847.957,4,-208.069
16.05004,-0.1750453,-0.03866048,-0.3384957,0.38,0.64,1.01,206.8765,0,-4868.245,4,-202.8765
16.10004,-0.1728672,-0.01935942,-0.2988252,-0.49,-0.39,0.92,201.8417,0,-4868.245,4,-202.8765
16.15004,-0.1879395,-0.02424377,-0.3530978,0.4,0.4,0.9599999,197.7316,0,-4888.029,4,-197.8417
16.20004,-0.1452492,-0.01896552,-0.3131741,-0.49,-0.32,0.93,196.0599,0,-4888.029,4,-197.8417
16.25004,-0.1805341,-0.01620823,-0.3372296,0.35,0.12,1.32,195.64,0,-4907.235,4,-192.0599
16.30004,-0.1689467,-0.0124268,-0.3148622,-0.33,0.2,0.73,194.5921,0,-4926.294,4,-190.5921
16.35004,-0.2029247,-0.01439629,-0.3195045,0.17,-1.36,1.16,193.465,0,-4926.294,4,-190.5921
16.40004,-0.1641549,-0.005179049,-0.3190825,0.43,-0.28,1.16,192.3573,0,-4945.24,4,-189.465
16.45004,-0.1831478,-0.02463767,-0.3228807,-0.19,-0.06,0.81,193.5089,0,-4945.24,4,-189.465
16.50003,-0.1759165,-0.01620823,-0.3135961,0.03,-0.62,1.04,193.9109,0,-4964.191,4,-189.5089
16.55003,-0.1909888,-0.0132146,-0.3303083,0.2,0.7,0.8,194.6279,0,-4983.182,4,-189.9109
16.60003,-0.1384536,-0.01660213,-0.3406058,-0.14,-1.26,1.09,194.3533,0,-4983.182,4,-189.9109
16.65003,-0.1962162,-0.009511944,-0.3121612,0.15,1.76,0.75,193.5237,0,-5002.217,4,-190.3533
16.70003,-0.1565752,-0.02188038,-0.3207705,-0.26,-1.43,0.91,194.8561,0,-5002.217,4,-190.3533
16.75003,-0.1772234,-0.03251566,-0.3342754,0.33,1.07,0.94,196.0424,0,-5021.303,4,-190.8561
16.80003,-0.1504766,-0.02802521,-0.3235559,-0.43,-0.57,0.82,198.634,0,-5040.507,4,-192.0424
16.85003,-0.157882,-0.03251566,-0.3186604,0.42,0.58,1.0,199.8613,0,-5040.507,4,-192.0424
16.90003,-0.1654618,-0.01360849,-0.3211926,-0.48,-0.9599999,0.91,197.9631,0,-5060.093,4,-195.8613
16.95003,-0.166333,-0.03787269,-0.3484555,-0.35,-1.51,1.03,198.7221,0,-5060.093,4,-195.8613
17.00003,-0.1632837,-0.03787269,-0.3319964,0.4,1.62,0.92,199.1958,0,-5079.565,4,-194.7221
17.05003,-0.1628481,-0.04433264,-0.3298863,-0.57,-0.61,0.82,202.7048,0,-5099.084,4,-195.1958
17.10003,-0.152219,-0.03487906,-0.3070969,0.47,0.19,1.27,202.731,0,-5099.084,4,-195.1958
17.15002,-0.1798371,-0.04393874,-0.3351195,-0.61,0.13,0.83,202.9548,0,-5118.958,4,-198.731
17.20002,-0.1604957,-0.03527296,-0.3135961,0.21,-0.21,1.05,202.0103,0,-5118.958,4,-198.731
17.25002,-0.1667686,-0.04929577,-0.3224586,-0.23,-0.17,0.84,203.1974,0,-5138.759,4,-198.0103
17.30002,-0.1931669,-0.05126526,-0.2933388,0.11,-0.54,1.08,203.5753,0,-5158.679,4,-199.1974
17.35002,-0.1658974,-0.04551434,-0.3351195,-0.22,0.58,0.81,204.5575,0,-5158.679,4,-199.1974
17.40002,-0.1672042,-0.04181168,-0.3178164,0.31,-1.1,1.3,203.7482,0,-5178.734,4,-200.5575
17.45002,-0.1814053,-0.04787773,-0.324822,-0.33,0.99,0.72,203.7221,0,-5178.734,4,-200.5575
17.50002,-0.1706891,-0.05536181,-0.2988252,-0.62,-0.01,0.75,204.5982,0,-5198.707,4,-199.7221
17.55002,-0.1809697,-0.05047747,-0.3216146,0.28,-0.74,1.12,205.1134,0,-5218.767,4,-200.5982
17.60002,-0.1798371,-0.04354484,-0.3104731,-0.29,0.28,0.81,204.7222,0,-5218.767,4,-200.5982
17.65002,-0.1711248,-0.05614962,-0.34356,0.17,-0.4,1.04,204.7875,0,-5238.839,4,-200.7222
17.70002,-0.1513478,-0.04669603,-0.3178164,0.04,0.43,0.79,205.308,0,-5238.839,4,-200.7222
17.75002,-0.1618026,-0.04968966,-0.3389177,0.08,-1.71,1.21,206.4614,0,-5258.97,4,-201.308
17.80001,-0.1456848,-0.05693741,-0.3148622,0.26,1.44,0.8,207.5218,0,-5279.216,4,-202.4614
17.85001,-0.1798371,-0.06875439,-0.3211926,-0.33,-1.42,0.8,208.7804,0,-5279.216,4,-202.4614
17.90001,-0.1565752,-0.0648154,-0.3173944,0.35,0.8,0.99,210.5856,0,-5299.694,4,-204.7804
17.95001,-0.1478629,-0.0656032,-0.3380736,-0.4,-0.76,0.9700001,211.4453,0,-5299.694,4,-204.7804
18.00001,-0.1689467,-0.07742018,-0.3182384,0.42,0.92,0.95,212.6777,0,-5320.438,4,-207.4453
18.05001,-0.1645905,-0.05126526,-0.325244,0.37,1.58,0.86,210.9486,0,-5341.306,4,-208.6777
18.10001,-0.1284344,-0.07411142,-0.3342754,-0.5,-0.93,0.87,212.9689,0,-5362.001,4,-206.9486
18.15001,-0.1637193,-0.05457402,-0.3169723,0.44,0.74,1.16,210.9074,0,-5362.001,4,-206.9486
18.20001,-0.152219,-0.05693741,-0.3066749,-0.58,-0.22,0.78,211.9767,0,-5382.692,4,-206.9074
18.25001,-0.1491697,-0.06954219,-0.3286202,0.36,0.29,1.07,210.3127,0,-5382.692,4,-206.9074
18.30001,-0.1279988,-0.06954219,-0.3422939,-0.43,-0.71,0.85,213.6728,0,-5403.323,4,-206.3127
18.35001,-0.1785302,-0.0683605,-0.3384957,0.34,0.9,1.02,213.8208,0,-5424.291,4,-209.6728
18.40001,-0.1604957,-0.07214193,-0.3144402,-0.49,-1.04,0.84,213.5571,0,-5424.291,4,-209.6728
18.45,-0.1609313,-0.07450532,-0.3539418,0.48,-0.17,1.3,212.3328,0,-5445.246,4,-209.5571
18.5,-0.1565752,-0.05890691,-0.3211926,-0.55,0.28,0.78,212.2211,0,-5445.246,4,-209.5571
18.55,-0.1780946,-0.0659971,-0.3328405,0.42,-0.6,1.19,210.931,0,-5466.068,4,-208.2211
18.6,-0.171996,-0.07056633,-0.296715,-0.39,0.06,0.81,210.086,0,-5486.761,4,-206.931
18.65,-0.1680754,-0.09908464,-0.3260881,-0.41,-0.36,0.91,213.387,0,-5486.761,4,-206.931
18.7,-0.12887,-0.09144299,-0.3144402,0.44,0.24,1.06,218.3954,0,-5507.7,4,-209.387
18.75,-0.1147561,-0.1223247,-0.3384957,-0.24,-0.17,0.78,226.5692,0,-5507.7,4,-209.387
18.8,-0.1018618,-0.144777,-0.3488775,0.22,-1.32,1.27,234.6859,0,-5529.957,4,-222.5692
18.85,-0.0860054,-0.1632902,-0.3144402,-0.21,1.22,0.66,243.6411,0,-5553.025,4,-230.6859
18.9,-0.01822356,-0.1833791,-0.3269321,0.09,-1.65,1.08,256.1398,0,-5553.025,4,-230.6859
18.95,0.009830111,-0.1714045,-0.3281982,0.33,1.07,0.9599999,268.9438,0,-5578.239,4,-252.1398
19.0,0.03091392,-0.18913,-0.3199265,-0.46,-0.93,0.81,281.2968,0,-5578.239,4,-252.1398
19.05,0.09669193,-0.1884998,-0.325244,0.39,0.51,1.04,292.2404,0,-5605.968,4,-277.2968
19.09999,0.1093248,-0.1572242,-0.2937609,-0.47,-0.82,0.88,302.7505,0,-5634.792,4,-288.2404
19.14999,0.1463522,-0.146195,-0.3303083,0.34,0.83,0.99,314.6664,0,-5634.792,4,-288.2404
19.19999,0.1980162,-0.140444,-0.325244,0.32,1.34,0.82,323.8323,0,-5665.859,4,-310.6664
19.24999,0.2125658,-0.09380638,-0.3135961,-0.34,-1.91,0.98,334.2908,0,-5697.842,4,-319.8323
19.29999,0.2328655,-0.05890691,-0.2996692,0.35,1.3,0.92,344.5485,0,-5697.842,4,-319.8323
19.34999,0.262923,-0.02463767,-0.2992472,-0.51,-0.66,0.77,354.5461,0,-5731.897,4,-340.5485
19.39999,0.2624874,0.01136472,-0.3075189,0.42,0.38,1.22,243.3099,0,-5731.897,4,-340.5485
19.44999,0.2711997,0.04460982,-0.3062529,-0.45,-0.34,0.91,131.1556,0,-5755.828,4,-239.3099
19.49999,0.2591767,0.08006075,-0.2785679,0.31,-0.12,1.01,18.66208,0,-5768.543,4,-127.1556
19.54999,0.2500288,0.1082639,-0.2781459,-0.4,0.08,0.88,25.64,0,-5768.543,4,-127.1556
19.59999,0.2725066,0.1352066,-0.2644722,0.29,-0.21,1.08,31.32259,0,-5770.708,4,-21.64
19.64999,0.2616161,0.1464722,-0.2996692,-0.54,0.17,0.74,35.34832,0,-5770.708,4,-21.64
19.69999,0.2526425,0.1575013,-0.2722375,0.44,-0.8,1.33,38.19071,0,-5773.842,4,-31.34832
19.74998,0.2341723,0.1697122,-0.2847295,-0.48,-0.03,0.83,41.37182,0,-5777.261,4,-34.19071
19.79998,0.2276381,0.1712878,-0.2722375,-0.51,-0.48,0.94,43.944,0,-5777.261,4,-34.19071
19.84998,0.2293806,0.1929523,-0.2937609,0.4,0.69,0.91,46.65403,0,-5781.256,4,-39.944
19.89998,0.2186644,0.2012242,-0.2308789,-0.43,-1.24,0.9599999,48.88386,0,-5781.256,4,-39.944
19.94998,0.2443657,0.1949218,-0.2821974,0.31,1.62,0.81,49.42327,0,-5785.744,4,-44.88386
19.99998,0.2285093,0.184838,-0.261518,-0.41,-1.71,0.88,49.05619,0,-5790.287,4,-45.42327
20.04998,0.2230206,0.1990183,-0.2739256,0.37,1.09,1.01,48.76399,0,-5790.287,4,-45.42327
20.09998,0.2306874,0.1921645,-0.2699586,-0.16,-0.77,0.9,49.16948,0,-5794.763,4,-44.76399
20.14998,0.2526425,0.2100475,-0.2674264,0.35,0.73,0.89,49.42658,0,-5794.763,4,-44.76399
20.19998,0.2385285,0.1803475,-0.2735036,-0.06,-1.28,1.12,47.8757,0,-5799.306,4,-45.42658
20.24998,0.262923,0.1639613,-0.2893718,-0.16,1.32,0.73,45.2602,0,-5803.693,4,-43.8757
20.29998,0.2513356,0.1681366,-0.2743477,0.17,-1.62,1.13,43.27394,0,-5803.693,4,-43.8757
20.34998,0.2633586,0.1720756,-0.2705494,-0.06,0.85,0.77,41.96321,0,-5807.621,4,-39.27394
20.39997,0.2604836,0.1529321,-0.2657383,-0.23,0.35,0.88,41.45305,0,-5811.417,4,-37.96321
20.44997,0.2341723,0.1586831,-0.2912287,0.19,-0.51,1.12,41.56687,0,-5811.417,4,-37.96321
20.49997,0.2346079,0.1446602,-0.260252,-0.44,0.44,0.75,41.0662,0,-5815.174,4,-37.56687
20.54997,0.2411422,0.1464722,-0.2872617,0.42,-0.9700001,1.33,41.35199,0,-5818.88,4,-37.0662
20.59997,0.2684118,0.1241775,-0.2747697,-0.42,-0.03,0.8,38.25337,0,-5818.88,4,-37.0662
20.64997,0.22546,0.1328433,-0.2713935,0.28,-0.02,1.08,37.86966,0,-5822.306,4,-34.25337
20.69997,0.2604836,0.1237836,-0.2789899,-0.32,-0.47,0.84,35.91714,0,-5822.306,4,-34.25337
20.74997,0.2637942,0.1291406,-0.2847295,0.27,0.6,1.07,36.33616,0,-5825.498,4,-31.91714
20.79997,0.2439301,0.1035372,-0.2751917,-0.47,-0.72,0.76,33.83349,0,-5828.731,4,-32.33616
20.84997,0.2896698,0.1096032,-0.2893718,0.45,0.55,1.32,32.26945,0,-5828.731,4,-32.33616
20.89997,0.2225849,0.1131483,-0.2773018,-0.62,-0.15,0.8,32.55674,0,-5831.558,4,-28.26945
20.94997,0.2607449,0.1099971,-0.2701274,-0.27,-0.73,0.9,32.51467,0,-5831.558,4,-28.26945
20.99997,0.2624874,0.09526526,-0.2881057,0.4,0.57,0.93,32.25541,0,-5834.41,4,-28.51467
21.04996,0.2720709,0.09723475,-0.2682705,-0.44,-1.13,0.9700001,29.82885,0,-5837.235,4,-28.25541
21.09996,0.2611805,0.08147879,-0.2821974,0.34,1.36,0.83,27.97992,0,-5837.235,4,-28.25541
21.14996,0.2953328,0.06099603,-0.2941829,-0.44,-1.82,0.9,25.22056,0,-5839.633,4,-23.97992
21.19996,0.2690216,0.07241911,-0.3049867,0.39,1.37,1.07,23.68732,0,-5839.633,4,-23.97992
21.24996,0.2668436,0.05114855,-0.2785679,-0.51,-0.44,0.82,21.52893,0,-5841.602,4,-19.68732
21.29996,0.2866205,0.04579151,-0.3161283,0.4,0.49,0.99,20.66481,0,-5843.355,4,-17.52893
21.34996,0.2948972,0.04736711,-0.2781459,-0.44,-1.04,0.9700001,18.68432,0,-5843.355,4,-17.52893
21.39996,0.2587411,0.05036075,-0.2851515,0.34,1.37,0.86,18.73877,0,-5844.823,4,-14.68432
21.44996,0.279215,0.04130106,-0.2781459,-0.39,-1.9,0.95,18.51778,0,-5844.823,4,-14.68432
21.49996,0.2698929,0.04169497,-0.2864176,0.12,-1.62,1.1,18.40344,0,-5846.275,4,-14.51778
21.54996,0.2962041,0.03933157,-0.2743477,0.02,0.98,0.93,17.25331,0,-5847.715,4,-14.40344
21.59996,0.2818287,0.03515624,-0.3178164,-0.36,-0.8,0.86,16.81878,0,-5847.715,4,-14.40344
21.64996,0.2600479,0.02144854,-0.2809313,0.09,0.72,0.94,15.46312,0,-5848.997,4,-12.81878
21.69995,0.2690216,0.03972547,-0.3062529,-0.33,-1.15,1.03,15.74184,0,-5850.171,4,-11.74184
21.74995,0.2716353,0.02412705,-0.2847295,0.22,1.65,0.77,15.06359,0,-5850.171,4,-11.74184
21.79995,0.294026,0.04287666,-0.308363,-0.24,-1.69,0.99,16.25749,0,-5851.278,4,-11.06359
21.84995,0.2380929,0.03145358,-0.2893718,0.27,1.35,0.86,15.96602,0,-5851.278,4,-11.06359
21.89995,0.2530781,0.0548512,-0.2817753,-0.35,-1.04,0.79,18.35041,0,-5852.475,4,-11.96602
21.94995,0.2711997,0.03633794,-0.2902159,0.34,0.73,1.01,18.12869,0,-5853.888,4,-14.12869
21.99995,0.2677148,0.05311804,-0.3216146,-0.38,-1.1,0.99,19.36099,0,-5853.888,4,-14.12869
22.04995,0.2655367,0.03933157,-0.2817753,0.3,1.34,0.84,18.09317,0,-5855.424,4,-15.36099
22.09995,0.2733778,0.03436844,-0.279834,-0.3,0.85,0.71,17.93781,0,-5855.424,4,-15.36099
22.14995,0.2491575,0.04208886,-0.2773018,0.29,-1.41,1.04,17.39304,0,-5856.817,4,-13.93781
22.19995,0.2772983,0.04996685,-0.2933388,0.14,1.24,0.78,17.98942,0,-5858.157,4,-13.39304
22.24995,0.256563,0.04327056,-0.2777238,-0.2,-0.85,0.84,18.79196,0,-5858.157,4,-13.39304
22.29995,0.2927191,0.04421592,-0.2885278,0.22,0.75,0.98,18.45915,0,-5859.636,4,-14.79196
22.34995,0.2733778,0.03145358,-0.3161283,-0.24,-0.7,1.07,17.24206,0,-5859.636,4,-14.79196
22.39994,0.2879274,0.04776101,-0.296293,0.1,0.67,0.77,17.19048,0,-5860.96,4,-13.24206
22.44994,0.2569986,0.04130106,-0.2838855,-0.02,-1.86,1.12,17.37046,0,-5862.279,4,-13.19048
22.49994,0.284878,0.022,-0.2924948,0.06,1.51,0.73,16.65468,0,-5862.279,4,-13.19048
22.54994,0.302564,0.03791353,-0.3058308,-0.14,-1.14,0.89,15.896,0,-5863.544,4,-12.65468
22.59994,0.2755559,0.04421592,-0.2735036,0.18,0.81,1.07,15.89145,0,-5863.544,4,-12.65468
22.64994,0.262923,0.02026685,-0.261096,0.35,0.8,0.87,15.88873,0,-5864.733,4,-11.89145
22.69994,0.2931547,0.04248276,-0.295027,-0.28,-1.59,1.02,16.25649,0,-5865.922,4,-11.88873
22.74994,0.2587411,0.03854377,-0.2735036,0.2,1.71,0.76,16.0421,0,-5865.922,4,-11.88873
22.79994,0.3012572,0.04169497,-0.3005133,-0.27,-1.43,0.79,17.19946,0,-5867.126,4,-12.0421
22.84994,0.2822643,0.03555013,-0.2876837,0.31,1.07,0.92,16.8437,0,-5868.446,4,-13.19946
22.89994,0.2655367,0.03633794,-0.2984032,-0.38,-0.64,0.86,16.61687,0,-5868.446,4,-13.19946
22.94994,0.2478507,0.05839629,-0.2847295,0.34,0.67,0.9700001,18.40949,0,-5869.708,4,-12.61687
22.99994,0.2835712,0.04500372,-0.2665824,-0.35,-1.35,1.01,19.02263,0,-5869.708,4,-12.61687
23.04993,0.2448014,0.05957799,-0.2855735,0.38,1.58,0.88,20.98462,0,-5871.21,4,-15.02263
23.09993,0.2970753,0.05390584,-0.2785679,-0.52,-1.79,0.85,19.99362,0,-5872.909,4,-16.98462
23.14993,0.2781696,0.04815492,-0.2975591,0.44,1.44,1.17,20.26145,0,-5872.909,4,-16.98462
23.19993,0.2517712,0.06178383,-0.2817753,-0.57,-0.81,0.8,20.29793,0,-5874.535,4,-16.26145
23.24993,0.2659723,0.07241911,-0.2946049,-0.2,-0.64,0.91,21.94679,0,-5876.33,4,-17.94679
23.29993,0.2990792,0.07690955,-0.280256,0.38,0.8,0.91,23.48014,0,-5876.33,4,-17.94679
23.34993,0.236786,0.06981938,-0.2821974,-0.38,-1.39,0.98,24.36051,0,-5878.278,4,-19.48014
23.39993,0.268586,0.05918408,-0.2739256,0.27,1.49,0.79,23.42567,0,-5878.278,4,-19.48014
23.44993,0.262923,0.0759642,-0.3017794,-0.34,-1.74,0.94,23.99025,0,-5880.22,4,-19.42567
23.49993,0.2526425,0.08344829,-0.2709714,0.07,1.25,0.98,24.60681,0,-5882.281,4,-20.60681
23.54993,0.2831356,0.06942547,-0.2924948,-0.43,-0.9,0.82,25.05696,0,-5882.281,4,-20.60681
23.59993,0.2543849,0.07769735,-0.2855735,0.37,0.74,1.0,25.34669,0,-5884.386,4,-21.05696
23.64993,0.2729422,0.07517641,-0.2876837,-0.4,-1.1,1.0,24.38691,0,-5884.386,4,-21.05696
