Time,Hx,Hy,Hz,Ax,Ay,Az,PID_Output,Integral,Setpoint,XY-Heading,YZ-Heading,ZX-Heading
10.00002,0.076,0.2751667,-0.34625,-0.29,-0.06,0.88,900,2122.179,291,112.5604,173.56,308.4744,167.6202
10.05002,0.08391666,0.2608333,-0.3525,-0.17,-0.35,0.7,900,2141.674,291,117.44,171.1657,306.4997,166.6093
10.10002,0.06625,0.2620833,-0.3470833,0.4,-0.22,1.1,900,2160.961,291,116.1862,174.8138,307.0565,169.1936
10.15002,0.06625,0.2691667,-0.34225,-0.23,-0.47,0.9,900,2160.961,291,116.1862,175.1726,308.1837,169.0446
10.20002,0.0925,0.25475,-0.35725,-0.26,0.15,0.66,900,2180.188,291,115.8274,169.044,305.4921,165.4836
10.25002,0.09166667,0.2426667,-0.3320833,-0.05,-0.51,1.08,900,2200.555,291,122.6939,168.3061,306.1571,164.5686
10.30002,0.08558333,0.2458333,-0.3780833,0.14,0.15,0.95,900,2200.555,291,122.6939,169.8052,303.0323,167.2454
10.35002,0.07308333,0.2458333,-0.3454167,-0.32,-0.16,1.13,900,2220.674,291,121.1948,172.4434,305.4395,168.0535
10.40002,0.07725,0.25225,-0.3720833,-0.4,0.15,0.67,900,2240.354,291,118.5566,171.9731,304.1349,168.2712
10.45002,0.02708333,0.2608333,-0.37125,0.3,0.04,0.75,900,2258.27,291,107.928,183.072,305.0912,175.8276
10.50002,0.05583333,0.2483333,-0.35375,-0.39,-0.24,0.81,900,2258.27,291,107.928,176.3288,305.0689,171.0308
10.55002,0.03333333,0.26,-0.34225,-0.36,-0.4,1.07,900,2277.306,291,114.6712,181.6942,307.2232,174.4372
10.60002,0.06541667,0.2695833,-0.3725,-0.0,0.13,0.8,900,2296.502,291,115.6397,175.3603,305.8938,170.0396
10.65002,0.02916667,0.2708333,-0.3639167,-0.11,-0.16,1.32,900,2296.502,291,115.6397,182.8534,306.6573,175.4177
10.70002,0.02625,0.2508333,-0.3414166,0.4,-0.24,0.99,900,2314.454,291,108.1466,183.0257,306.3041,175.6034
10.75002,0.05708333,0.2676667,-0.3601667,0.2,-0.45,1.32,900,2332.378,291,107.9743,176.9613,306.6188,170.994
10.80002,0.07,0.2804167,-0.3733333,-0.39,-0.26,0.98,900,2351.637,291,116.0162,174.9838,306.9108,169.3803
10.85002,0.06125,0.256,-0.3495833,0.35,0.08,1.18,900,2351.637,291,116.0162,175.5445,306.2153,170.0621
10.90002,0.03291667,0.2508333,-0.3426666,0.31,0.11,0.73,900,2370.802,291,115.4555,181.5238,306.2043,174.513
10.95002,0.03458333,0.2535,-0.3254167,0.02,-0.47,1.14,900,2389.024,291,109.7685,181.2315,307.9186,173.9337
11.00002,0.04016666,0.2568333,-0.3895833,0.04,-0.31,0.67,900,2389.024,291,109.7685,180.1114,303.3949,174.1135
11.05002,0.02166667,0.2539167,-0.3679167,-0.11,0.01,0.83,900,2407.432,291,110.8886,184.1228,304.6114,176.6297
11.10002,0.02666667,0.2343333,-0.3843333,0.2,0.41,1.03,900,2425.441,291,108.4922,182.5078,301.3712,176.0309
11.15002,0.03166667,0.2495833,-0.3925,-0.41,0.0,0.9,900,2425.441,291,108.4922,181.769,302.4515,175.3874
11.20002,0.03041667,0.26125,-0.3758333,-0.24,-0.28,1.2,900,2461.706,291,109.231,182.3591,304.804,175.373
11.25002,0.0325,0.2651667,-0.3725,-0.34,0.12,0.9700001,900,2479.798,291,108.9876,182.0124,305.4454,175.0137
11.30002,0.01058333,0.2564167,-0.33125,0.21,0.27,1.37,900,2479.798,291,108.9876,186.6365,307.743,178.17
11.35003,-0.05291667,0.2426667,-0.3491667,0.32,-0.28,1.0,900,2497.122,291,104.3635,201.3015,304.7988,188.6177
11.40003,-0.03933333,0.231,-0.36875,-0.18,-0.53,1.21,900,2512.45,291,92.3367,198.6633,302.0647,186.0885
11.45003,-0.1320833,0.1795833,-0.4014167,0.13,-0.29,0.9700001,900,2512.45,291,92.3367,225.3344,294.1025,198.2134
11.50003,-0.1258333,0.1535,-0.4043333,0.09,0.3,0.6,900,2523.351,291,65.66556,228.3436,290.7886,197.2868
11.55003,-0.1595833,0.1233333,-0.3864167,0.34,-0.19,1.04,900,2531.601,291,49.6985,241.3015,287.7016,202.4398
11.60003,-0.1535,0.07875,-0.3904166,-0.3,-0.39,0.85,900,2531.601,291,49.6985,251.8408,281.404,201.4633
11.65003,-0.14475,0.04891667,-0.3683333,0.02,0.21,1.23,900,2538.101,291,39.15916,260.3279,277.5649,201.4542
11.70003,-0.14975,0.03,-0.4043333,-0.42,-0.01,0.9599999,900,2543.193,291,30.67212,267.6717,274.2433,200.3228
11.75003,-0.1551667,0.02166667,-0.386,-0.11,-0.03,0.55,900,2546.504,291,19.9491,271.0509,273.2127,201.8995
11.80003,-0.1405833,0.00625,-0.4030833,0.25,0.26,0.9700001,900,2546.504,291,19.9491,276.4544,270.8883,199.2272
11.85003,-0.1501667,0.006666667,-0.3870833,0.36,-0.35,1.24,900,2548.919,291,14.54556,276.458,270.9867,201.2035
11.90003,-0.1379167,0.0135,-0.4133333,-0.17,-0.11,1.29,900,2551.839,291,17.59061,273.4094,271.8707,198.4523
11.95003,-0.15875,0.02516667,-0.4158333,-0.09,-0.06,0.85,900,2551.839,291,17.59061,269.9919,273.4634,200.895
12.00003,-0.1670833,0.02916667,-0.3883333,-0.12,-0.04,0.53,900,2555.326,291,21.00815,269.098,274.2953,203.2802
12.05003,-0.1568333,0.02641666,-0.395,0.37,-0.08,0.83,900,2558.905,291,21.56104,269.439,273.8261,201.6554
12.10003,-0.1645833,0.04558333,-0.4043333,-0.22,-0.25,0.99,900,2558.905,291,21.56104,263.5193,276.4322,202.1487
12.15003,-0.17725,0.061,-0.38875,0.21,0.29,1.06,900,2563.467,291,27.48071,260.0093,278.9178,204.5106
12.20003,-0.1468333,0.09183332,-0.4158333,0.17,0.42,1.21,900,2568.611,291,30.99072,246.9771,282.4534,199.4485
12.25003,-0.1608333,0.07791667,-0.39725,-0.22,-0.18,0.94,900,2574.894,291,37.84816,253.1518,281.0971,202.0414
12.30003,-0.1526667,0.02808333,-0.3805833,0.2,0.09,0.61,900,2574.894,291,37.84816,268.5768,274.2202,201.8576
12.35003,-0.1514167,-0.02766667,-0.4235,0.1,-0.13,0.94,900,2578.616,291,22.42316,289.3548,266.2623,199.6738
12.40003,-0.1426667,-0.06266666,-0.37375,0.06,0.35,1.27,900,2576.672,291,-11.71362,302.7136,260.4818,200.8927
12.45003,-0.1114167,-0.07541667,-0.406,-0.36,0.02,0.79,900,2576.672,291,-11.71362,313.0936,259.477,195.3456
12.50003,-0.08183333,-0.1229167,-0.41,-0.31,-0.54,0.78,900,2573.004,291,-22.09363,335.3458,253.3114,191.2876
12.55003,-0.08183333,-0.1358333,-0.4320833,0.12,-0.33,0.95,900,2565.213,291,-46.93298,337.933,252.5485,190.7244
12.60003,-0.09041667,-0.1489167,-0.4133333,-0.35,-0.15,0.89,900,2565.213,291,-46.93298,337.7354,250.1868,192.3391
12.65003,-0.08516666,-0.1293333,-0.4108333,0.22,0.26,0.78,900,2557.455,291,-46.73544,335.6349,252.5256,191.7117
12.70003,-0.08225,-0.12375,-0.4268333,0.33,0.12,0.84,900,2550.046,291,-44.63489,335.3901,253.8318,190.9071
12.75003,-0.09375,-0.11375,-0.4145833,-0.09,-0.49,1.12,900,2543.654,291,-38.50549,329.5055,254.6572,192.742
12.80003,-0.1055833,-0.1064167,-0.4030833,-0.17,-0.48,0.65,900,2543.654,291,-38.50549,324.2252,255.211,194.6782
12.85003,-0.1101667,-0.08433333,-0.4268333,-0.26,-0.01,0.87,900,2538.139,291,-33.22522,316.4343,258.8235,194.4723
12.90003,-0.12875,-0.07308333,-0.4154167,-0.29,-0.03,0.99,900,2533.917,291,-25.4343,308.5809,260.0222,197.2198
12.95003,-0.1518333,-0.06541667,-0.415,-0.1,-0.23,0.6,900,2532.039,291,-11.30856,302.3086,261.0421,200.0957
13.00003,-0.1093333,-0.02516667,-0.41625,0.31,-0.07,0.92,900,2532.039,291,-11.30856,291.9627,266.5401,194.717
13.05003,-0.1616667,-0.01,-0.4005833,0.05,0.31,0.78,900,2531.719,291,-0.962738,282.5396,268.57,201.9779
13.10003,-0.1426667,0.01125,-0.395,0.17,0.35,1.32,900,2534.46,291,16.50873,274.4913,271.6314,199.8588
13.15003,-0.1451667,0.06708333,-0.3855834,-0.45,-0.07,0.76,900,2534.46,291,16.50873,254.1977,279.8695,200.6307
13.20003,-0.1620833,0.06225,-0.3708333,-0.25,-0.53,1.16,900,2540.569,291,36.80226,257.9901,279.5291,203.6091
13.25003,-0.1451667,0.08516666,-0.3933333,-0.13,-0.04,0.88,900,2547.607,291,42.39938,248.6006,282.2174,200.2575
13.30003,-0.1476667,0.09141666,-0.4104167,0.31,0.11,1.32,900,2547.607,291,42.39938,247.2394,282.5571,199.7886
13.35003,-0.1518333,0.1120833,-0.35,0.26,0.13,0.87,900,2554.872,291,43.7606,242.5653,287.757,203.4517
13.40003,-0.1295833,0.13725,-0.3785,-0.0,-0.38,1.12,900,2564.607,291,58.64578,232.3542,289.9315,198.8992
13.45003,-0.1180833,0.1358333,-0.406,-0.11,-0.51,0.67,900,2564.607,291,58.64578,230.0013,288.4984,196.2169
13.50003,-0.12375,0.15225,-0.3989167,-0.32,-0.1,0.84,900,2574.732,291,60.99875,228.1045,290.8898,197.2347
13.55003,-0.1530833,0.1358333,-0.3925,0.32,-0.36,1.13,900,2583.627,291,53.58316,237.4168,289.0893,201.3069
13.60003,-0.1451667,0.15625,-0.3985,-0.33,-0.45,1.0,900,2583.627,291,53.58316,231.8941,291.4099,200.0158
13.65003,-0.105,0.1675,-0.3843333,0.27,-0.23,1.07,900,2593.439,291,59.10587,221.0822,293.5485,195.2803
13.70003,-0.13,0.1539167,-0.37125,0.24,0.05,1.3,900,2605.045,291,69.91782,229.1849,292.5184,199.2986
13.75003,-0.09541666,0.1670833,-0.3908334,-0.35,0.04,1.1,900,2617.042,291,72.27052,218.7295,293.147,193.7196
13.80003,-0.1308333,0.1658333,-0.3883333,0.06,0.3,0.8,900,2617.042,291,72.27052,227.2715,293.1244,198.6192
13.85003,-0.1345833,0.17,-0.3554167,0.09,-0.45,0.63,900,2627.621,291,63.72852,227.3675,295.5623,200.7399
13.90003,-0.1155833,0.1554167,-0.37975,0.37,-0.27,1.18,900,2638.471,291,65.36185,225.6382,292.2574,196.9285
13.95004,-0.1139167,0.1804167,-0.3925,-0.29,-0.55,1.13,900,2638.471,291,65.36185,221.2686,294.6864,196.1845
14.00004,-0.1233333,0.1614167,-0.3805833,-0.35,-0.0,1.05,900,2650.046,291,69.73135,226.3823,292.9832,197.9556
14.05004,-0.1076667,0.1655833,-0.3733333,0.2,-0.22,1.2,900,2661.495,291,68.96701,222.033,293.9186,196.0872
14.10004,-0.1308333,0.1695833,-0.39,-0.19,0.01,1.28,900,2661.495,291,68.96701,226.6501,293.5008,198.5451
14.15004,-0.1291667,0.1535,-0.3679167,-0.03,0.01,0.88,900,2672.177,291,64.34985,229.0798,292.6466,199.345
14.20004,-0.11225,0.14375,-0.4179167,0.16,0.36,0.93,900,2682.456,291,61.92018,226.9852,288.9816,195.0345
14.25004,-0.14975,0.13975,-0.37125,0.07,0.1,1.01,900,2691.589,291,55.02167,235.9783,290.6279,201.9675
14.30004,-0.07141667,0.1768333,-0.3716667,-0.56,-0.05,0.71,900,2691.589,291,55.02167,210.992,295.4444,190.877
14.35004,-0.0175,0.24475,-0.3745833,-0.3,-0.61,1.04,900,2704.871,291,80.00798,193.0898,303.1603,182.6749
14.40004,0.04183333,0.2370833,-0.3635,-0.23,-0.3,0.9,900,2723.464,291,112.0068,178.9932,303.1133,173.435
14.45004,0.1658333,0.2193333,-0.336,0.38,-0.32,1.11,900,2723.464,291,112.0068,151.9078,303.1356,153.7313
14.50004,0.2645833,0.1475,-0.3793334,-0.41,-0.02,0.61,900,2746.553,291,139.0922,128.1388,291.2481,145.1044
14.55004,0.2679167,0.0675,-0.3805833,-0.19,-0.07,0.55,900,2773.588,291,162.8612,113.141,280.0574,144.8559
14.60004,0.26375,0.02125,-0.33375,0.37,-0.12,0.85,900,2804.695,291,187.3937,103.6063,273.6431,141.682
14.65004,0.2543334,-0.07391667,-0.3593333,-0.19,-0.42,1.01,900,2804.695,291,187.3937,82.7946,258.3761,144.7094
14.70004,0.19625,-0.1254167,-0.3568333,-0.04,-0.05,1.32,900,2839.257,291,208.2054,66.41875,250.6349,151.1902
14.75004,0.1933333,-0.15225,-0.3864167,-0.45,-0.0,0.84,900,2877.474,291,230.2204,60.77957,248.4953,153.4201
14.80004,0.1218333,-0.1980833,-0.4285,0.17,0.35,0.88,900,2877.474,291,230.2204,40.59406,245.1903,164.1282
14.85004,0.09958333,-0.1908333,-0.3908334,0.27,-0.25,0.76,900,2919.041,291,250.4059,36.55709,243.975,165.7053
14.90004,0.08958333,-0.1843333,-0.40875,0.25,-0.27,1.3,900,2961.551,291,256.0809,34.91908,245.7261,167.6383
14.95004,0.03725,-0.1804167,-0.43375,-0.28,-0.43,0.9599999,900,2961.551,291,256.0809,20.66575,247.4153,175.0915
15.00004,0.001833333,-0.1389167,-0.42875,-0.29,-0.33,0.9599999,900,3051.302,291,270.3343,9.756111,252.0475,179.755
15.05004,-0.06166667,-0.1679167,-0.4295834,0.05,-0.45,0.65,220.241,3041.701,291,-57.83447,348.8345,248.6503,188.169
15.10004,-0.016,-0.1558333,-0.4095833,0.22,-0.24,1.31,220.241,3041.701,291,-57.83447,363.1378,249.1698,182.2371
15.15004,-0.005583333,-0.151,-0.4214167,-0.43,0.02,0.78,220.241,3041.701,291,-57.83447,366.8824,250.2866,180.7591
15.20004,-0.002666667,-0.1483333,-0.4076666,-0.24,-0.5,0.93,900,3029.105,291,-75.88242,367.9701,250.0056,180.3748
15.25004,-0.01791667,-0.1726667,-0.4316667,0.27,0.23,1.28,900,3017.14,291,-72.07593,363.0759,248.1986,182.3767
15.30004,0.01391667,-0.1739167,-0.41,0.16,0.32,0.75,900,3017.14,291,-72.07593,13.57502,247.014,178.0559
15.35004,0.0135,-0.1839167,-0.4193334,0.34,-0.04,1.27,900,3063.193,291,277.425,13.19814,246.3181,178.1561
15.40004,0.01433333,-0.1933333,-0.4226666,-0.43,-0.08,1.01,900,3109.301,291,277.7599,13.24004,245.42,178.0577
15.45004,0.05141666,-0.1851667,-0.3805833,-0.31,-0.29,1.11,900,3109.301,291,277.7599,24.51879,244.0555,172.3059
15.50004,-0.001833333,-0.1830833,-0.3970833,0.16,0.33,1.28,900,3153.537,291,266.4812,368.4263,245.247,180.2645
15.55004,0.03766667,-0.18875,-0.4051667,-0.39,-0.11,0.8,27.45129,3140.684,291,-77.42627,20.28561,245.0212,174.6887
15.60004,0.02833333,-0.1835,-0.4185,0.44,-0.22,1.03,27.45129,3140.684,291,-77.42627,17.77745,246.324,176.1269
15.65004,0.03166667,-0.1739167,-0.4243333,0.22,0.36,0.86,900,3186.039,291,273.2225,19.31934,247.7133,175.7321
15.70004,0.04766666,-0.1929167,-0.4055833,-0.29,-0.53,1.1,900,3230.547,291,268.1211,22.87891,244.5618,173.297
15.75004,0.04766666,-0.17875,-0.4401667,-0.36,-0.34,1.1,900,3230.547,291,268.1211,23.93143,247.8981,173.8194
15.80004,0.046,-0.1779167,-0.4158333,-0.1,-0.44,0.83,900,3274.88,291,267.0686,23.49626,246.8361,173.6875
15.85004,0.06541667,-0.1751667,-0.40875,0.19,0.09,1.36,900,3318.293,291,261.5217,29.47834,246.8028,170.9074
15.90004,0.036,-0.1885,-0.3741667,0.12,-0.23,1.32,900,3318.293,291,261.5217,19.81223,243.2617,174.5043
15.95004,0.02083333,-0.1839167,-0.40875,0.26,0.33,1.17,900,3363.31,291,271.1878,15.46269,245.7747,177.0822
16.00004,0.03125,-0.1835,-0.4179167,-0.27,-0.04,0.98,900,3409.049,291,275.5373,18.66474,246.2946,175.7236
16.05004,0.03516667,-0.1908333,-0.42475,0.2,-0.25,0.7,900,3454.128,291,271.5587,19.4413,245.8064,175.267
16.10004,0.02583333,-0.1704167,-0.4018333,-0.32,-0.51,1.02,900,3454.128,291,271.5587,17.6198,247.0183,176.3216
16.15004,0.02875,-0.18875,-0.4079166,-0.22,0.25,0.53,900,3499.509,291,273.3802,17.66061,245.1692,175.9684
16.20004,0.05791667,-0.1933333,-0.4255833,0.42,-0.16,0.9700001,900,3543.553,291,265.3234,25.67659,245.5687,172.2503
16.25004,0.04016666,-0.1920833,-0.41125,-0.06,-0.42,0.82,900,3543.553,291,265.3234,20.81097,244.9641,174.4216
16.30004,0.02208333,-0.18,-0.4068333,0.03,0.37,0.86,900,3588.404,291,270.189,15.99439,246.1334,176.893
16.35004,0.04641667,-0.1804167,-0.38875,0.09,-0.08,1.02,900,3632.821,291,267.5721,23.42786,245.1042,173.1911
16.40004,0.04558333,-0.17475,-0.43125,0.2,0.37,1.09,900,3632.821,291,267.5721,23.61977,247.9414,173.9662
16.45004,0.06833333,-0.1695833,-0.4264167,-0.29,0.18,0.64,900,3677.206,291,267.3802,30.94689,248.3126,170.8957
16.50003,0.0325,-0.1891667,-0.4120833,0.26,0.09,0.74,900,3720.375,291,260.0531,18.7486,245.3426,175.4906
16.55003,0.03558333,-0.18875,-0.4035,0.08,-0.41,1.14,900,3765.415,291,271.3239,19.67616,244.9307,174.9603
16.60003,0.03641667,-0.1768333,-0.4276667,0.22,-0.31,0.77,900,3765.415,291,271.3239,20.63668,247.5357,175.1329
16.65003,0.04058333,-0.1843333,-0.4358334,0.09,0.3,0.8,900,3810.295,291,270.3633,21.41631,247.0743,174.6801
16.70003,0.04141667,-0.1808333,-0.4366667,0.01,0.12,1.07,900,3854.966,291,269.0999,21.9001,247.5045,174.5818
16.75003,0.03083333,-0.1825,-0.3945833,-0.03,0.01,0.55,900,3854.966,291,269.0999,18.58955,245.1788,175.5319
16.80003,0.02666667,-0.2033333,-0.4068333,0.1,-0.19,0.95,900,3900.186,291,272.4105,16.47157,243.4443,176.2498
16.85003,0.05058333,-0.1768333,-0.3976667,-0.1,0.17,0.73,900,3945.758,291,274.5284,24.96323,246.0264,172.7509
16.90003,0.04808333,-0.17,-0.4129167,0.21,0.29,1.29,900,3989.948,291,266.2068,24.7932,247.6228,173.3579
16.95003,0.046,-0.1770833,-0.4230834,-0.37,-0.01,0.63,900,3989.948,291,266.2068,23.56159,247.2881,173.7948
17.00003,0.04891667,-0.1591667,-0.4316667,-0.37,-0.35,1.01,900,4034.343,291,267.4384,26.08376,249.7598,173.5348
17.05003,0.0325,-0.1775,-0.4354167,0.09,0.26,0.98,900,4079.433,291,271.6241,19.37585,247.8215,175.7313
17.10003,0.04266667,-0.1658333,-0.3814167,-0.21,-0.1,1.25,900,4079.433,291,271.6241,23.4285,246.5014,173.6172
17.15002,0.036,-0.1868333,-0.4064167,-0.3,-0.33,0.95,900,4123.85,291,267.5715,19.90638,245.3113,174.938
17.20002,0.04391666,-0.17,-0.4108333,-0.16,-0.4,0.88,900,4168.257,291,267.5153,23.48473,247.5206,173.8984
17.25002,0.01308333,-0.1795833,-0.4193334,0.31,-0.34,1.19,900,4168.257,291,267.5153,13.16686,246.8165,178.2129
17.30002,0.05333333,-0.1775,-0.38475,0.09,0.29,1.22,900,4214.377,291,277.8331,25.72392,245.2343,172.108
17.35002,0.01516667,-0.1808333,-0.4051667,-0.34,-0.34,0.92,900,4260.394,291,277.2057,13.79424,245.9479,177.8562
17.40002,0.00975,-0.1976667,-0.395,0.22,0.15,1.36,900,4260.394,291,277.2057,11.82385,243.4156,178.586
17.45002,0.06375,-0.1941667,-0.4175,-0.28,-0.19,0.92,900,4306.737,291,279.1761,27.17637,245.0583,171.3183
17.50002,0.01225,-0.1839167,-0.4125,-0.09,0.23,0.71,900,4350.532,291,263.8236,12.81063,245.9699,178.299
17.55002,0.02,-0.18125,-0.4030833,0.22,0.4,0.98,900,4396.298,291,275.7032,15.29682,245.7885,177.1594
17.60002,0.05666667,-0.17475,-0.4316667,-0.45,-0.06,0.74,900,4396.298,291,275.7032,26.96647,247.9606,172.5213
17.65002,0.06333333,-0.1829167,-0.41625,-0.35,-0.48,1.01,900,4440.128,291,264.0335,28.09798,246.2774,171.3487
17.70002,0.02875,-0.1679167,-0.41375,0.04,-0.08,0.9,900,4485.327,291,272.2842,18.71575,247.9107,176.0251
17.75002,0.03458333,-0.1639167,-0.4141666,0.1,-0.36,1.35,900,4485.327,291,272.2842,20.91361,248.4076,175.2268
17.80001,0.03766667,-0.1835,-0.3929167,0.32,-0.09,0.71,900,4530.162,291,270.0864,20.59986,244.9665,174.5241
17.85001,0.04141667,-0.186,-0.4239167,0.36,-0.29,1.12,900,4575.048,291,270.4001,21.55327,246.3098,174.4199
17.90001,0.01916667,-0.1779167,-0.4095833,-0.28,-0.42,1.15,900,4620.839,291,275.8513,15.14867,246.5206,177.3208
17.95001,0.03641667,-0.186,-0.4125,0.21,-0.28,0.92,900,4620.839,291,275.8513,20.07773,245.729,174.9548
18.00001,0.005166667,-0.1864167,-0.3925,0.04,0.22,0.67,900,4665.813,291,270.9223,10.58759,244.5948,179.2458
18.05001,0.03641667,-0.1951667,-0.4039166,-0.22,-0.48,0.8,900,4712.361,291,280.4124,19.56944,244.2108,174.8482
18.10001,0.02708333,-0.19375,-0.3904166,0.34,-0.19,1.04,900,4757.852,291,274.0425,16.95753,243.6064,176.0317
18.15001,0.02208333,-0.1735,-0.4026667,-0.18,-0.55,1.15,900,4757.852,291,274.0425,16.25369,246.6899,176.8609
18.20001,0.05541667,-0.1730833,-0.4018333,-0.27,0.15,1.17,900,4803.46,291,274.7463,26.75368,246.6968,172.1479
18.25001,0.03041667,-0.17225,-0.43625,-0.32,-0.21,0.69,900,4848.609,291,271.9857,19.01431,248.4538,176.0116
18.30001,0.03333333,-0.1825,-0.4304167,-0.01,0.01,1.35,900,4848.609,291,271.9857,19.35088,247.0227,175.5716
18.35001,0.00475,-0.1618333,-0.43975,-0.11,-0.13,0.91,900,4893.703,291,271.6491,10.68122,249.7958,179.3811
18.40001,-0.03975,-0.15875,-0.4308333,-0.02,0.17,0.8,900,4940.236,291,280.3188,354.9425,249.7726,185.2714
18.45,-0.05833333,-0.1370833,-0.4154167,0.21,0.37,1.04,900,4931.114,291,-54.9487,345.9487,251.7376,187.9933
18.5,-0.09458333,-0.1151667,-0.4018333,-0.44,-0.02,0.92,900,4931.114,291,-54.9487,329.6046,254.0075,193.2452
18.55,-0.111,-0.1016667,-0.3970833,-0.27,-0.51,1.03,900,4924.706,291,-38.60464,321.4871,255.6389,195.6177
18.6,-0.1455833,-0.1064167,-0.39625,-0.2,-0.36,0.95,900,4920.694,291,-24.16559,315.1656,254.9674,200.1735
18.65,-0.09875,-0.10125,-0.4076666,0.39,-0.12,1.25,900,4920.694,291,-24.16559,324.7162,256.052,193.6166
18.7,-0.1426667,-0.1051667,-0.3966667,0.21,0.42,0.98,900,4915.098,291,-33.71619,315.3958,255.151,199.7818
18.75,-0.111,-0.11375,-0.375,0.3,-0.06,0.76,900,4911.048,291,-24.39575,324.701,253.1257,196.4888
18.8,-0.09041667,-0.1064167,-0.421,0.16,-0.48,0.94,900,4904.798,291,-37.64719,328.6472,255.8144,192.1211
18.85,-0.06625,-0.1143333,-0.4370833,-0.14,-0.5,0.8,900,4904.798,291,-37.64719,338.91,255.3409,188.6189
18.9,-0.09791667,-0.1133333,-0.4218333,-0.46,0.07,0.73,900,4896.845,291,-47.91003,328.174,254.9616,193.0682
18.95,-0.07,-0.13375,-0.4345833,0.24,0.25,0.63,900,4888.483,291,-50.37402,341.374,252.8934,189.1503
19.0,-0.06458333,-0.1264167,-0.4091667,-0.13,0.06,1.08,900,4888.483,291,-50.37402,341.9386,252.8309,188.9696
19.05,-0.08641666,-0.1216667,-0.4375,0.04,-0.52,1.3,900,4880.027,291,-50.93857,333.6148,254.459,191.1735
19.09999,-0.081,-0.126,-0.4366667,-0.37,-0.17,0.94,900,4872.513,291,-45.26477,336.2648,253.9045,190.5087
19.14999,-0.07391667,-0.12,-0.3954167,0.32,0.1,1.19,900,4872.513,291,-45.26477,337.3681,253.1182,190.5883
19.19999,-0.08141666,-0.13725,-0.4218333,0.24,0.11,0.74,900,4864.816,291,-46.3681,338.3236,251.9769,190.9241
19.24999,-0.07641666,-0.1268333,-0.4235,-0.32,-0.18,0.93,900,4857.025,291,-46.93118,337.9312,253.3277,190.2284
19.29999,-0.071,-0.11475,-0.4133333,0.03,0.34,0.67,900,4857.025,291,-46.93118,337.2534,254.4842,189.7468
19.34999,-0.095,-0.1376667,-0.4170833,-0.04,0.16,1.26,900,4849.347,291,-46.25342,334.3915,251.7335,192.8315
19.39999,-0.071,-0.1401667,-0.4268333,-0.33,0.03,1.02,900,4842.144,291,-43.39151,342.136,251.8205,189.4442
19.44999,-0.09541666,-0.1414167,-0.4185,-0.18,-0.4,0.71,900,4834.841,291,-43.99167,334.9917,251.3292,192.8437
19.49999,-0.07475,-0.1493333,-0.4291667,0.38,0.05,0.89,900,4834.841,291,-43.99167,342.4094,250.8141,189.8804
19.54999,-0.07891667,-0.1401667,-0.4329167,0.27,-0.02,1.18,900,4826.307,291,-51.40939,339.6196,252.0595,190.3311
19.59999,-0.05058333,-0.1285,-0.4520833,-0.25,0.16,1.25,900,4816.926,291,-56.51318,347.5132,254.1328,186.3842
19.64999,-0.08558333,-0.1429167,-0.43125,-0.06,0.18,0.8,900,4816.926,291,-56.51318,338.0854,251.6648,191.2247
19.69999,-0.08183333,-0.1289167,-0.4076666,-0.19,-0.5,1.14,900,4809.109,291,-47.08542,336.5936,252.4514,191.3505
19.74998,-0.07766667,-0.1168333,-0.4379167,-0.36,-0.42,1.01,900,4801.541,291,-45.59357,335.3854,255.0618,190.0571
19.79998,-0.08474999,-0.1216667,-0.4068333,0.03,0.08,0.84,900,4794.38,291,-43.13989,334.1399,253.3503,191.7674
19.84998,-0.05266667,-0.1189167,-0.415,0.1,-0.17,1.32,900,4794.38,291,-43.13989,345.1121,254.0106,187.2326
19.89998,-0.09875,-0.1254167,-0.40725,0.16,0.14,0.98,900,4785.397,291,-54.11206,330.784,252.8833,193.63
19.94998,-0.06666667,-0.1241667,-0.4108333,-0.3,-0.53,0.98,900,4777.136,291,-49.7681,340.7681,253.1835,189.2171
19.99998,-0.08641666,-0.1405833,-0.415,0.32,-0.33,0.72,900,4777.136,291,-49.7681,337.421,251.2859,191.7628
20.04998,-0.06708333,-0.1385,-0.415,0.1,0.19,0.9599999,900,4769.43,291,-46.42096,343.1565,251.5444,189.1823
20.09998,-0.09,-0.1285,-0.3883333,0.21,0.43,1.01,900,4762.293,291,-42.99304,333.993,251.6906,193.0485
20.14998,-0.0785,-0.1370833,-0.421,-0.45,0.03,0.86,900,4762.293,291,-42.99304,339.2026,251.9641,190.5621
20.19998,-0.06916667,-0.151,-0.4141666,0.41,-0.41,1.31,900,4754.292,291,-48.20264,344.3895,249.9688,189.481
20.24998,-0.04058333,-0.161,-0.43375,-0.14,-0.06,1.31,900,4745.429,291,-53.38953,354.8522,249.636,185.3453
20.29998,-0.03808333,-0.1630833,-0.4179167,-0.43,0.12,0.75,900,4734.663,291,-64.8558,355.8558,248.6828,185.2068
20.34998,0.03333333,-0.17125,-0.415,0.2,0.43,1.0,900,4734.663,291,-64.8558,20.01474,247.5765,175.4078
20.39997,0.02125,-0.1839167,-0.39625,0.38,-0.2,0.9599999,900,4779.646,291,270.9853,15.59081,245.102,176.9303
20.44997,0.05183333,-0.18,-0.39975,-0.07,-0.42,1.25,900,4823.792,291,265.9355,25.06445,245.7589,172.612
