Time,Hx,Hy,Hz,Ax,Ay,Az,Heading,PID_Output,Integral,Setpoint
0.28,-0.1772234,0.06296553,-0.3017794,0.0,-0.23,0.9,176.2777,1400,12.65406,210,33.72231
0.29,-0.1985686,0.0587902,-0.3066749,-0.37,0.05,0.9,172.6338,1307.873,13.40138,210,37.36623
0.3,-0.1574464,0.08541779,-0.2619401,-0.27,-0.09,0.83,167.4891,1400,14.2516,210,42.51091
0.31,-0.1517834,0.1248077,-0.3024546,-0.15,-0.23,0.91,160.8657,1400,15.23429,210,49.13426
0.32,-0.1530902,0.1185053,-0.3161283,-0.09,-0.28,1.01,153.7822,1400,16.35864,210,56.21779
0.3299999,-0.1543971,0.1332371,-0.3182384,-0.07,-0.17,1.05,149.6783,1400,17.483,210,56.21779
0.3399999,-0.1314837,0.1610464,-0.296715,-0.05,-0.3,1.0,145.8979,1400,18.68943,210,60.32173
0.3499999,-0.1036043,0.1708939,-0.2813533,0.03,-0.29,1.1,138.8877,1400,19.97147,210,64.1021
0.3599999,-0.09924812,0.1933462,-0.279834,0.11,-0.31,1.09,131.5426,1400,21.39372,210,71.11232
0.3699999,-0.1169341,0.2068963,-0.2817753,0.14,-0.35,1.09,128.291,1400,22.96287,210,78.45737
0.3799999,-0.09445635,0.2240703,-0.3157062,0.06,-0.46,1.09,125.5014,1400,24.59705,210,81.70905
0.3899999,-0.05612215,0.2427412,-0.2984032,0.03,-0.5,1.03,120.7834,1400,26.28702,210,84.49856
0.3999999,-0.0522016,0.251013,-0.2992472,-0.04,-0.42,0.84,114.8746,1400,28.07135,210,89.21659
0.4099999,-0.00219289,0.2654297,-0.2872617,-0.2,-0.14,0.75,107.4131,1400,29.97386,210,95.12539
0.4199999,0.03265639,0.26283,-0.2946049,-0.26,0.08,0.81,100.7129,1400,32.0256,210,102.5869
0.4299999,0.06707006,0.2760651,-0.2735036,-0.19,0.1,1.01,92.24508,1400,34.21134,210,109.2871
0.4399999,0.1156848,0.2600727,-0.2760358,-0.03,-0.21,1.18,84.09386,1400,36.56644,210,117.7549
0.4499999,0.2237175,0.2096536,-0.2851515,-0.07,-0.43,0.92,70.83516,1400,44.12081,210,125.9061
0.4599998,0.2624874,0.1777478,-0.2519803,-0.11,0.17,0.79,56.75517,1400,46.90411,210,139.1648
0.4699998,0.2759915,0.1464722,-0.2632061,-0.07,-0.33,1.18,44.06709,1400,49.969,210,153.2448
0.4799998,0.2768627,0.1149602,-0.3165503,0.02,-0.58,0.9599999,37.20315,1400,53.28766,210,165.9329
0.4899998,0.2905411,0.07769735,-0.3165503,-0.19,0.05,0.73,30.82558,1400,56.7436,210,172.7968
0.4999998,0.3361065,0.04460982,-0.2881057,-0.2,-0.55,1.14,24.02723,1400,60.32708,210,179.1744
0.5099998,0.2800863,-0.0112451,-0.2843075,-0.09,-0.21,0.87,135.7444,1400,64.04654,210,185.9728
0.5199998,0.2690216,-0.04968966,-0.2889498,-0.08,-0.15,0.94,247.2655,0,65.53165,210,74.25562
0.5299998,0.2478507,-0.07899577,-0.307941,0.09,-0.62,1.09,358.8526,0,64.78635,210,-37.26549
0.5399998,0.2156151,-0.1128711,-0.3235559,-0.06,0.08,0.7,350.4085,0,61.8093,210,-148.8526
0.5499998,0.204986,-0.1355597,-0.3190825,-0.1,-0.56,1.08,342.7377,0,59.00113,210,-140.4085
0.5599998,0.1694398,-0.1632902,-0.3446573,-0.09,0.1,0.89,333.9834,0,56.34637,210,-132.7377
0.5699997,0.1428672,-0.1674656,-0.324822,0.04,-0.65,1.1,326.6832,0,53.8667,210,-123.9834
0.5799997,0.1243971,-0.1664414,-0.3178164,0.09,-0.06,0.72,320.1003,0,51.53304,210,-116.6832
0.5899997,0.05600541,-0.1808581,-0.3455013,-0.18,-0.18,0.65,310.4827,0,47.32138,210,-100.4827
0.5999997,0.03614131,-0.1907056,-0.3389177,0.01,-0.17,1.02,300.5704,0,45.31172,210,-100.4827
0.6099997,0.02115613,-0.1926751,-0.3397617,0.26,-0.31,0.91,290.401,0,43.50031,210,-90.5704
0.6199997,-0.03852326,-0.1804642,-0.3480335,0.01,0.25,1.01,280.6491,0,41.89229,210,-80.40103
0.6299997,-0.04200819,-0.1766828,-0.3450793,-0.21,-0.42,1.24,272.614,0,40.47931,210,-70.64908
0.6399997,-0.04723558,-0.1731377,-0.3355415,-0.18,-0.29,0.6,265.4386,0,39.22703,210,-62.61395
0.6499997,-0.07380816,-0.1702229,-0.3410278,0.03,0.16,0.9599999,261.6414,0,38.11826,210,-55.43857
0.6599997,-0.08774787,-0.1554122,-0.3228807,0.25,-0.39,1.12,256.283,0,37.08543,210,-51.64142
0.6699996,-0.1082218,-0.1505279,-0.3319964,-0.29,-0.02,0.92,249.4649,0,36.15977,210,-46.28296
0.6799996,-0.1147561,-0.1337478,-0.3307304,0.33,-0.39,1.18,243.7355,0,35.37047,210,-39.46492
0.6899996,-0.09881251,-0.1321722,-0.3579089,-0.19,0.12,0.9,241.2914,0,34.69576,210,-33.73549
0.6999996,-0.09619883,-0.1435952,-0.3583309,-0.17,-0.03,0.83,241.923,0,34.06993,210,-31.29138
0.7099996,-0.1247752,-0.1089321,-0.3363855,0.26,-0.35,1.21,239.1735,0,33.43147,210,-31.92302
0.7199996,-0.1452492,-0.1097199,-0.3148622,-0.27,-0.13,0.83,233.7899,0,32.848,210,-29.17351
0.7299996,-0.1340974,-0.09750904,-0.3338534,-0.02,0.3,0.91,227.0706,0,32.37221,210,-23.78986
0.7399996,-0.1517834,-0.09616978,-0.3476115,0.01,-0.49,1.29,224.1494,0,32.0308,210,-17.07057
0.7499996,-0.1178054,-0.07781407,-0.3442352,-0.06,-0.11,0.64,222.9424,0,31.74781,210,-14.1494
0.7599996,-0.1513478,-0.0808077,-0.3583309,0.0,0.36,0.98,220.301,0,31.48896,210,-12.94237
0.7699996,-0.152219,-0.0827772,-0.3324185,-0.22,-0.48,1.05,219.0274,0,31.28294,210,-10.30098
0.7799995,-0.1375823,-0.0667849,-0.3269321,-0.23,0.16,0.98,216.5096,0,31.10239,210,-9.027405
0.7899995,-0.161367,-0.0819894,-0.3298863,0.1,-0.04,1.05,216.1217,0,30.9722,210,-6.509644
0.7999995,-0.1397604,-0.0656032,-0.3178164,-0.1,-0.4,1.08,214.991,0,30.84976,210,-6.121704
0.8099996,-0.1693823,-0.07545068,-0.308363,0.12,0.49,0.65,214.3635,0,30.74994,210,-4.990952
0.8199995,-0.1354042,-0.05575571,-0.3311524,-0.3,-0.25,1.12,212.8454,0,30.66268,210,-4.36348
0.8299995,-0.1645905,-0.0656032,-0.3161283,0.31,-0.12,1.09,211.7074,1.254166,30.60577,210,-2.845398
0.8399995,-0.1397604,-0.06111275,-0.3695568,-0.28,-0.22,0.82,211.5767,16.3745,30.57162,210,-1.707443
0.8499995,-0.1384536,-0.07135413,-0.3351195,0.11,0.2,0.9599999,213.2049,0,30.54008,210,-1.576721
0.8599995,-0.1452492,-0.05993104,-0.3467674,-0.14,-0.34,1.08,213.4349,0,30.47599,210,-3.204895
0.8699995,-0.146556,-0.05126526,-0.3351195,-0.01,-0.36,1.0,211.9888,0,30.40729,210,-3.434891
0.8799994,-0.1693823,-0.07411142,-0.3092071,0.16,0.53,0.67,210.7775,23.27161,30.36751,210,-1.98877
0.8899995,-0.1496053,-0.07371752,-0.308785,0.32,0.36,0.82,212.0476,0,30.32086,210,-0.7775269
0.8999994,-0.1332262,-0.07529312,-0.3553767,-0.06,0.22,0.88,215.4453,0,30.27991,210,-2.047592
0.9099995,-0.1284344,-0.0648154,-0.3231339,-0.25,-0.79,1.08,216.4943,0,30.171,210,-5.445328
0.9199994,-0.1327906,-0.07820797,-0.3363855,0.09,0.15,0.86,217.9158,0,30.04112,210,-6.494278
0.9299994,-0.1297413,-0.0644215,-0.3368076,0.06,0.49,0.85,216.8935,0,29.8828,210,-7.915833
0.9399994,-0.1090931,-0.07292973,-0.3298863,-0.19,-0.56,1.06,219.2218,0,29.74493,210,-6.893539
0.9499994,-0.1279988,-0.08923716,-0.3092071,-0.12,-0.39,0.92,220.6841,0,29.56049,210,-9.221848
0.9599994,-0.1275632,-0.09081275,-0.3406058,0.21,0.68,0.8,223.6978,0,29.34681,210,-10.68414
0.9699994,-0.1121424,-0.08844936,-0.31233,-0.07,0.05,1.03,225.198,0,29.07285,210,-13.69781
0.9799994,-0.1327906,-0.09577588,-0.2933388,-0.28,-0.84,1.1,225.504,0,28.76889,210,-15.19801
0.9899994,-0.1018618,-0.09908464,-0.3467674,0.08,0.09,0.83,228.4244,0,28.45881,210,-15.50404
0.9999993,-0.112578,-0.09750904,-0.3303083,0.15,-0.59,1.25,229.3023,0,28.09032,210,-18.42438
1.009999,-0.09271389,-0.1068051,-0.3207705,0.36,0.34,0.88,233.7151,0,27.70428,210,-19.30226
1.019999,-0.09619883,-0.1158647,-0.3368076,-0.24,0.17,0.68,235.7452,0,27.22998,210,-23.71513
1.029999,-0.0957632,-0.1183857,-0.3277762,-0.44,-0.39,1.01,239.1228,0,26.71507,210,-25.74516
1.039999,-0.06875501,-0.1219308,-0.360019,0.11,-0.46,1.25,242.9702,0,26.13262,210,-29.1228
1.049999,-0.08382731,-0.1351658,-0.3290422,0.35,0.22,0.87,245.602,0,25.47321,210,-32.97017
1.059999,-0.07903555,-0.1284695,-0.3075189,-0.2,0.43,0.68,248.0585,0,24.76117,210,-35.60197
1.069999,-0.06657693,-0.140838,-0.3642393,-0.48,-0.34,0.91,249.4308,0,24.0,210,-38.05847
1.079999,-0.08513417,-0.1292573,-0.3455013,-0.04,-0.82,1.24,248.9094,0,23.21139,210,-39.43079
1.089999,-0.05960708,-0.1302027,-0.3199265,0.37,-0.12,1.05,251.2433,0,22.4332,210,-38.90942
1.099999,-0.04679996,-0.1481645,-0.3228807,0.16,0.76,0.66,253.8339,0,21.60833,210,-41.24335
1.109999,-0.05568653,-0.1538366,-0.3393397,0.35,-0.1,1.11,258.3242,0,20.73166,210,-43.83386
1.119999,-0.07119446,-0.1526549,-0.3303083,0.12,0.42,0.84,258.1893,0,19.76517,210,-48.32422
1.129999,-0.06483446,-0.1509218,-0.3324185,-0.42,0.23,0.74,256.2831,0,18.80139,210,-48.18927
1.139999,-0.02824273,-0.1530488,-0.3190825,-0.48,-0.53,1.0,259.4312,0,17.87572,210,-46.28314
1.149999,-0.02954957,-0.164078,-0.3005133,-0.03,-0.86,1.24,264.3625,0,16.8871,210,-49.43121
1.159999,-0.006549049,-0.1735316,-0.3351195,0.28,-0.17,0.95,271.3914,0,15.79985,210,-54.36249
1.169999,-0.03590957,-0.1788886,-0.3017794,0.24,0.7,0.7,271.093,0,14.57202,210,-61.39136
1.179999,-0.02388656,-0.1678594,-0.3224586,0.05,0.68,1.01,271.7964,0,13.35016,210,-61.09299
1.189999,-0.006113433,-0.1714045,-0.3281982,-0.16,-0.13,1.04,271.836,0,12.11423,210,-61.79642
1.199999,0.005038335,-0.1725862,-0.3231339,-0.34,-0.17,0.82,276.1769,0,10.87751,210,-61.83597
1.209999,0.04293692,-0.1755011,-0.3446573,-0.39,-0.17,0.93,283.459,0,9.553976,210,-66.17688
1.219999,0.02917146,-0.1971656,-0.3244,-0.35,-0.39,1.05,286.9453,0,8.084796,210,-73.45901
1.229999,0.03134954,-0.1940144,-0.3315744,-0.39,-0.34,0.84,289.4475,0,6.54589,210,-76.94528
1.239999,0.008523264,-0.1910995,-0.3100511,-0.49,-0.19,0.9700001,285.7162,0,4.956941,210,-79.44748
1.249999,0.006780798,-0.2180422,-0.3220366,-0.24,-0.74,1.06,283.5046,0,3.442616,210,-75.71622
1.259999,0.04990677,-0.1884998,-0.3418719,0.13,-0.81,1.16,285.3881,0,1.972524,210,-73.50461
1.269999,0.05835773,-0.1922812,-0.3351195,0.23,0.08,0.85,290.1646,0,0.4647624,210,-75.38809
1.279999,0.06140704,-0.1808581,-0.3315744,0.22,0.67,0.77,295.8221,0,-1.138529,210,-80.16455
1.289999,0.07952867,-0.1849547,-0.3380736,0.26,0.94,1.21,298.6348,0,-2.854971,210,-85.82211
1.299999,0.09041906,-0.1755011,-0.3203485,0.18,0.23,1.0,302.093,0,-4.627666,210,-88.63477
1.309999,0.1169916,-0.1832215,-0.3195045,-0.17,0.01,0.75,306.6947,0,-6.469526,210,-92.09299
1.319999,0.1054042,-0.1800703,-0.2916507,-0.39,0.42,0.74,309.0532,0,-8.403421,210,-96.69473
1.329999,0.1106316,-0.1766828,-0.3009353,0.26,-0.05,1.28,310.6517,0,-14.34661,210,-99.05319
1.339999,0.1354617,-0.1833791,-0.3148622,0.4,-0.43,1.21,311.9496,0,-16.35965,210,-100.6517
1.349999,0.1579395,-0.169435,-0.3442352,0.35,0.45,0.9,316.1651,0,-18.39864,210,-101.9496
1.359999,0.1291889,-0.1603754,-0.3307304,0.16,0.95,0.84,318.4317,0,-20.52194,210,-106.1651
1.369999,0.1690042,-0.1546244,-0.3298863,0.02,1.03,0.8,322.1287,0,-22.69057,210,-108.4317
1.379999,0.1601176,-0.1509218,-0.3108952,0.04,0.55,1.15,323.3635,0,-24.93315,210,-112.1287
1.389999,0.1825083,-0.1576181,-0.3281982,0.01,0.12,0.98,326.8077,0,-27.20042,210,-113.3635
1.399999,0.2090809,-0.1518671,-0.3368076,-0.2,-0.18,0.72,328.9619,0,-29.53657,210,-116.8077
1.409999,0.1772809,-0.1371353,-0.2937609,-0.41,-0.0,0.91,330.8229,0,-31.91581,210,-118.9619
1.419999,0.2186644,-0.140444,-0.3190825,-0.3,-0.67,0.8,333.5238,0,-34.33227,210,-120.8229
1.429999,0.2151795,-0.1345356,-0.2924948,-0.38,-1.15,0.93,334.8499,0,-36.80274,210,-123.5238
1.439999,0.2319942,-0.1268939,-0.3157062,-0.17,1.03,0.8,337.8654,0,-39.29974,210,-124.8499
1.449999,0.2517712,-0.1341417,-0.3199265,-0.13,0.52,0.9599999,339.4199,0,-41.85705,210,-127.8654
1.459999,0.2426233,-0.1272878,-0.3131741,0.16,0.24,1.03,340.8638,0,-44.44545,210,-129.4199
1.469999,0.2439301,-0.1116894,-0.3041427,-0.02,0.17,0.69,342.2223,0,-47.06272,210,-130.8638
1.479999,0.247415,-0.1044417,-0.308363,-0.16,0.36,0.79,343.943,0,-49.70717,210,-132.2223
1.489999,0.2539493,-0.1040478,-0.2988252,-0.34,0.29,0.87,345.744,0,-52.38603,210,-133.943
1.499999,0.2324299,-0.09616978,-0.295871,-0.29,-0.11,0.94,346.4521,0,-55.10091,210,-135.744
1.509999,0.2415778,-0.08963105,-0.2709714,-0.24,-0.13,0.89,347.2955,0,-57.82995,210,-136.4521
1.519999,0.2604836,-0.08647985,-0.3066749,-0.36,0.06,0.7,348.6001,0,-60.57586,210,-137.2955
1.529999,0.2415778,-0.08159551,-0.2851515,-0.19,0.24,0.82,349.8717,0,-63.34786,210,-138.6001
1.539999,0.2535137,-0.07584458,-0.2855735,-0.09,-0.09,0.9700001,351.1051,0,-66.14529,210,-139.8717
1.549999,0.2633586,-0.07371752,-0.2843075,0.1,0.8,0.94,352.0145,0,-68.96739,210,-141.1051
1.559999,0.2738134,-0.06032495,-0.2851515,0.21,-0.13,1.33,354.094,0,-71.80769,210,-142.0145
1.569999,0.274249,-0.06032495,-0.2805092,0.12,-1.09,1.1,355.5107,0,-77.59978,210,-145.5107
1.579999,0.2720709,-0.05362866,-0.2920728,-0.05,-0.51,0.81,357.0064,0,-80.53991,210,-147.0064
1.589999,0.2574342,-0.05323476,-0.2691145,-0.34,-0.93,1.06,357.2534,0,-83.48498,210,-147.2534
1.599999,0.2664079,-0.04315094,-0.2768798,-0.31,0.39,0.74,358.3217,0,-86.45142,210,-148.3217
1.609999,0.2720709,-0.03866048,-0.2897938,-0.06,0.99,0.88,359.3429,0,-89.41785,210,-148.3217
1.619999,0.2659723,-0.03527296,-0.3054088,0.11,0.62,1.07,360.7192,0,-92.40471,210,-149.3429
1.629999,0.2764271,-0.03330346,-0.280256,0.19,0.67,0.9599999,361.4961,0,-95.41909,210,-150.7192
1.639999,0.3099695,-0.03290956,-0.3045647,0.1,1.22,0.74,362.1718,0,-98.44901,210,-151.4961
1.649999,0.2892342,-0.01935942,-0.2805092,0.03,1.45,0.9,363.4135,0,-101.4924,210,-152.1718
1.659999,0.2725066,-0.01660213,-0.3049867,-0.12,-1.04,0.88,364.5413,0,-104.5607,210,-153.4135
1.669999,0.2646655,-0.009905842,-0.2889498,-0.47,-0.6,0.86,365.847,0,-110.7685,210,-155.847
1.679999,0.2738134,-0.0108512,-0.2889498,-0.37,-0.52,0.98,366.3669,0,-113.8958,210,-156.3669
1.689999,0.2914123,-0.01581433,-0.295871,-0.16,-0.28,0.7,366.4936,0,-117.0257,210,-156.4936
1.699999,0.2887986,-0.0124268,-0.3020326,-0.2,0.95,0.87,366.3868,0,-120.1534,210,-156.3868
1.709999,0.2729422,0.006480369,-0.2916507,0.11,1.08,1.26,247.5967,1400,-120.9054,210,-37.59666
1.719999,0.2681504,-0.002973214,-0.2897938,0.29,0.15,1.09,248.4203,0,-121.6738,210,-38.42033
1.729999,0.2738134,-0.01479019,-0.3113172,0.26,0.51,0.91,248.211,0,-122.438,210,-38.211
1.739999,0.2591767,-0.01518409,-0.308363,0.08,-0.45,1.28,366.64,0,-123.2022,210,-38.211
1.749999,0.2624874,-0.02014722,-0.3228807,-0.05,-1.47,1.0,365.3887,0,-126.335,210,-156.64
1.759999,0.2746846,-0.0307825,-0.3277762,-0.44,-0.93,0.74,364.2879,0,-129.4428,210,-155.3887
1.769999,0.262923,-0.03684855,-0.3028766,-0.24,-0.12,0.71,362.7462,0,-135.6143,210,-154.2879
1.779999,0.2561274,-0.03866048,-0.3066749,0.03,1.15,0.9,361.3481,0,-138.6692,210,-152.7462
1.789999,0.2607449,-0.04062998,-0.3113172,0.18,0.95,1.17,360.5272,0,-144.7067,210,-150.5272
1.799999,0.2434945,-0.04748383,-0.3131741,0.31,0.41,1.04,359.5083,0,-147.6969,210,-149.5083
1.809999,0.2443657,-0.06426394,-0.3135961,-0.07,0.2,0.9599999,357.4581,0,-150.6461,210,-147.4581
1.819999,0.2359148,-0.05914325,-0.2933388,-0.03,-1.01,1.16,355.7191,0,-153.5604,210,-145.7191
1.829999,0.2448014,-0.08159551,-0.2992472,-0.21,-1.52,0.73,353.2527,0,-156.4255,210,-143.2527
1.839999,0.2478507,-0.07411142,-0.2979811,-0.48,-0.18,0.77,352.6149,0,-159.2778,210,-142.6149
1.849999,0.2596123,-0.0851406,-0.296715,-0.12,0.35,0.91,351.2538,0,-162.1029,210,-141.2538
1.859999,0.2276381,-0.0839589,-0.2855735,0.07,0.46,1.01,350.6501,0,-164.9279,210,-141.2538
1.869999,0.2591767,-0.07742018,-0.2805092,0.15,1.36,0.8,350.6553,0,-167.7409,210,-140.6501
1.879999,0.2896698,-0.0819894,-0.3182384,0.04,-1.5,1.2,351.4397,0,-170.554,210,-140.6553
1.889999,0.2633586,-0.1097199,-0.3117392,-0.12,-1.34,0.83,350.649,0,-173.3828,210,-141.4397
1.899999,0.2633586,-0.09120665,-0.3100511,-0.39,-0.79,0.8,349.8255,0,-176.1958,210,-140.649
1.909999,0.22546,-0.09144299,-0.2992472,-0.43,-0.76,0.9,347.7346,0,-178.9923,210,-139.8255
1.919999,0.2420134,-0.09380638,-0.3104731,-0.26,-0.9,0.98,348.2115,0,-181.747,210,-137.7346
1.929998,0.2517712,-0.09947854,-0.3096291,-0.17,-0.53,0.71,347.3923,0,-184.5112,210,-138.2115
1.939999,0.2285093,-0.1060173,-0.3157062,-0.2,0.21,0.7,346.4548,0,-187.2591,210,-137.3923
1.949998,0.2491575,-0.1109016,-0.3260881,-0.02,0.76,0.86,345.519,0,-189.9882,210,-136.4548
1.959999,0.2469794,-0.1142892,-0.325244,0.19,0.83,1.13,344.4282,0,-192.6986,210,-135.519
1.969998,0.2583055,-0.1048356,-0.3303083,0.32,0.51,1.05,345.3611,0,-195.3871,210,-134.4282
1.979998,0.2250244,-0.1158647,-0.325244,0.25,0.69,0.88,344.2779,0,-198.0944,210,-135.3611
1.989998,0.2363504,-0.1138952,-0.3165503,-0.26,-1.6,1.07,343.979,0,-200.7799,210,-134.2779
1.999998,0.2006299,-0.1288634,-0.2826194,-0.29,-1.25,0.79,340.4382,0,-203.4595,210,-133.979
2.009999,0.2407066,-0.1207491,-0.3100511,-0.45,-0.37,0.75,340.6394,0,-206.0683,210,-130.4382
2.019999,0.22546,-0.1268939,-0.2897938,-0.39,0.3,0.81,339.4251,0,-208.6811,210,-130.6394
2.029999,0.2350436,-0.1276817,-0.2813533,-0.11,0.43,1.1,340.8253,0,-211.2696,210,-129.4251
2.039999,0.2103877,-0.1305966,-0.2843075,0.15,0.61,1.03,339.0956,0,-213.8861,210,-130.8253
2.049999,0.2250244,-0.1265,-0.2834634,0.19,1.15,0.8,339.1051,0,-216.468,210,-129.0956
2.059999,0.2469794,-0.1416258,-0.3235559,0.13,1.46,0.88,338.6654,0,-219.0501,210,-129.1051
2.069999,0.2407066,-0.1337478,-0.3286202,0.18,0.83,1.23,339.589,0,-221.6234,210,-128.6654
2.079998,0.1945313,-0.1321722,-0.3157062,0.28,-0.39,1.35,337.9721,0,-224.2152,210,-129.589
2.089998,0.2138726,-0.1284695,-0.324822,0.13,-0.89,1.07,337.5851,0,-226.7746,210,-127.9721
2.099998,0.2204069,-0.1355597,-0.307941,-0.41,-0.75,0.77,336.7401,0,-229.3263,210,-127.5851
2.109998,0.2195356,-0.146195,-0.3359635,0.16,0.23,1.03,336.9178,0,-231.8611,210,-126.7401
2.119998,0.2208425,-0.140838,-0.3207705,0.21,1.16,0.81,336.4064,0,-234.3995,210,-126.9178
2.129998,0.2019367,-0.1420197,-0.3286202,0.15,1.4,0.89,335.2314,0,-236.9276,210,-126.4064
2.139998,0.2138726,-0.1367414,-0.3346974,0.19,0.6,1.21,335.5872,0,-239.4322,210,-125.2314
2.149998,0.2001943,-0.1391048,-0.2859956,0.24,-0.67,1.34,334.8317,0,-241.944,210,-125.5872
2.159998,0.2138726,-0.1294149,-0.2889498,0.06,-1.19,1.04,336.1451,0,-244.4406,210,-124.8317
2.169998,0.2306874,-0.1302027,-0.3037207,-0.28,-0.92,0.79,337.1958,0,-246.9635,210,-126.1451
2.179998,0.2173576,-0.121143,-0.3161283,-0.46,-0.72,0.87,339.0827,0,-249.5074,210,-127.1958
2.189998,0.2160507,-0.1268939,-0.3220366,-0.24,-0.08,1.0,339.333,0,-252.0891,210,-129.0827
2.199998,0.1962737,-0.1294149,-0.3265101,0.17,0.52,0.77,338.0136,0,-254.6757,210,-129.333
2.209998,0.2112589,-0.138317,-0.3442352,0.14,1.56,0.86,336.6532,0,-257.236,210,-128.0136
2.219998,0.2032436,-0.1337478,-0.296715,-0.24,0.77,0.75,335.6798,0,-264.8351,210,-126.6532
2.229998,0.2019367,-0.1345356,-0.3096291,0.22,0.99,1.18,335.5887,0,-267.3488,210,-125.6798
2.239998,0.1923532,-0.1313844,-0.2979811,0.33,0.66,1.14,335.2151,0,-269.8605,210,-125.5887
2.249998,0.207774,-0.1235064,-0.2988252,0.2,0.4,0.95,336.0882,0,-272.3648,210,-125.2151
2.259998,0.2015011,-0.1245305,-0.2996692,-0.13,0.14,0.98,336.7401,0,-274.8866,210,-126.0882
2.269998,0.1888683,-0.1223247,-0.3140181,-0.23,-0.59,1.2,337.2083,0,-277.4214,210,-126.7401
2.279998,0.2221493,-0.1253183,-0.3488775,-0.26,-1.54,1.0,337.6418,0,-279.9655,210,-127.2083
2.289998,0.2095165,-0.1199613,-0.3186604,-0.3,-1.7,0.75,338.2827,0,-282.5184,210,-127.6418
2.299998,0.2064672,-0.1227186,-0.3203485,-0.39,-0.76,0.73,339.0173,0,-285.084,210,-128.2827
2.309998,0.2015011,-0.1288634,-0.3294643,-0.14,0.33,0.8,337.9601,0,-287.6644,210,-129.0173
2.319998,0.1980162,-0.1379231,-0.3338534,0.13,0.81,1.06,336.272,0,-290.2236,210,-127.9601
2.329998,0.1812014,-0.1298088,-0.308363,-0.17,-0.49,0.83,334.6418,0,-292.749,210,-126.272
2.339998,0.1901751,-0.1215369,-0.295449,-0.42,-0.9,0.89,334.6477,0,-295.2419,210,-124.6418
2.349998,0.2015011,-0.1245305,-0.3017794,-0.3,-0.32,1.01,335.6949,0,-297.7348,210,-124.6477
