x,y,z,heading1,heading2,heading3
-0.09583333,0.1825,-0.4030833,-27.7046,155.6409,-103.3738,3.439997
-0.0785,0.19975,-0.3855834,-21.45439,152.6137,-101.5074,3.449997
-0.08641666,0.2025,-0.41,-23.11032,153.7151,-101.9021,3.459997
-0.06125,0.2176667,-0.4083333,-15.71626,151.9396,-98.53076,3.469997
-0.05375,0.2158333,-0.3920834,-13.98418,151.1682,-97.80592,3.479997
-0.03933333,0.2218333,-0.3954167,-10.05463,150.7071,-95.68069,3.489997
-0.02333333,0.2176667,-0.3879167,-6.118601,150.7025,-93.44221,3.499997
-0.01833333,0.22225,-0.3945833,-4.715634,150.6095,-92.66019,3.509997
-0.01833333,0.21975,-0.41,-4.769036,151.8098,-92.5603,3.519997
-0.01516667,0.2283333,-0.4083333,-3.800196,150.7868,-92.12714,3.529997
-0.00975,0.215,-0.4205833,-2.596518,152.9241,-91.32799,3.539997
-0.016,0.2008333,-0.41375,-4.555022,154.1082,-92.21455,3.549997
-0.006,0.2025,-0.4064167,-1.697156,153.5149,-90.8458,3.559997
-0.01875,0.1933333,-0.4079166,-5.539379,154.6412,-92.63176,3.569997
-0.02208333,0.186,-0.4170833,-6.770894,155.9653,-93.03081,3.579997
-0.03458333,0.17,-0.4051667,-11.49885,157.238,-94.8787,3.589997
-0.02875,0.1675,-0.4239167,-9.739446,158.4398,-93.87984,3.599997
-0.03333333,0.16,-0.426,-11.76829,159.4145,-94.47411,3.609997
-0.0435,0.13725,-0.43625,-17.58548,162.5357,-95.69434,3.619997
-0.04308333,0.131,-0.4391666,-18.20502,163.3906,-95.60293,3.629997
-0.05225,0.1068333,-0.44225,-26.06231,166.4194,-96.73801,3.639997
-0.0735,0.09516667,-0.446,-37.67995,167.955,-99.35812,3.649997
-0.0785,0.05933333,-0.4214167,-52.9166,171.9857,-100.5519,3.659997
-0.09125,0.02916667,-0.4125,-72.27431,175.9555,-102.4736,3.669997
-0.09958333,0.01391667,-0.41125,-82.04449,178.0618,-103.612,3.679997
-0.10725,-0.03083333,-0.4193334,-106.0394,-175.7946,-104.3466,3.689997
-0.1054167,-0.02766667,-0.4120833,-104.7057,-176.159,-104.3493,3.699997
-0.12225,-0.07541667,-0.3989167,-121.6706,-169.2944,-107.0379,3.709997
-0.11975,-0.08225,-0.4018333,-124.4831,-168.4321,-106.5945,3.719997
-0.1164167,-0.1108333,-0.3933333,-133.5926,-164.2632,-106.4874,3.729997
-0.1168333,-0.1920833,-0.3908334,-148.6902,-153.8272,-106.6432,3.739997
-0.09916667,-0.2166667,-0.37625,-155.4068,-150.0641,-104.7654,3.749997
-0.08558333,-0.2430833,-0.3568333,-160.6041,-145.7364,-103.4871,3.759997
-0.0625,-0.2691667,-0.33475,-166.9277,-141.1978,-100.5757,3.769997
-0.04933333,-0.2916667,-0.3180833,-170.3997,-137.4807,-98.81608,3.779997
-0.03766667,-0.3041667,-0.2993333,-172.9407,-134.5411,-97.17212,3.789997
-0.006416667,-0.3230834,-0.2825,-178.8622,-131.166,-91.30118,3.799997
0.01016667,-0.336,-0.2735,178.2669,-129.1452,-87.87115,3.809997
0.01683333,-0.34125,-0.2551667,177.176,-126.787,-86.22566,3.819997
0.02875,-0.3468333,-0.2454167,175.2614,-125.2829,-83.31838,3.829997
0.02541667,-0.3568333,-0.2385,175.9258,-123.7579,-83.91701,3.839997
0.06708333,-0.3641667,-0.2155833,169.5625,-120.6251,-72.71535,3.849997
0.08183333,-0.3854167,-0.205,168.0127,-118.0081,-68.23875,3.859997
0.10975,-0.3879167,-0.1693333,164.2026,-113.5822,-57.05152,3.869997
0.12625,-0.4,-0.1458333,162.483,-110.031,-49.11679,3.879997
0.1333333,-0.3966667,-0.12975,161.4207,-108.113,-44.21965,3.889997
0.1395833,-0.3879167,-0.1093333,160.2098,-105.7403,-38.07101,3.899997
0.1654167,-0.3845833,-0.1033333,156.7265,-105.0395,-31.99241,3.909997
0.176,-0.3939167,-0.09183332,155.9251,-103.1229,-27.55466,3.919997
0.1835,-0.38375,-0.06391667,154.444,-99.45626,-19.20423,3.929997
0.1966667,-0.3841667,-0.051,152.8907,-97.56207,-14.53782,3.939997
0.1970833,-0.3770833,-0.04391666,152.4061,-96.64297,-12.56215,3.949997
0.2020833,-0.3818333,-0.01208333,152.1102,-91.81255,-3.421859,3.959997
0.2118333,-0.3875,-0.006833333,151.336,-91.01026,-1.84761,3.969997
0.2193333,-0.38225,0.02891667,150.153,-85.67389,7.510498,3.979997
0.226,-0.3701667,0.06849999,148.5944,-79.51591,16.86192,3.989997
0.2366667,-0.3654167,0.08125,147.0704,-77.46427,18.94785,3.999997
0.22725,-0.366,0.10975,148.1638,-73.30793,25.77814,4.009997
0.245,-0.35725,0.1126667,145.5579,-72.49618,24.69599,4.019997
0.2230833,-0.3516667,0.1280833,147.6106,-69.98746,29.86229,4.029997
0.24,-0.3355833,0.1276667,144.4287,-69.17158,28.01049,4.039998
0.2404167,-0.33225,0.1689167,144.1104,-63.05111,35.09187,4.049998
0.2329167,-0.3179167,0.1918333,143.7722,-58.8929,39.47533,4.059998
0.23125,-0.30625,0.2091667,142.9435,-55.66719,42.12948,4.069998
0.2104167,-0.29725,0.236,144.7062,-51.55237,48.27993,4.079998
0.20625,-0.295,0.2425,145.0406,-50.57863,49.61832,4.089999
0.19875,-0.27725,0.2629167,144.3647,-46.51999,52.9128,4.099999
0.1954167,-0.2664167,0.2743333,143.7399,-44.16124,54.53647,4.109999
0.1716667,-0.2733333,0.3005833,147.8692,-42.28159,60.2688,4.119999
0.1729167,-0.26,0.3245833,146.3735,-38.69567,61.95424,4.13
0.1591667,-0.2475,0.3254167,147.255,-37.25529,63.93598,4.14
0.1489167,-0.2443333,0.3304167,148.6385,-36.48182,65.73921,4.15
0.1279167,-0.22975,0.33475,150.8925,-34.4631,69.08684,4.16
0.121,-0.2185,0.3483333,151.0234,-32.09893,70.84438,4.170001
0.1008333,-0.1943333,0.3589167,152.5766,-28.43307,74.30792,4.180001
0.10125,-0.1980833,0.3545833,152.9262,-29.18933,74.06349,4.190001
0.09833334,-0.1825,0.3805833,151.6836,-25.61898,75.51301,4.200001
0.09333333,-0.14625,0.3891666,147.4549,-20.59637,76.51354,4.210001
0.09625,-0.1426667,0.39375,145.9944,-19.91687,76.26373,4.220002
0.1029167,-0.1125,0.4001667,137.5473,-15.70242,75.57698,4.230002
0.105,-0.1116667,0.39975,136.7624,-15.60724,75.2829,4.240002
0.1241667,-0.09141666,0.4091667,126.362,-12.59427,73.11893,4.250002
0.1233333,-0.08016666,0.41975,123.0239,-10.81252,73.62585,4.260003
0.1430833,-0.05458333,0.406,110.8808,-7.65703,70.58642,4.270003
0.13875,-0.04333333,0.39975,107.3442,-6.186767,70.85852,4.280003
0.1629167,-0.03083333,0.4125,100.7169,-4.274765,68.44848,4.290003
0.16125,-0.01791667,0.4214167,96.34018,-2.434482,69.06126,4.300004
0.19375,0.004333333,0.42725,88.71876,0.5810958,65.60658,4.310004
0.191,0.01475,0.4166667,85.58408,2.027424,65.37328,4.320004
0.205,0.02433333,0.41625,83.23071,3.345615,63.7801,4.330004
0.2041667,0.02208333,0.401,83.8267,3.152132,63.01736,4.340004
0.2143333,0.02558333,0.3818333,83.19324,3.833162,60.69333,4.350005
0.26225,0.03475,0.406,82.45187,4.892088,57.14012,4.360005
0.2614167,0.03558333,0.4014167,82.24869,5.065708,56.9264,4.370005
0.2880833,0.03766667,0.3801667,82.55088,5.658361,52.84582,4.380005
0.286,0.01958333,0.3725,86.08289,3.009423,52.48347,4.390006
0.2985,0.03416667,0.3643333,83.47027,5.357449,50.67207,4.400006
0.3075,0.01083333,0.35125,87.98228,1.76657,48.79964,4.410006
0.30375,0.0225,0.3435,85.7636,3.747645,48.51432,4.420006
0.3226667,0.01516667,0.3380833,87.30884,2.568608,46.33658,4.430007
0.326,0.01475,0.3475,87.40939,2.43052,46.82841,4.440007
0.33225,0.00875,0.3443333,88.49142,1.455654,46.02315,4.450007
0.3335,0.01125,0.3329167,88.06796,1.935416,44.94984,4.460007
0.3526667,0.01308333,0.3316667,87.87539,2.258989,43.24232,4.470007
0.3433333,0.0005833333,0.31725,89.90265,0.1053506,42.73883,4.480008
0.3495833,-0.005583333,0.29725,90.91501,-1.076077,40.37444,4.490008
0.35,0.008333334,0.31,88.63607,1.539838,41.53177,4.500008
0.3614167,0.02041667,0.3254167,86.76675,3.590036,41.99961,4.510008
0.3639167,0.02433333,0.3143333,86.1746,4.426582,40.81884,4.520009
0.3614167,0.03041667,0.3045833,85.18935,5.702832,40.12246,4.530009
0.356,0.0285,0.3045833,85.42287,5.345627,40.54934,4.540009
0.3535,0.03808333,0.3125,83.85111,6.948183,41.47722,4.550009
0.3504167,0.05291667,0.3279166,81.41261,9.166925,43.10022,4.560009
0.3618333,0.04933333,0.3214167,82.23601,8.726068,41.61469,4.57001
0.3568333,0.07666667,0.31375,77.87417,13.73148,41.32394,4.58001
0.35225,0.07391667,0.3270833,78.14892,12.73421,42.87838,4.59001
0.3458333,0.08625,0.3180833,75.99624,15.17126,42.60658,4.60001
0.3470833,0.1151667,0.3180833,71.64349,19.90352,42.50359,4.610011
0.3585,0.1305833,0.2891667,69.98589,24.30322,38.8897,4.620011
0.3420833,0.1501667,0.2951667,66.29963,26.96481,40.78927,4.630011
0.3330833,0.16875,0.2866667,63.13186,30.48374,40.71678,4.640011
0.3429167,0.1830833,0.3054167,61.90222,30.94076,41.68966,4.650012
0.3391667,0.1933333,0.2968333,60.31579,33.07698,41.1919,4.660012
0.326,0.225,0.2891667,55.38718,37.88641,41.57348,4.670012
0.32475,0.2539167,0.2943333,51.97873,40.78382,42.18721,4.680012
0.32475,0.256,0.27975,51.75133,42.46172,40.74265,4.690012
0.3301667,0.2804167,0.2925,49.65813,43.79176,41.53825,4.700013
0.31625,0.2966666,0.2704167,46.83004,47.6503,40.53284,4.710013
0.3145833,0.2993333,0.2568333,46.42296,49.36981,39.22902,4.720013
0.2985,0.3139167,0.24875,43.55797,51.60642,39.80557,4.730013
0.2995833,0.3395833,0.2355833,41.41901,55.24931,38.18044,4.740014
0.28725,0.3520833,0.22375,39.20956,57.56392,37.91639,4.750014
0.28975,0.36725,0.2070833,38.27245,60.5824,35.55326,4.760014
0.2839167,0.3785,0.191,36.87393,63.22341,33.93001,4.770014
0.2880833,0.395,0.1689167,36.1042,66.84665,30.38508,4.780015
0.27875,0.4030833,0.1730833,34.66557,66.76138,31.83725,4.790015
0.2745833,0.41,0.1454167,33.81083,70.47168,27.90526,4.800015
0.2518333,0.4280833,0.1130833,30.46749,75.20264,24.182,4.810015
0.2568333,0.4325,0.10725,30.70329,76.0729,22.66473,4.820015
0.2379167,0.4376667,0.08391666,28.52861,79.14603,19.42849,4.830016
0.2354167,0.4505834,0.07416666,27.58576,80.65284,17.48673,4.840016
0.2268333,0.4605833,0.04891667,26.21985,83.93757,12.16949,4.850016
0.1975,0.46225,0.01625,23.13498,87.98664,4.703614,4.860016
0.2075,0.4670834,-0.005166667,23.953,90.63375,-1.426347,4.870017
0.1864167,0.4679167,-0.03791667,21.72219,94.63271,-11.49698,4.880017
0.1851667,0.461,-0.05183333,21.8835,96.4152,-15.63842,4.890017
0.1666667,0.4735,-0.07183333,19.39149,98.6264,-23.31604,4.900017
0.1576667,0.4570833,-0.07625,19.0314,99.47079,-25.80912,4.910017
0.15875,0.4576667,-0.09666666,19.13003,101.9265,-31.33823,4.920018
0.1625,0.461,-0.1191667,19.41728,104.4935,-36.25384,4.930018
0.1375,0.436,-0.1539167,17.50355,109.444,-48.22429,4.940018
0.1229167,0.4401667,-0.1885,15.60241,113.1829,-56.89252,4.950018
0.11475,0.4220833,-0.2208333,15.20916,117.6185,-62.54259,4.960019
0.1114167,0.4239167,-0.2270833,14.72582,118.177,-63.86547,4.970019
0.10375,0.3930833,-0.2504167,14.78541,122.4995,-67.49531,4.980019
0.08474999,0.3780833,-0.2735,12.6344,125.8814,-72.78325,4.990019
0.05583333,0.321,-0.341,9.867062,136.7305,-80.70123,5.00002
0.05458333,0.30625,-0.3364167,10.10578,137.6875,-80.78411,5.01002
0.0435,0.27725,-0.37125,8.916903,143.2476,-83.31702,5.02002
0.04683333,0.2625,-0.3754167,10.11586,145.0379,-82.88907,5.03002
0.04058333,0.2193333,-0.3904166,10.4829,150.673,-84.06548,5.04002
0.03291667,0.2004167,-0.4091667,9.327053,153.9036,-85.40057,5.050021
0.02083333,0.1968333,-0.41,6.041835,154.3552,-87.09113,5.060021
0.02333333,0.1570833,-0.4239167,8.449,159.6677,-86.84949,5.070021
0.01391667,0.1433333,-0.4179167,5.545637,161.0695,-88.09274,5.080021
0.006416667,0.11,-0.4308333,3.33847,165.6773,-89.14671,5.090022
0.01141667,0.09958333,-0.4189167,6.540083,166.628,-88.43891,5.100022
-0.003916667,0.07791667,-0.4291667,-2.877687,169.7098,-90.52287,5.110022
0.01683333,0.04933333,-0.44225,18.84047,173.6349,-87.82021,5.120022
0.0035,0.04041667,-0.4451667,4.949349,174.8123,-89.54953,5.130023
-0.00475,0.02875,-0.4520833,-9.38151,176.3612,-90.60197,5.140023
-0.001833333,-0.00225,-0.4485,-140.8263,-179.7126,-90.2342,5.150023
-0.01058333,-0.01183333,-0.4455833,-138.1916,-178.4787,-91.3606,5.160023
-0.01683333,-0.01558333,-0.4525,-132.7917,-178.0276,-92.13046,5.170023
-0.02083333,-0.036,-0.435,-149.9419,-175.2691,-92.74195,5.180024
-0.0225,-0.04125,-0.43,-151.3895,-174.5204,-92.99529,5.190024
-0.0485,-0.03375,-0.4308333,-124.8331,-175.5208,-96.42288,5.200024
-0.04891667,-0.03041667,-0.4366667,-121.8736,-176.0154,-96.39178,5.210024
-0.04308333,-0.01916667,-0.4379167,-113.983,-177.4939,-95.61881,5.220025
-0.07,0.01916667,-0.43625,-74.68718,177.4843,-99.11588,5.230025
-0.08183333,0.02916667,-0.42725,-70.38314,176.0947,-100.8428,5.240025
-0.08474999,0.06708333,-0.4239167,-51.63684,171.0077,-101.3056,5.250025
-0.09875,0.1233333,-0.4239167,-38.6834,163.7783,-103.113,5.260026
-0.09666666,0.1433333,-0.3985,-33.99646,160.2172,-103.6352,5.270026
-0.1218333,0.1830833,-0.3780833,-33.64189,154.1618,-107.861,5.280026
-0.1176667,0.2033333,-0.3651667,-30.05748,150.8899,-107.8604,5.290026
-0.1266667,0.2591667,-0.3214167,-26.04689,141.1199,-111.5088,5.300026
-0.13125,0.3154167,-0.3001667,-22.59299,133.5809,-113.6177,5.310027
-0.1354167,0.3395833,-0.2858333,-21.74078,130.0879,-115.3498,5.320027
-0.12375,0.3758333,-0.2535,-18.22507,123.9997,-116.02,5.330027
-0.1295833,0.3780833,-0.2305833,-18.91851,121.3779,-119.3351,5.340027
-0.1345833,0.4151667,-0.1739167,-17.96098,112.7292,-127.7341,5.350028
-0.1366667,0.40475,-0.1464167,-18.65761,109.8874,-133.0274,5.360028
-0.13375,0.4385,-0.1105833,-16.9626,104.154,-140.4164,5.370028
-0.1354167,0.44975,-0.07308333,-16.75669,99.22975,-151.6446,5.380028
-0.1214167,0.46375,-0.02308333,-14.67158,92.84956,-169.2356,5.390028
-0.1333333,0.4745833,-0.00225,-15.69261,90.27163,-179.0332,5.400029
-0.12625,0.4593333,0.03125,-15.36852,86.10796,166.0973,5.410029
-0.1279167,0.4633333,0.05291667,-15.43372,83.48455,157.526,5.420029
-0.1205833,0.4441667,0.09391666,-15.1887,78.06097,142.0867,5.430029
-0.1283333,0.4445833,0.1241667,-16.1013,74.3956,135.9454,5.44003
-0.1270833,0.4304167,0.1808333,-16.44958,67.21099,125.0982,5.45003
-0.13375,0.3975,0.22125,-18.59695,60.89952,121.1538,5.46003
-0.12375,0.3889167,0.22875,-17.65063,59.53713,118.4127,5.47003
-0.1291667,0.365,0.2814167,-19.48792,52.36761,114.6545,5.480031
-0.12225,0.3395833,0.301,-19.79888,48.44685,112.1043,5.490031
-0.1164167,0.31875,0.321,-20.06365,44.79849,109.9341,5.500031
-0.11975,0.3054167,0.3355833,-21.40951,42.30554,109.6385,5.510031
-0.1143333,0.2555833,0.3614167,-24.101,35.26684,107.5546,5.520031
-0.1080833,0.2564167,0.375,-22.85612,34.36345,106.0782,5.530032
-0.0925,0.2004167,0.3993333,-24.77514,26.65107,103.0417,5.540032
-0.09291667,0.1791667,0.4051667,-27.41146,23.85525,102.9163,5.550032
-0.08833333,0.141,0.4108333,-32.06622,18.94247,102.1344,5.560032
-0.07641666,0.11,0.4214167,-34.78759,14.62918,100.2779,5.570033
-0.06791667,0.0735,0.4185,-42.73905,9.961111,99.21793,5.580033
-0.046,0.02166667,0.4218333,-64.77888,2.940305,96.22338,5.590033
-0.05416667,0.003083333,0.4280833,-86.74206,0.4126741,97.21147,5.600033
-0.0225,-0.09558333,0.41,-166.7539,-13.12298,93.14113,5.610034
-0.01225,-0.1380833,0.40475,-174.9303,-18.83744,91.73355,5.620034
-0.01833333,-0.19375,0.3793334,-174.5945,-27.05633,92.76697,5.630034
-0.00475,-0.1941667,0.36475,-178.5986,-28.02762,90.74609,5.640034
-0.005583333,-0.2258333,0.3626667,-178.5837,-31.91061,90.882,5.650034
-0.01058333,-0.231,0.33475,-177.3768,-34.60828,91.81083,5.660035
-0.0135,-0.2751667,0.3030833,-177.1912,-42.23603,92.55039,5.670035
-0.005166667,-0.2733333,0.2935,-178.9171,-42.9624,91.0085,5.680035
-0.008083333,-0.3130833,0.2641666,-178.521,-49.84372,91.75266,5.690035
-0.01141667,-0.3166667,0.2589167,-177.9352,-50.72948,92.52476,5.700036
-0.006,-0.3429167,0.21475,-178.9976,-57.94333,91.6004,5.710036
-0.0005833333,-0.3593333,0.2091667,-179.907,-59.79647,90.15978,5.720036
0.0035,-0.3645833,0.1858333,179.45,-62.99141,88.92101,5.730036
-0.003916667,-0.3780833,0.1620833,-179.4065,-66.79531,91.38425,5.740036
0.0,-0.3833333,0.15225,180.0,-68.33831,90.0,5.750037
0.006,-0.4051667,0.125,179.1516,-72.85422,87.25191,5.760037
0.001,-0.4095833,0.09224999,179.8601,-77.30713,89.37893,5.770037
0.01308333,-0.4230834,0.06641667,178.2287,-81.07837,78.85606,5.780037
0.008916667,-0.4239167,0.0525,178.795,-82.94015,80.36079,5.790038
0.01266667,-0.4164167,0.04,178.2577,-84.51314,72.42873,5.800038
0.02125,-0.4070833,0.00975,177.0118,-88.62798,24.64677,5.810038
0.007666667,-0.41225,0.01375,178.9346,-88.08968,60.85702,5.820038
0.03725,-0.4175,0.009333333,174.9015,-88.71935,14.0664,5.830039
0.05375,-0.4208333,0.02141667,172.7214,-87.08666,21.72479,5.840039
0.05291667,-0.4220833,0.02516667,172.8541,-86.58778,25.43532,5.850039
0.05375,-0.4139167,0.04225,172.6011,-84.17179,38.16899,5.860039
0.06541667,-0.416,0.055,171.0633,-82.46851,40.05592,5.870039
0.06541667,-0.4095833,0.08933333,170.9256,-77.69603,53.78557,5.88004
0.05666667,-0.40475,0.1105833,172.0302,-74.71893,62.86785,5.89004
0.05708333,-0.3926667,0.1285,171.7287,-71.87933,66.04785,5.90004
0.05958333,-0.38375,0.1468333,171.1744,-69.06177,67.91323,5.91004
0.05291667,-0.3680833,0.1791667,171.819,-64.04523,73.54555,5.920041
0.05183333,-0.34475,0.21725,171.4496,-57.78223,76.58076,5.930041
0.06708333,-0.3304167,0.2368333,168.5234,-54.36811,74.18515,5.940041
0.065,-0.30225,0.2654166,167.8632,-48.71246,76.23921,5.950041
0.05375,-0.301,0.2879167,169.8753,-46.27267,79.42541,5.960042
0.06416667,-0.266,0.3091667,166.4377,-40.70795,78.27489,5.970042
0.06666667,-0.2539167,0.33475,165.2888,-37.18127,78.7367,5.980042
0.06416667,-0.215,0.3580833,163.3823,-30.9814,79.84071,5.990042
0.04558333,-0.1920833,0.3720833,166.6501,-27.30447,83.01559,6.000042
0.05058333,-0.1539167,0.3895833,161.8073,-21.55799,82.60213,6.010043
0.04683333,-0.1180833,0.40875,158.3661,-16.11342,83.46372,6.020043
0.05058333,-0.09,0.4166667,150.6624,-12.18863,83.07816,6.030043
0.06041666,-0.06141667,0.4201667,135.4703,-8.316152,81.8174,6.040043
0.04891667,-0.01516667,0.42475,107.2261,-2.045007,83.43042,6.050044
0.0325,0.0005833333,0.4316667,88.97172,0.07742667,85.69434,6.060044
0.04308333,0.05058333,0.4268333,40.42202,6.758509,84.23624,6.070044
0.04641667,0.1030833,0.4325,24.24122,13.40593,83.87436,6.080044
0.05141666,0.13975,0.4320833,20.19952,17.92292,83.21387,6.090044
0.04433333,0.1666667,0.4193334,14.89575,21.67566,83.96491,6.100045
0.04725,0.1925,0.426,13.79087,24.31716,83.67088,6.110045
0.03516667,0.23875,0.4014167,8.379128,30.74285,84.9933,6.120045
0.04266667,0.25875,0.3966667,9.363546,33.11685,83.86069,6.130045
0.03891666,0.2970834,0.36875,7.46301,38.85664,83.97549,6.140046
0.03808333,0.3118333,0.3630833,6.962893,40.65756,84.01221,6.150046
0.01875,0.3555833,0.3389167,3.018425,46.37473,86.83343,6.160046
0.03458333,0.3620833,0.31725,5.455889,48.77581,83.77876,6.170046
0.02125,0.3943333,0.2875,3.084595,53.90501,85.77277,6.180047
0.01391667,0.4066667,0.2755833,1.959972,55.87592,87.10907,6.190047
0.01558333,0.4243333,0.2616667,2.103201,58.33979,86.59182,6.200047
0.0135,0.4251667,0.2385,1.818659,60.70947,86.76029,6.210047
0.01725,0.446,0.2101667,2.214932,64.76898,85.30781,6.220047
-0.01308333,0.4735,0.1454167,-1.582743,72.92774,95.14113,6.230048
-0.009333333,0.4830833,0.1255833,-1.106836,75.42782,94.25039,6.240048
-0.03083333,0.48875,0.1068333,-3.609783,77.66994,106.0987,6.250048
-0.02958333,0.49475,0.08725,-3.421898,79.99862,108.7299,6.260048
-0.03558333,0.48475,0.0775,-4.198297,80.91663,114.6617,6.270049
-0.04975,0.4858334,0.06475,-5.846786,82.40857,127.5365,6.280049
-0.05666667,0.4805833,0.06391667,-6.724824,82.42422,131.5593,6.290049
-0.07891667,0.4818334,0.04975,-9.301555,84.10501,147.7722,6.300049
-0.07933333,0.4693333,0.04433333,-9.594249,84.60384,150.8025,6.31005
-0.1008333,0.4666667,0.05458333,-12.19254,83.32875,151.5723,6.32005
-0.121,0.4514167,0.06766666,-15.00512,81.47491,150.7848,6.33005
-0.14725,0.4529167,0.07833333,-18.01012,80.18758,151.9881,6.34005
-0.1629167,0.44375,0.08083333,-20.16001,79.67622,153.6111,6.35005
-0.1780833,0.43725,0.06891666,-22.1601,81.04308,158.844,6.360051
-0.1979167,0.4043333,0.07583333,-26.08123,79.37749,159.0353,6.370051
-0.2126667,0.3954167,0.08933333,-28.27266,77.26934,157.2145,6.380051
-0.2454167,0.3785,0.09416667,-32.95908,76.02907,159.0081,6.390051
-0.2758333,0.3455833,0.10375,-38.59572,73.28934,159.3871,6.400052
-0.2876667,0.3251667,0.1158333,-41.49837,70.3927,158.0671,6.410052
-0.3193333,0.28125,0.1191667,-48.6283,67.03745,159.5358,6.420052
-0.3326667,0.2643333,0.1268333,-51.52972,64.36722,159.13,6.430052
-0.34125,0.24625,0.12725,-54.18534,62.67228,159.5498,6.440053
-0.35975,0.2205833,0.1225,-58.48515,60.95459,161.1956,6.450053
-0.3643333,0.1808333,0.1245833,-63.60294,55.43548,161.1219,6.460053
-0.36725,0.1614167,0.1318333,-66.27316,50.76056,160.2532,6.470053
-0.3825,0.1120833,0.1276667,-73.66792,41.2811,161.5426,6.480053
-0.3876667,0.07875,0.1326667,-78.51727,30.69307,161.1081,6.490054
-0.3901667,0.03475,0.1268333,-84.91041,15.32199,161.992,6.500054
-0.3804167,0.0001666667,0.1391667,-89.97489,0.06861767,159.9061,6.510054
-0.3876667,-0.03083333,0.1355833,-94.54749,-12.81188,160.7231,6.520054
-0.37,-0.06375,0.14125,-99.77592,-24.29096,159.1053,6.530055
-0.3605833,-0.08916666,0.1425,-103.8897,-32.03549,158.4364,6.540055
-0.3475,-0.1241667,0.1530833,-109.6625,-39.04568,156.2252,6.550055
-0.3289167,-0.1575,0.145,-115.5872,-47.36625,156.2101,6.560055
-0.3120833,-0.1920833,0.1555833,-121.6118,-50.99327,153.5023,6.570055
-0.3020833,-0.1964167,0.14625,-123.0322,-53.32897,154.1666,6.580056
-0.2885,-0.2270833,0.1441667,-128.2069,-57.59007,153.4482,6.590056
-0.2725,-0.2395833,0.1425,-131.3221,-59.25655,152.3933,6.600056
-0.2543334,-0.2789166,0.1445833,-137.6395,-62.59892,150.3826,6.610056
-0.2375,-0.28,0.14725,-139.6949,-62.26044,148.2011,6.620057
-0.2045833,-0.2989167,0.1583333,-145.6116,-62.09025,142.2626,6.630057
-0.1675,-0.33125,0.16125,-153.1761,-64.04353,136.0891,6.640057
-0.1451667,-0.34475,0.1666667,-157.1651,-64.19892,131.0559,6.650057
-0.1105833,-0.3551667,0.1616667,-162.7057,-65.52567,124.3729,6.660058
-0.09416667,-0.3593333,0.1595833,-165.3153,-66.05354,120.5439,6.670058
-0.05791667,-0.3705833,0.16625,-171.1174,-65.83818,109.2068,6.680058
-0.04308333,-0.36975,0.171,-173.3539,-65.18065,104.1413,6.690058
-0.01516667,-0.3785,0.1658333,-177.7054,-66.34018,95.22557,6.700058
0.03291667,-0.3616667,0.1670833,174.7996,-65.20393,78.85502,6.710059
0.03333333,-0.3720833,0.1779167,174.8808,-64.44457,79.38844,6.720059
0.05875,-0.3645833,0.1905833,170.8459,-62.402,72.86734,6.730059
0.076,-0.365,0.1825,168.238,-63.43495,67.39128,6.740059
0.1008333,-0.3620833,0.1779167,164.4385,-63.83191,60.45782,6.75006
0.1176667,-0.3543334,0.1918333,161.6297,-61.56923,58.47589,6.76006
0.1443333,-0.3551667,0.1976667,157.884,-60.90204,53.86362,6.77006
0.16,-0.3416667,0.1980833,154.9066,-59.89672,51.07077,6.78006
0.1893333,-0.3266666,0.2176667,149.9038,-56.32342,48.98222,6.790061
0.1995833,-0.3195833,0.2075,148.0148,-57.00502,46.11411,6.800061
0.21725,-0.3118333,0.2225,145.1356,-54.4913,45.68399,6.810061
0.2239167,-0.3089167,0.2330833,144.0637,-52.96477,46.1491,6.820061
0.2441667,-0.2893333,0.2401667,139.8392,-50.30498,44.52681,6.830061
0.2555833,-0.2764167,0.2483333,137.2426,-48.0634,44.17572,6.840062
0.25475,-0.2579167,0.2530833,135.3539,-45.54192,44.81196,6.850062
0.2564167,-0.2616667,0.2718333,135.5806,-43.90827,46.67167,6.860062
0.2501667,-0.2643333,0.2666667,136.5772,-44.74823,46.82856,6.870062
0.2489167,-0.2608333,0.2526667,136.3392,-45.91115,45.42835,6.880063
0.2420833,-0.2716667,0.2576667,138.2956,-46.51502,46.78603,6.890063
0.2239167,-0.276,0.2454167,140.9478,-48.35679,47.62286,6.900063
0.2104167,-0.2941667,0.2539167,144.424,-49.20012,50.352,6.910063
0.1914167,-0.2901667,0.2629167,146.588,-47.82064,53.94348,6.920063
0.1720833,-0.2970834,0.2654166,149.9187,-48.22214,57.04257,6.930064
0.15875,-0.30625,0.2508333,152.5992,-50.68089,57.67067,6.940064
0.1391667,-0.3226667,0.24875,156.6694,-52.37067,60.77456,6.950064
0.09125,-0.3408333,0.2420833,165.0119,-54.615,69.34674,6.960064
0.06541667,-0.3355833,0.2330833,168.9694,-55.21763,74.32281,6.970065
0.03125,-0.34725,0.2351667,174.8576,-55.89312,82.43063,6.980065
0.01558333,-0.3451667,0.21725,177.415,-57.81343,85.8972,6.990065
-0.01391667,-0.3275,0.22625,-177.5668,-55.36174,93.51983,7.000065
-0.08183333,-0.3291667,0.2233333,-166.0389,-55.84385,110.1237,7.010066
