Time,Hx,Hy,Hz,Ax,Ay,Az,Heading,PID_Output,Integral,Setpoint
24.04992,-0.3079167,-0.4039166,0.4725,0.15,0.27,1.41,230.3899,0,-3885.215,148
24.09992,-0.31375,-0.4420833,0.4693333,0.2,0.16,1.33,232.4827,0,-3885.215,148
24.14992,-0.2855834,-0.4805833,0.4626667,0.24,0.65,1.18,235.5322,0,-3893.663,148
24.19992,-0.2880833,-0.4730834,0.4685,-0.24,-0.21,1.27,237.5255,0,-3902.417,148
24.24992,-0.25975,-0.5208333,0.4668333,-0.15,0.48,1.51,240.478,0,-3902.417,148
24.29992,-0.2480833,-0.5405833,0.4605833,0.11,0.86,1.29,242.5011,0,-3911.664,148
24.34991,-0.256,-0.5466667,0.4851666,0.23,1.17,1.26,244.583,0,-3911.664,148
24.39991,-0.2329167,-0.5843334,0.4941667,0.27,0.74,1.15,246.1744,0,-3921.323,148
24.44991,-0.23875,-0.5964167,0.5,0.27,0.43,0.71,247.1192,0,-3931.14,148
24.49991,-0.1970833,-0.6041667,0.4933333,0.04,-0.81,0.42,249.4615,0,-3931.14,148
24.54991,-0.2058333,-0.6275,0.5043333,-0.19,-1.48,0.39,250.6521,0,-3941.286,148
24.59991,-0.1966667,-0.6383333,0.4851666,-0.34,-1.34,0.8,252.2163,0,-3941.286,148
24.64991,-0.186,-0.6430833,0.4770833,-0.43,-1.04,0.82,252.8614,0,-3951.708,148
24.69991,-0.1914167,-0.64625,0.4880833,-0.33,-0.45,1.22,253.4152,0,-3962.194,148
24.74991,-0.1530833,-0.6293333,0.4843333,-0.08,0.26,1.32,254.566,0,-3962.194,148
24.79991,-0.1304167,-0.6233334,0.4864167,0.11,1.42,1.33,256.0041,0,-3972.85,148
24.84991,-0.16625,-0.61375,0.51225,-0.1,-1.01,1.22,256.4517,0,-3972.85,148
24.89991,-0.1430833,-0.6068334,0.4783333,-0.13,-0.55,1.1,256.5864,0,-3983.696,148
24.94991,-0.12875,-0.60375,0.4979167,-0.02,0.18,1.11,256.5128,0,-3994.554,148
24.9999,-0.1505833,-0.5951667,0.5085,0.1,1.14,1.02,256.8321,0,-3994.554,148
25.0499,-0.1325,-0.6076667,0.5158333,0.22,1.17,0.9,257.1543,0,-4005.438,148
25.0999,-0.1620833,-0.6001667,0.5701666,0.26,0.76,0.6,256.1293,0,-4005.438,148
25.1499,-0.1580833,-0.6230834,0.5129167,0.22,0.27,0.69,256.1167,0,-4016.25,148
25.1999,-0.1595833,-0.6045833,0.5429167,0.0,-1.01,0.64,255.2882,0,-4027.062,148
25.2499,-0.1843333,-0.5916667,0.5354167,-0.15,-1.74,1.24,254.5577,0,-4027.062,148
25.2999,-0.1583333,-0.5955833,0.511,-0.24,-1.07,1.3,254.3406,0,-4037.718,148
25.3499,-0.1754167,-0.5825,0.5195833,-0.11,-0.75,1.13,253.6829,0,-4037.718,148
25.3999,-0.156,-0.605,0.50725,-0.1,-0.18,1.16,254.6314,0,-4048.286,148
25.4499,-0.1485,-0.5730834,0.4901667,0.05,1.0,1.06,254.7515,0,-4058.949,148
25.4999,-0.1564167,-0.5976667,0.4945833,0.16,1.32,0.52,255.4493,0,-4058.949,148
25.5499,-0.1918333,-0.59,0.47375,0.09,-0.48,1.49,254.2651,0,-4069.694,148
25.5999,-0.21,-0.5808333,0.49875,0.12,-0.28,1.29,252.4817,0,-4069.694,148
25.64989,-0.2045833,-0.5885,0.5183333,0.14,0.21,1.07,250.9806,0,-4080.143,148
25.69989,-0.1954167,-0.6175,0.5,0.15,0.9599999,0.86,251.1309,0,-4090.441,148
25.74989,-0.245,-0.6045833,0.5018333,0.04,0.94,0.35,250.4035,0,-4090.441,148
25.79989,-0.20625,-0.6020833,0.4618333,0.04,0.7,0.37,250.4901,0,-4100.681,148
25.84989,-0.2295833,-0.6176667,0.4693333,0.09,-0.17,0.6,249.547,0,-4100.681,148
25.89989,-0.23375,-0.5976667,0.4668333,-0.19,-0.7,0.72,249.78,0,-4110.836,148
25.94989,-0.2255833,-0.6054167,0.4689167,-0.12,-1.36,1.24,249.2712,0,-4121.014,148
25.99989,-0.2325,-0.6033334,0.4605833,-0.09,-0.8,1.5,249.043,0,-4121.014,148
26.04989,-0.2325,-0.5726666,0.4958333,0.05,-0.66,1.53,248.7975,0,-4131.119,148
26.09989,-0.2255833,-0.5739167,0.491,0.06,-0.45,1.32,248.4569,0,-4131.119,148
26.14989,-0.2045833,-0.5635,0.4868333,0.08,0.51,1.1,248.8305,0,-4141.165,148
26.19989,-0.245,-0.56875,0.4916667,0.15,1.3,0.72,248.4278,0,-4151.248,148
26.24989,-0.2308333,-0.5768333,0.4843333,0.18,1.31,1.07,248.3104,0,-4161.279,148
26.29988,-0.2118333,-0.566,0.4920834,0.3,0.99,0.65,248.122,0,-4161.279,148
26.34988,-0.2185,-0.5626667,0.4889167,0.32,0.19,0.76,248.8161,0,-4171.291,148
26.39988,-0.2205833,-0.5639167,0.5166667,0.18,-0.35,0.59,248.9649,0,-4171.291,148
26.44988,-0.2029167,-0.5554166,0.535,-0.16,-1.35,0.9599999,249.1148,0,-4181.388,148
26.49988,-0.2020833,-0.5618333,0.5195833,-0.19,-1.75,1.02,249.5947,0,-4191.547,148
26.54988,-0.21,-0.5526667,0.5118333,-0.33,-1.42,0.98,249.7807,0,-4191.547,148
26.59988,-0.2333333,-0.545,0.5166667,-0.44,-0.81,0.9700001,248.7447,0,-4201.726,148
26.64988,-0.2404167,-0.5829167,0.49875,-0.21,-0.22,1.24,247.868,0,-4201.726,148
26.69988,-0.23875,-0.5643333,0.48225,-0.0,0.55,1.2,247.1593,0,-4211.712,148
26.74988,-0.2501667,-0.56225,0.4954167,0.11,1.43,1.24,246.8898,0,-4211.712,148
26.79988,-0.2445833,-0.5505834,0.4758333,-0.27,-0.92,1.32,246.3768,0,-4221.602,148
26.84988,-0.24725,-0.5566667,0.4754167,-0.37,-0.58,1.15,246.0376,0,-4231.439,148
26.89988,-0.27625,-0.5655833,0.4741667,-0.32,-0.01,1.24,245.3555,0,-4231.439,148
26.94987,-0.261,-0.54875,0.4570833,0.08,0.87,1.02,244.8605,0,-4241.175,148
26.99987,-0.2464167,-0.5505834,0.435,0.15,1.4,1.37,244.8065,0,-4250.855,148
27.04987,-0.23625,-0.5518333,0.4541667,0.29,1.22,1.33,245.7584,0,-4250.855,148
27.09987,-0.2454167,-0.55875,0.4766666,0.35,0.77,0.98,246.3333,0,-4260.631,148
27.14987,-0.2914167,-0.57875,0.4885,0.28,0.19,0.75,245.4615,0,-4260.631,148
27.19987,-0.2876667,-0.5466667,0.5018333,-0.0,-0.55,0.59,243.9357,0,-4270.377,148
27.24987,-0.2695833,-0.55875,0.4868333,-0.18,-1.16,0.6,243.2544,0,-4279.903,148
27.29987,-0.2635,-0.5543333,0.4876667,-0.31,-1.02,0.65,243.6886,0,-4279.903,148
27.34987,-0.2808333,-0.56875,0.47875,-0.39,-0.79,0.69,244.1803,0,-4289.472,148
27.39987,-0.29475,-0.5579166,0.486,-0.33,-0.79,1.15,243.4832,0,-4289.472,148
27.44987,-0.2725,-0.5739167,0.4864167,-0.04,-0.74,0.66,243.4916,0,-4299.02,148
27.49987,-0.2614167,-0.5345833,0.5276667,-0.19,-1.35,0.69,243.5648,0,-4308.569,148
27.54987,-0.2729167,-0.5539167,0.49625,-0.32,-1.57,0.73,244.1042,0,-4308.569,148
27.59986,-0.26375,-0.53375,0.4729167,-0.39,-1.1,0.76,243.8051,0,-4318.18,148
27.64986,-0.2433333,-0.5325,0.4775,-0.38,-0.64,1.21,244.3052,0,-4318.18,148
27.69986,-0.2395833,-0.541,0.4925,-0.17,-0.1,1.39,245.0863,0,-4327.81,148
27.74986,-0.2291667,-0.5354167,0.4814167,0.04,1.22,1.44,246.1278,0,-4337.519,148
27.79986,-0.2555833,-0.526,0.4864167,0.22,1.23,1.04,245.6757,0,-4337.519,148
27.84986,-0.251,-0.5314167,0.5204167,0.32,0.8,1.06,245.2103,0,-4347.286,148
27.89986,-0.265,-0.54375,0.5404167,0.28,0.36,0.86,244.2733,0,-4347.286,148
27.94986,-0.2601667,-0.54225,0.5183333,0.1,-0.16,0.55,244.3679,0,-4356.914,148
27.99986,-0.2518333,-0.5414166,0.5183333,-0.12,-1.6,0.54,244.4804,0,-4366.55,148
28.04986,-0.2614167,-0.5268333,0.5141666,-0.24,-1.69,1.08,244.3443,0,-4366.55,148
28.09986,-0.2779167,-0.53375,0.491,0.17,0.66,0.52,243.7197,0,-4376.185,148
28.14986,-0.2741667,-0.5454166,0.4885,0.15,0.22,0.7,243.1388,0,-4376.185,148
28.19986,-0.2720833,-0.5514167,0.4843333,0.01,-0.93,0.71,243.1814,0,-4385.698,148
28.24986,-0.2968333,-0.5618333,0.46725,-0.12,-1.59,0.79,243.0669,0,-4395.216,148
28.29985,-0.2791667,-0.5285,0.4676667,-0.16,-1.65,1.4,242.6814,0,-4395.216,148
28.34985,-0.3004167,-0.54625,0.461,-0.29,-1.37,1.31,241.8327,0,-4404.685,148
28.39985,-0.27125,-0.531,0.4495833,-0.35,-0.46,1.13,242.0958,0,-4404.685,148
28.44985,-0.24975,-0.5445833,0.4566667,-0.01,0.16,1.11,243.165,0,-4414.094,148
28.49985,-0.2704167,-0.56,0.46725,0.1,1.01,1.0,244.1763,0,-4423.611,148
28.54985,-0.2551667,-0.5558333,0.455,0.17,1.24,0.89,244.9766,0,-4423.611,148
28.59985,-0.2808333,-0.5704167,0.4685,0.2,0.93,0.46,244.4513,0,-4433.309,148
28.64985,-0.2645833,-0.54225,0.49625,0.26,0.57,0.68,244.3732,0,-4433.309,148
28.69985,-0.2530833,-0.5591667,0.4983334,0.16,-0.36,0.67,244.4754,0,-4442.946,148
28.74985,-0.2551667,-0.5518333,0.4958333,-0.04,-1.33,0.65,244.941,0,-4452.593,148
28.79985,-0.2214167,-0.5358334,0.4758333,-0.26,-1.63,0.82,246.127,0,-4462.406,148
28.84985,-0.2304167,-0.53975,0.4914166,-0.38,-1.14,0.79,246.5385,0,-4462.406,148
28.89985,-0.2441667,-0.5414166,0.5285,-0.4,-0.88,0.94,246.719,0,-4472.26,148
28.94984,-0.2408333,-0.5479167,0.5383334,-0.28,-0.25,1.31,246.2936,0,-4472.26,148
28.99984,-0.2489167,-0.5458333,0.53225,-0.03,0.36,1.56,245.8279,0,-4482.089,148
29.04984,-0.235,-0.5393333,0.5175,0.12,0.6,1.38,246.0714,0,-4491.896,148
29.09984,-0.2585,-0.53625,0.50475,0.1,0.48,1.44,245.4017,0,-4491.896,148
29.14984,-0.2329167,-0.5418334,0.5220833,0.26,0.46,1.15,245.8195,0,-4501.637,148
29.19984,-0.2379167,-0.5489166,0.5076666,0.25,0.7,0.86,245.8563,0,-4501.637,148
29.24984,-0.251,-0.5570833,0.4783333,0.12,0.25,0.47,246.3503,0,-4511.422,148
29.29984,-0.2320833,-0.5530834,0.4770833,-0.15,0.08,0.35,246.5162,0,-4511.422,148
29.34984,-0.2658334,-0.5493333,0.48,-0.2,0.04,0.46,245.7195,0,-4521.274,148
29.39984,-0.2425,-0.5426667,0.4901667,-0.18,-0.13,0.7,245.7782,0,-4531.046,148
29.44984,-0.26225,-0.5497499,0.515,0.27,0.61,0.79,244.8652,0,-4531.046,148
29.49984,-0.2391667,-0.55875,0.5026667,0.1,-0.24,0.41,245.7487,0,-4540.732,148
29.54984,-0.2341667,-0.56475,0.4916667,-0.04,-0.61,0.33,246.2679,0,-4550.559,148
29.59983,-0.2645833,-0.5764167,0.4929167,-0.09,0.38,0.41,246.5502,0,-4550.559,148
29.64983,-0.2725,-0.5816667,0.48225,-0.05,-0.48,0.64,245.9071,0,-4560.414,148
29.69983,-0.28225,-0.5891666,0.461,-0.08,-0.82,0.82,244.8815,0,-4560.414,148
29.74983,-0.2679167,-0.5655833,0.46225,-0.11,-1.28,1.05,244.6511,0,-4570.102,148
29.79983,-0.25975,-0.5675,0.4705833,-0.05,-1.32,1.59,244.8205,0,-4579.784,148
29.84983,-0.2585,-0.5595833,0.4655833,-0.09,-1.17,1.23,245.0882,0,-4579.784,148
29.89983,-0.2476667,-0.57725,0.4579167,-0.17,-0.88,1.35,245.7966,0,-4589.493,148
29.94983,-0.2243333,-0.5795834,0.4595833,-0.17,-0.36,1.17,246.9415,0,-4589.493,148
29.99983,-0.235,-0.5518333,0.4575,-0.06,0.8,1.15,247.5174,0,-4599.387,148
