Time,Hx,Hy,Hz,Ax,Ay,Az,Heading,PID_Output,Integral,Setpoint
1.45,0.05426293,0.2902454,-0.3406058,0.04,-0.52,0.8,54.79903,1300,97.29259,169,63.63863
1.5,0.1737959,0.2521947,-0.3224586,0.21,0.33,1.2,31.1591,1300,108.7127,169,114.201
1.55,0.3095339,0.1521443,-0.3393397,-0.36,-0.64,0.9700001,7.671265,1300,122.4968,169,137.8409
1.6,0.3310534,0.03184748,-0.3539418,-0.43,-0.3,0.77,-16.96724,1300,122.4968,169,137.8409
1.65,0.2600479,-0.09183688,-0.3785882,-0.09,-0.29,0.64,78.07316,1300,141.0935,169,185.9672
1.699999,0.1742316,-0.2021287,-0.3319964,0.17,0.17,1.18,172.935,1300,141.0935,169,185.9672
1.749999,-0.01003398,-0.2298592,-0.3769001,-0.14,0.14,0.95,260.2701,0,140.7,169,-3.934982
1.799999,-0.1151917,-0.1869242,-0.3674467,-0.61,-0.59,0.68,226.206,0,131.573,169,-91.27014
1.849999,-0.1914245,-0.08647985,-0.4043318,0.41,-0.4,1.14,190.723,0,131.573,169,-91.27014
1.899999,-0.2491,0.004274532,-0.3819644,-0.58,-0.06,0.83,161.2285,0,129.4007,169,-21.72304
1.949999,-0.1879395,0.1458419,-0.3661806,0.3,-0.29,1.06,129.1724,0,129.4007,169,-21.72304
1.999999,-0.1253851,0.2068963,-0.3376516,0.24,0.04,0.9700001,101.4741,1300,133.3835,169,39.82758
2.049999,-0.01003398,0.2714958,-0.3621292,-0.76,-0.16,0.7,72.50733,1300,140.136,169,67.52589
2.099999,0.1006125,0.2677931,-0.3480335,0.28,-0.4,1.11,48.24731,1300,140.136,169,67.52589
2.149999,0.2055959,0.2004364,-0.3501436,-0.38,-0.62,0.87,22.59895,1300,152.2113,169,120.7527
2.199999,0.3253903,0.1047188,-0.3518317,0.38,-0.1,1.33,-2.16008,1300,152.2113,169,120.7527
2.249999,0.2901054,-0.1060173,-0.3497216,0.15,-0.13,1.07,88.01231,1300,169.3273,169,171.1601
2.299999,0.1988874,-0.1857425,-0.3566428,-0.7,-0.42,0.76,178.9074,1300,177.4261,169,80.98769
2.349999,0.008523264,-0.2401006,-0.3699789,0.06,-0.2,0.88,263.6386,0,176.4354,169,-9.907425
2.399999,-0.1487341,-0.1721923,-0.4130255,0.05,0.24,0.74,226.7237,0,176.4354,169,-9.907425
2.449999,-0.2219176,-0.06347614,-0.3678687,-0.34,-0.0,1.04,186.392,0,170.663,169,-57.72369
2.499999,-0.2517137,0.07730346,-0.4022216,0.24,0.15,0.85,150.0236,0,170.663,169,-57.72369
2.549999,-0.1654618,0.2016181,-0.3471894,-0.26,-0.14,0.75,116.755,1282.565,172.5606,169,18.97639
2.599999,-0.05786461,0.2730714,-0.3712449,-0.64,-0.59,0.88,85.42223,1300,177.7851,169,52.24504
2.649999,0.06097143,0.2890637,-0.3549547,-0.31,-0.61,1.14,57.14272,1300,177.7851,169,52.24504
2.699999,0.141996,0.2718897,-0.3281982,0.25,-0.13,1.17,34.82581,1300,188.9709,169,111.8573
2.749999,0.2504644,0.1827109,-0.3570648,0.22,0.39,0.79,12.87453,1300,188.9709,169,111.8573
2.799999,0.3301821,0.01648541,-0.3488775,0.25,-0.56,0.92,-12.20249,1300,204.5834,169,156.1255
2.849998,0.279215,-0.1068051,-0.3260881,-0.48,-0.86,0.98,80.01194,1300,222.7037,169,181.2025
2.899998,0.165345,-0.226708,-0.3459233,0.46,-0.47,1.07,170.01,1300,222.7037,169,181.2025
2.949998,0.006780798,-0.236004,-0.3815423,-0.59,-0.61,0.94,259.6058,0,222.6027,169,-1.009964
2.999998,-0.1134492,-0.1678594,-0.3781662,0.35,-0.41,1.18,225.2323,0,216.9794,169,-56.23233
3.049998,-0.2245313,-0.0675727,-0.3733551,0.22,-0.39,0.91,188.7806,0,216.9794,169,-56.23233
3.099998,-0.2447439,0.03791353,-0.3737771,-0.21,-0.64,0.89,155.2968,0,215.0014,169,-19.78059
3.149998,-0.2072809,0.1590769,-0.3785882,-0.35,-0.56,0.91,124.1464,0,215.0014,169,-19.78059
3.199998,-0.1018618,0.2244642,-0.3832304,-0.44,-0.17,0.82,96.69948,1300,219.4868,169,44.85364
3.249998,0.01679996,0.2844944,-0.3638173,-0.69,-0.1,0.69,68.50824,1300,229.5359,169,100.4918
3.299998,0.1337193,0.2780345,-0.3570648,-0.67,-0.15,0.93,42.44801,1300,229.5359,169,100.4918
3.349998,0.2887986,0.1998061,-0.3244,-0.18,0.07,1.11,15.87101,1300,242.1911,169,126.552
3.399998,0.2892342,0.0743886,-0.3372296,0.02,-0.5,1.16,-8.194691,1300,242.1911,169,126.552
3.449998,0.2999504,-0.04590824,-0.3442352,0.45,-0.21,0.98,87.46638,1300,259.9106,169,177.1947
3.499998,0.245237,-0.1603754,-0.3530978,-0.17,-0.59,0.76,184.8462,1300,268.064,169,81.53362
3.549998,0.06053581,-0.2420701,-0.3754652,-0.06,-0.76,1.12,274.7185,1300,268.064,169,81.53362
3.599998,-0.08687664,-0.200947,-0.3695568,-0.02,-0.27,0.72,239.8255,0,257.4921,169,-105.7185
3.649998,-0.2029247,-0.1219308,-0.3781662,-0.75,-0.25,0.88,201.22,0,257.4921,169,-105.7185
3.699998,-0.261123,0.03436844,-0.3811203,0.17,0.11,1.09,164.0405,0,254.2701,169,-32.22002
3.749998,-0.1888108,0.1594708,-0.3844965,0.34,0.4,1.0,128.4392,516.1186,254.7661,169,4.959457
3.799998,-0.07075884,0.2595212,-0.3653365,0.24,0.17,0.83,93.18945,516.1186,254.7661,169,4.959457
3.849998,0.009830111,0.2927664,-0.3355415,0.32,-0.08,1.0,65.04777,1300,262.3471,169,75.81055
3.899998,0.1553258,0.2644056,-0.2975591,0.42,-0.4,0.9599999,38.29858,1300,262.3471,169,75.81055
3.949997,0.2668436,0.1970488,-0.3207705,0.26,0.05,0.87,15.36282,1300,275.4172,169,130.7014
3.999997,0.311712,0.04736711,-0.343982,0.12,0.04,0.81,-11.11601,1300,290.7809,169,153.6372
4.049997,0.3147613,-0.07253582,-0.3769001,-0.47,-0.14,0.7,84.70238,1300,290.7809,169,153.6372
4.099998,0.2060315,-0.1762889,-0.3712449,-0.74,-0.2,0.82,179.0372,1300,299.2107,169,84.29762
4.149998,0.04598623,-0.2314348,-0.3303083,0.16,0.32,1.18,269.9032,1300,299.2107,169,84.29762
4.199998,-0.1186766,-0.1845608,-0.372933,0.15,0.22,0.9,233.3149,0,289.1204,169,-100.9032
4.249998,-0.1962162,-0.0839589,-0.3919242,-0.65,-0.24,0.82,194.554,0,282.6889,169,-64.31494
4.299998,-0.2138151,0.05075465,-0.3777441,-0.39,-0.32,0.95,156.3567,0,282.6889,169,-64.31494
4.349998,-0.1809697,0.1480478,-0.3418719,-0.37,-0.02,0.99,124.1754,1090.689,283.9532,169,12.64326
4.399999,-0.08687664,0.2362812,-0.3427159,-0.48,-0.04,1.01,93.18272,1090.689,283.9532,169,12.64326
4.449999,0.02917146,0.2821311,-0.3509876,-0.63,-0.17,0.89,65.66616,1300,291.5349,169,75.81728
4.499999,0.170311,0.2529825,-0.3557987,0.13,-0.05,1.12,37.44515,1300,301.8683,169,103.3338
4.549999,0.2835712,0.1517504,-0.359175,0.17,0.24,1.05,10.10029,1300,317.7583,169,158.8997
4.599999,0.3339284,0.02909019,-0.3629732,0.32,0.33,0.9599999,-16.27238,1300,317.7583,169,158.8997
4.65,0.302564,-0.107199,-0.3750432,-0.03,0.21,0.74,78.54082,1300,336.2855,169,185.2724
4.7,0.1071467,-0.2119762,-0.3324185,-0.7,-0.2,0.77,168.0948,1300,336.2855,169,185.2724
4.75,-0.02040164,-0.2344284,-0.389392,-0.09,-0.38,1.17,254.7773,0,336.376,169,0.9051971
4.8,-0.1583177,-0.1509218,-0.372089,0.4,-0.1,1.15,215.8237,0,331.6937,169,-46.82373
4.85,-0.215122,-0.02188038,-0.371667,0.49,0.27,1.01,178.8213,0,331.6937,169,-46.82373
4.900001,-0.2403877,0.08124246,-0.3670246,0.43,0.49,1.06,144.2547,16.45108,330.7115,169,-9.821289
4.950001,-0.1160629,0.1966549,-0.3583309,0.43,0.17,1.06,109.8942,16.45108,330.7115,169,-9.821289
5.000001,-0.05350845,0.2651934,-0.3785882,-0.04,-0.3,0.9,81.76084,1300,336.6221,169,59.10576
5.050001,0.0777862,0.2996989,-0.3678687,-0.78,-0.16,0.82,53.13535,1300,345.346,169,87.23916
5.100001,0.181637,0.2738592,-0.3553767,-0.78,-0.01,0.87,31.76774,1300,345.346,169,87.23916
5.150002,0.2935904,0.1738088,-0.3422939,-0.71,-0.03,0.9599999,8.173908,1300,359.0693,169,137.2323
5.200002,0.3435119,0.01530371,-0.3169723,-0.66,0.01,0.94,-16.12581,1300,359.0693,169,137.2323
5.250002,0.2927191,-0.1412319,-0.3535198,-0.11,0.24,1.18,76.47346,1300,377.5818,169,185.1258
5.300002,0.136333,-0.2184361,-0.3754652,0.41,0.36,1.07,166.9213,1300,386.8345,169,92.52654
5.350002,-0.01046959,-0.2230053,-0.3638173,-0.14,-0.15,0.83,255.175,1300,386.8345,169,92.52654
5.400002,-0.1384536,-0.1568303,-0.3777441,0.04,-0.85,1.17,219.9476,0,378.217,169,-86.17505
5.450003,-0.2267094,-0.01479019,-0.372933,0.59,-0.58,1.04,180.5353,0,378.217,169,-86.17505
5.500003,-0.2275806,0.1145663,-0.3965665,0.27,-0.55,0.83,142.5242,250.3294,377.0635,169,-11.53528
5.550003,-0.1513478,0.2309242,-0.3708229,0.06,-0.57,0.86,107.4174,1300,379.7111,169,26.47578
5.600003,-0.01439014,0.2784284,-0.4001115,0.32,0.1,0.94,77.15942,1300,379.7111,169,26.47578
5.650003,0.1243971,0.2647995,-0.3290422,0.07,-0.03,0.75,47.67877,1300,388.8951,169,91.84058
5.700004,0.247415,0.1787719,-0.3281982,-0.5,-0.18,0.71,18.54859,1300,388.8951,169,91.84058
5.750004,0.3219054,0.03555013,-0.359175,-0.56,-0.12,0.9700001,-10.33693,1300,403.9402,169,150.4514
5.800004,0.3043065,-0.1081443,-0.3328405,0.36,0.08,1.16,81.52938,1300,421.8739,169,179.3369
5.850004,0.1509697,-0.2230053,-0.3661806,0.06,-0.36,0.85,170.945,1300,421.8739,169,179.3369
5.900004,-0.009162746,-0.2253687,-0.3777441,-0.23,-0.9599999,1.02,258.0682,0,421.6794,169,-1.944992
5.950005,-0.1689467,-0.1518671,-0.3828084,0.33,-0.08,0.89,218.5739,0,421.6794,169,-1.944992
6.000005,-0.2293231,-0.02802521,-0.3811203,-0.18,-0.06,0.73,179.5306,0,416.722,169,-49.57385
6.050005,-0.2390809,0.09565917,-0.3629732,-0.56,-0.08,0.84,143.0377,28.16962,415.669,169,-10.53062
6.100005,-0.1500409,0.2122534,-0.3794322,-0.45,-0.1,0.81,110.8056,28.16962,415.669,169,-10.53062
6.150005,-0.0502849,0.2754348,-0.3806983,0.17,0.28,0.73,81.93188,1300,421.4884,169,58.19438
6.200006,0.09712755,0.2796102,-0.3802763,0.08,0.13,0.73,52.81567,1300,421.4884,169,58.19438
6.250006,0.2504644,0.2096536,-0.3518317,-0.04,0.05,0.73,24.37402,1300,433.1068,169,116.1843
6.300006,0.3240835,0.08462998,-0.3530978,-0.4,-0.02,0.73,-4.196354,1300,447.5694,169,144.626
6.350006,0.3056134,-0.07135413,-0.3418719,-0.63,-0.13,0.76,87.80821,1300,447.5694,169,144.626
6.400006,0.2160507,-0.1995289,-0.3633952,-0.52,-0.06,1.03,180.2567,1300,455.6886,169,81.19179
6.450006,0.0383194,-0.2404945,-0.3828084,0.39,0.16,1.16,268.396,1300,455.6886,169,81.19179
6.500007,-0.1186766,-0.183773,-0.3798542,0.1,-0.19,0.84,231.8254,0,445.749,169,-99.39597
6.550007,-0.1975231,-0.05811911,-0.372511,-0.5,-0.66,0.81,191.5319,0,439.4665,169,-62.82544
6.600007,-0.2288874,0.08912045,-0.3539418,-0.42,-0.8,1.01,151.4228,0,439.4665,169,-62.82544
6.650007,-0.1733028,0.1799536,-0.3687128,-0.29,-0.75,1.09,117.0144,1300,441.2242,169,17.57722
6.700007,0.005038335,0.3111221,-0.3670246,-0.27,-0.05,0.89,81.23984,1300,446.4227,169,51.98558
6.750008,0.1694398,0.2670053,-0.3315744,-0.5,-0.49,0.91,47.53156,1300,446.4227,169,51.98558
6.800008,0.284878,0.1411151,-0.3020326,-0.03,-0.83,1.19,11.67498,1300,458.5696,169,121.4684
6.850008,0.3064846,0.005062332,-0.3414499,0.58,-0.62,1.04,-17.70033,1300,477.2396,169,186.7003
6.900008,0.2513356,-0.1227186,-0.3670246,-0.25,-0.58,0.74,74.42442,1300,477.2396,169,186.7003
6.950008,0.08257797,-0.2249748,-0.3530978,-0.26,-0.21,1.11,162.3592,1300,486.6972,169,94.57558
7.000009,-0.09140703,-0.1926751,-0.3811203,0.25,0.3,1.06,243.5837,1300,486.6972,169,94.57558
7.050009,-0.2155576,-0.08766155,-0.3741991,-0.37,-0.51,1.11,199.6353,0,479.2388,169,-74.58371
7.100009,-0.2332436,0.07281301,-0.389392,0.58,-0.65,1.09,157.1377,1183.633,480.425,169,11.86232
7.150009,-0.1212903,0.2027998,-0.3798542,0.06,-0.49,0.8,115.892,1183.633,480.425,169,11.86232
7.200009,-0.0195304,0.2654297,-0.3526758,-0.41,-0.4,0.83,79.91797,1300,485.7358,169,53.10802
7.25001,0.1337193,0.2616483,-0.3566428,-0.09,-0.04,0.84,46.67368,1300,485.7358,169,53.10802
7.30001,0.3012572,0.1679003,-0.3699789,-0.53,-0.52,0.9,16.09019,1300,497.9684,169,122.3263
7.35001,0.3236479,0.002305037,-0.3505656,0.21,-0.44,1.2,-15.17654,1300,513.2594,169,152.9098
7.40001,0.2398353,-0.1432014,-0.3346974,0.32,-0.68,0.87,73.56657,1300,513.2594,169,152.9098
7.45001,0.104533,-0.2164666,-0.3657586,-0.63,-0.88,0.9,162.4479,1300,522.8027,169,95.43343
7.50001,-0.1225971,-0.2119762,-0.3488775,0.17,-0.08,1.0,242.2975,1300,522.8027,169,95.43343
7.550011,-0.2085877,-0.08356501,-0.3965665,-0.69,-0.24,0.95,199.8551,0,515.473,169,-73.29749
7.600011,-0.2373384,0.0759642,-0.359597,0.45,-0.0,1.17,155.347,0,512.3875,169,-30.85509
7.650011,-0.1618026,0.2146168,-0.3653365,0.23,-0.1,0.85,117.6991,0,512.3875,169,-30.85509
7.700011,0.04903555,0.2939481,-0.3574869,-0.01,-0.9700001,1.19,77.26476,1300,517.5175,169,51.30095
7.750011,0.19366,0.2616483,-0.3173944,0.52,-0.64,1.1,41.01176,1300,517.5175,169,51.30095
7.800012,0.3012572,0.1194507,-0.34356,0.19,0.35,1.22,5.883606,1300,530.3163,169,127.9882
7.850012,0.3288753,-0.01935942,-0.3674467,0.04,0.06,0.89,97.91756,1300,546.628,169,163.1164
7.900012,0.202808,-0.1725862,-0.3319964,-0.42,-0.88,0.95,186.6208,1300,546.628,169,163.1164
7.950012,0.04859993,-0.2446698,-0.3617071,0.56,-0.64,0.9700001,273.1562,0,544.8659,169,-17.62085
8.000012,-0.1066536,-0.169435,-0.3790102,-0.43,-0.47,0.79,233.5495,0,544.8659,169,-17.62085
8.050013,-0.2262738,-0.04748383,-0.3612851,-0.76,-0.45,0.95,190.9658,0,538.4109,169,-64.54947
8.100013,-0.243437,0.08384218,-0.3509876,-0.49,-0.66,1.06,150.8861,0,536.2144,169,-21.96577
8.150013,-0.1728672,0.2043754,-0.3427159,-0.36,-0.85,0.99,115.0243,0,536.2144,169,-21.96577
8.200013,-0.03460272,0.2658236,-0.3562207,-0.03,-0.93,1.2,83.54597,1300,541.6119,169,53.97566
8.250013,0.09887001,0.2730714,-0.3376516,0.01,-0.85,1.13,53.24619,1300,541.6119,169,53.97566
8.300014,0.2482863,0.1905889,-0.3342754,-0.01,-0.71,1.23,22.34114,1300,553.1873,169,115.7538
8.350014,0.3271328,0.03066578,-0.3562207,-0.61,-0.58,1.06,-8.345947,1300,567.8532,169,146.6589
8.400014,0.2574342,-0.1223247,-0.3463454,-0.03,0.07,1.17,79.81673,1300,567.8532,169,146.6589
8.450014,0.1287533,-0.2274958,-0.3621292,0.27,0.37,1.0,167.1493,1300,576.7715,169,89.18327
8.500014,-0.07729309,-0.2107945,-0.372933,-0.53,-0.14,0.86,248.6519,0,568.8063,169,-79.65192
8.550014,-0.1794015,-0.09947854,-0.3828084,-0.32,-0.7,1.01,206.7933,0,568.8063,169,-79.65192
8.600015,-0.2077165,0.05114855,-0.372511,0.33,-0.55,1.17,162.3461,0,565.027,169,-37.79329
8.650015,-0.1966519,0.1742027,-0.3617071,0.54,-0.36,1.08,125.213,0,565.027,169,-37.79329
8.700015,-0.06047831,0.2595212,-0.3530978,0.39,-0.03,1.02,89.9162,1300,569.4057,169,43.78697
8.750015,0.07865743,0.2803979,-0.3480335,0.41,-0.48,0.91,59.30405,1300,580.3753,169,109.696
8.800015,0.2421877,0.2076841,-0.3446573,0.06,-0.55,0.82,26.68742,1300,580.3753,169,109.696
8.850016,0.3545766,0.04382202,-0.3393397,-0.55,-0.82,0.78,-5.336758,1300,594.6066,169,142.3126
8.900016,0.2116946,-0.1778645,-0.376056,0.18,0.32,0.91,76.54095,1300,612.0402,169,174.3368
8.950016,0.03614131,-0.2348223,-0.3501436,-0.64,-0.34,0.91,155.9194,1300,612.0402,169,174.3368
9.000016,-0.1448135,-0.1849547,-0.38897,0.43,-0.68,1.17,230.8844,0,613.3483,169,13.08055
9.050016,-0.2390809,-0.01896552,-0.3940343,0.26,-0.73,0.84,185.7418,0,613.3483,169,13.08055
9.100017,-0.1994398,0.1287467,-0.3501436,-0.48,-0.72,0.8,141.8773,0,611.6741,169,-16.74182
9.150017,-0.1243396,0.2441592,-0.3368076,-0.64,-0.83,0.9,103.5598,1300,614.3864,169,27.12273
9.200017,0.01418627,0.2833127,-0.343138,-0.4,-0.99,1.04,71.09241,1300,614.3864,169,27.12273
9.250017,0.2147439,0.2537703,-0.376056,0.14,-0.7,1.15,38.62761,1300,624.1771,169,97.90759
9.300017,0.3284397,0.1055066,-0.3695568,0.46,-0.7,0.94,5.567989,1300,624.1771,169,97.90759
9.350018,0.3112764,-0.07017242,-0.3393397,-0.5,-0.61,0.81,92.28883,1300,640.5203,169,163.432
9.400018,0.1389467,-0.2066191,-0.3359635,-0.2,-0.4,1.07,177.0083,1300,648.1915,169,76.71117
9.450018,-0.0247578,-0.2200117,-0.359597,0.41,-0.61,1.18,258.9318,1300,648.1915,169,76.71117
9.500018,-0.1975231,-0.1182281,-0.407286,-0.19,-0.85,0.72,213.4674,0,639.1983,169,-89.93179
9.550018,-0.2284518,0.05193634,-0.3699789,-0.53,-0.66,1.05,167.8915,0,639.1983,169,-89.93179
9.600019,-0.1618026,0.1864136,-0.3612851,0.23,0.06,1.27,123.684,881.4285,639.3091,169,1.108536
9.650019,-0.06962624,0.2616483,-0.3562207,0.37,0.18,1.1,88.35022,1300,643.8408,169,45.31599
9.700019,0.05600541,0.2644056,-0.3777441,0.42,0.11,0.89,58.63308,1300,643.8408,169,45.31599
9.750019,0.1724891,0.2689748,-0.3522537,-0.2,0.08,0.8,34.09021,1300,654.8774,169,110.3669
9.800019,0.2082096,0.2415595,-0.3526758,-0.62,-0.01,0.92,15.53662,1300,654.8774,169,110.3669
9.850019,0.2491575,0.2183194,-0.3058308,-0.38,0.27,0.95,3.26503,1300,670.2238,169,153.4634
9.90002,0.2800863,0.1856258,-0.3169723,0.45,0.68,1.08,-4.666431,1300,686.7972,169,165.735
9.95002,0.2857493,0.1819231,-0.3152842,-0.29,0.3,0.79,-10.25232,1300,686.7972,169,165.735
10.00002,0.3284397,0.190195,-0.3104731,-0.49,-0.27,0.79,-13.96941,1300,704.7225,169,179.2523
10.05002,0.2909767,0.2024059,-0.3303083,0.24,0.35,1.17,-13.53989,1300,722.9764,169,182.5399
10.10002,0.3095339,0.2202889,-0.3148622,-0.26,0.27,0.86,-12.55466,1300,722.9764,169,182.5399
10.15002,0.2591767,0.2374629,-0.3410278,0.38,0.06,1.26,-8.413998,1300,741.1319,169,181.5547
10.20002,0.2716353,0.2465226,-0.2937609,-0.43,-0.64,0.71,-5.946495,1300,741.1319,169,181.5547
10.25002,0.2487219,0.2521947,-0.3239779,0.2,0.12,0.95,-2.62698,1300,758.6265,169,174.9465
10.30002,0.2398353,0.251013,-0.2821974,-0.13,0.39,1.26,-1.357651,1300,775.6623,169,170.3577
10.35002,0.2526425,0.2358873,-0.3157062,-0.23,-0.66,0.77,-1.087524,1300,775.6623,169,170.3577
10.40002,0.2350436,0.2537703,-0.3617071,-0.04,0.16,0.64,-0.4886131,1300,792.671,169,170.0875
10.45002,0.2315586,0.2502253,-0.34356,0.33,0.36,1.2,-0.1838493,1300,792.671,169,170.0875
10.50002,0.1967094,0.2529825,-0.3653365,0.37,-0.24,1.2,2.848499,1300,809.5894,169,169.1839
10.55002,0.1733603,0.2596788,-0.3617071,-0.31,-0.29,0.9700001,5.874889,1300,826.2046,169,166.1515
10.60002,0.1575039,0.2833127,-0.3642393,-0.42,-0.34,0.7,10.44486,1300,826.2046,169,166.1515
10.65002,0.1270108,0.2760651,-0.3231339,-0.46,0.24,0.81,14.83194,1300,842.0601,169,158.5551
10.70002,0.1304957,0.2738592,-0.3633952,-0.14,-0.62,0.73,17.58153,1300,842.0601,169,158.5551
10.75002,0.1014837,0.2730714,-0.388126,-0.59,0.15,0.71,20.4763,1300,857.202,169,151.4185
10.80002,0.1071467,0.2788223,-0.3642393,-0.19,-0.36,0.9599999,21.70465,1300,872.0543,169,148.5237
10.85002,0.09346837,0.2718897,-0.3625512,-0.35,0.1,0.87,23.8735,1300,872.0543,169,148.5237
10.90002,0.08824099,0.2673993,-0.3811203,0.15,0.46,1.33,24.58157,1300,886.567,169,145.1265
10.95002,0.08736975,0.2587335,-0.3617071,0.26,0.01,0.94,25.3689,1300,886.567,169,145.1265
11.00002,0.08214236,0.268187,-0.376056,0.0,0.18,0.9599999,26.01638,1300,900.9301,169,143.6311
11.05002,0.09843439,0.2651934,-0.3773221,-0.33,-0.35,0.67,25.316,1300,915.2284,169,142.9836
11.10002,0.09669193,0.2689748,-0.3315744,0.44,-0.3,1.24,24.94476,1300,915.2284,169,142.9836
11.15002,0.1296245,0.2726775,-0.3815423,-0.31,0.25,0.73,22.14603,1300,929.6339,169,144.0552
11.20002,0.1505341,0.2551884,-0.3459233,0.06,-0.43,1.09,18.75531,1300,944.3193,169,146.854
11.25002,0.154019,0.2457348,-0.3617071,-0.03,0.52,0.9599999,14.65345,1300,944.3193,169,146.854
11.30002,0.2208425,0.2469165,-0.3484555,-0.05,-0.58,0.86,9.192062,1300,959.754,169,154.3465
11.35003,0.213437,0.2378568,-0.3328405,-0.02,0.61,1.04,5.403187,1300,959.754,169,154.3465
11.40003,0.2509,0.2285608,-0.3459233,-0.04,-0.64,0.81,0.2067223,1300,976.1136,169,163.5968
11.45003,0.2690216,0.1970488,-0.324822,0.01,0.58,1.09,-3.782959,1300,992.993,169,168.7933
11.50003,0.3047421,0.1643552,-0.3256661,-0.14,-0.56,0.78,-10.36902,1300,992.993,169,168.7933
11.55003,0.3262616,0.1344188,-0.3549547,0.07,0.38,1.08,-17.01597,1300,1010.93,169,179.369
11.60003,0.3284397,0.09818011,-0.3224586,-0.12,-0.26,0.87,-23.54215,1300,1010.93,169,179.369
11.65003,0.3523985,0.04996685,-0.3161283,0.05,0.06,0.81,-30.29845,1300,1030.184,169,192.5421
11.70003,0.3611108,0.002305037,-0.3418719,0.07,-0.15,1.03,-37.64038,1300,1050.114,169,199.2984
11.75003,0.3408983,-0.04141778,-0.3547859,-0.33,0.11,0.82,74.5029,1300,1050.114,169,199.2984
11.80003,0.2970753,-0.09790295,-0.3100511,0.35,-0.45,1.04,185.7328,1300,1059.564,169,94.4971
11.85003,0.2604836,-0.1195674,-0.3303083,-0.16,0.55,1.1,297.3922,1300,1059.564,169,94.4971
11.90003,0.22546,-0.175895,-0.3678687,-0.17,-0.48,0.72,287.048,0,1046.724,169,-128.3922
11.95003,0.2010655,-0.1632902,-0.3446573,0.07,0.5,1.19,280.101,0,1034.92,169,-118.048
