Time,Hx,Hy,Hz,Ax,Ay,Az,Heading,PID_Output,Integral,Setpoint
12.15003,0.1404167,-0.1743333,0.3466667,0.24,0.83,1.05,309.9555,0,-2055.002,148,-161.087
12.20003,0.1304167,-0.13625,0.305,0.14,-0.04,0.66,310.2017,0,-2071.197,148,-161.9555
12.25003,0.076,-0.1229167,0.3045833,-0.03,-0.36,1.14,308.1084,0,-2071.197,148,-161.9555
12.30003,0.05333333,-0.10125,0.3155833,-0.29,-0.59,1.03,304.4178,0,-2087.208,148,-160.1084
12.35003,-0.0001666667,-0.09641666,0.2743333,0.27,0.67,0.79,289.8026,0,-2102.85,148,-156.4178
12.40003,-0.04641667,-0.1051667,0.2829167,-0.31,-1.03,1.02,271.288,0,-2102.85,148,-156.4178
12.45003,-0.07141667,-0.0975,0.2654166,0.28,0.49,0.81,249.9547,0,-2115.179,148,-123.288
12.50003,-0.1076667,-0.1125,0.2254167,-0.3,-0.31,1.19,235.4069,0,-2115.179,148,-123.288
12.55003,-0.125,-0.1329167,0.2385,-0.01,-0.49,0.82,228.9313,0,-2123.919,148,-87.40692
12.60003,-0.1405833,-0.1483333,0.2275,0.13,0.53,0.93,226.5174,0,-2132.012,148,-80.93126
12.65003,-0.20125,-0.16225,0.23,-0.39,-1.02,1.15,224.0569,0,-2132.012,148,-80.93126
12.70003,-0.1905833,-0.1718333,0.236,0.29,0.72,0.62,222.4837,0,-2139.618,148,-76.05695
12.75003,-0.2108333,-0.1929167,0.2164167,-0.23,-0.74,1.1,221.1246,0,-2147.067,148,-74.4837
12.80003,-0.2480833,-0.2270833,0.22375,0.37,0.44,1.23,222.3223,0,-2147.067,148,-74.4837
12.85003,-0.2445833,-0.2435,0.2245833,-0.65,-0.72,0.88,223.2671,0,-2154.499,148,-74.32233
12.90003,-0.2851667,-0.2880833,0.26375,0.49,0.23,0.73,224.2113,0,-2154.499,148,-74.32233
12.95003,-0.2695833,-0.2966666,0.21725,-0.32,-0.13,1.28,225.9676,0,-2162.12,148,-76.21129
13.00003,-0.3189167,-0.3291667,0.2275,-0.12,-0.45,0.69,226.312,0,-2169.917,148,-77.96758
13.05003,-0.3054167,-0.3785,0.2305833,0.33,0.62,1.08,228.248,0,-2169.917,148,-77.96758
13.10003,-0.3125,-0.385,0.2326667,-0.55,-0.81,0.93,229.3132,0,-2177.942,148,-80.24799
13.15003,-0.31125,-0.4225,0.2445833,-0.01,-0.06,0.95,231.885,0,-2177.942,148,-80.24799
13.20003,-0.291,-0.4364167,0.2364167,-0.24,0.39,1.02,233.6202,0,-2186.33,148,-83.88503
13.25003,-0.2991667,-0.4658333,0.19725,-0.12,-1.04,0.86,235.739,0,-2194.892,148,-85.62016
13.30003,-0.29875,-0.49125,0.22375,0.25,0.79,1.0,237.43,0,-2194.892,148,-85.62016
13.35003,-0.2779167,-0.4930833,0.1918333,-0.21,-0.76,1.04,238.8594,0,-2203.835,148,-89.43001
13.40003,-0.2964167,-0.5276667,0.2126667,0.09,0.39,1.16,239.9875,0,-2203.835,148,-89.43001
13.45003,-0.2766667,-0.545,0.216,-0.41,-0.69,1.0,241.4512,0,-2213.034,148,-91.98749
13.50003,-0.2551667,-0.5458333,0.1825,0.35,0.66,0.67,242.9018,0,-2222.379,148,-93.45119
13.55003,-0.2530833,-0.5855833,0.2058333,-0.41,-0.12,1.35,244.8856,0,-2222.379,148,-93.45119
13.60003,-0.2243333,-0.57125,0.21725,0.06,-0.43,0.52,246.7104,0,-2232.068,148,-96.88562
13.65003,-0.2218333,-0.58875,0.1889167,0.15,0.61,1.23,248.1802,0,-2232.068,148,-96.88562
13.70003,-0.186,-0.6093333,0.22875,-0.63,-0.76,0.92,250.313,0,-2242.086,148,-100.1802
13.75003,-0.1514167,-0.6008334,0.2045833,0.43,0.16,0.84,252.7449,0,-2252.317,148,-102.313
13.80003,-0.1505833,-0.6254167,0.18975,-0.21,0.01,1.17,255.1143,0,-2252.317,148,-102.313
13.85003,-0.1054167,-0.62875,0.22375,-0.19,-0.68,0.81,257.6,0,-2263.028,148,-107.1143
13.90003,-0.09333333,-0.6430833,0.2091667,0.33,0.77,0.99,259.5623,0,-2263.028,148,-107.1143
13.95004,-0.07725,-0.6579166,0.2066667,-0.09,-0.0,0.83,261.8425,0,-2274.185,148,-111.5623
14.00004,-0.0575,-0.6880834,0.21725,0.19,0.39,0.89,263.4228,0,-2285.569,148,-113.8425
14.05004,-0.04141667,-0.6630833,0.1943333,-0.16,-1.01,0.95,264.9841,0,-2297.111,148,-115.4228
14.10004,-0.06291667,-0.6745833,0.236,0.21,0.75,0.94,265.4402,0,-2297.111,148,-115.4228
14.15004,-0.0225,-0.6655833,0.2195833,-0.38,-1.11,1.15,266.3871,0,-2308.855,148,-117.4402
14.20004,-0.01308333,-0.6704166,0.2425,0.12,0.46,0.76,267.2058,0,-2308.855,148,-117.4402
14.25004,-0.02333333,-0.6789167,0.2614167,0.02,-0.07,0.99,268.3258,0,-2320.776,148,-119.2058
14.30004,0.02375,-0.64475,0.2539167,0.07,-0.24,0.91,269.6744,0,-2332.808,148,-120.3258
14.35004,0.0325,-0.6564167,0.245,0.08,0.53,1.03,270.9919,0,-2332.808,148,-120.3258
14.40004,0.03,-0.6579166,0.2866667,-0.37,-1.09,1.01,272.5183,0,-2345.107,148,-122.9919
14.45004,0.06541667,-0.6543334,0.2743333,0.26,0.77,0.81,273.7181,0,-2345.107,148,-122.9919
14.50004,0.06291667,-0.6685,0.2466667,-0.21,-0.55,1.07,274.5655,0,-2357.679,148,-125.7181
14.55004,0.05791667,-0.6629167,0.25,0.33,0.57,0.94,275.3596,0,-2370.336,148,-126.5655
14.60004,0.05183333,-0.6643333,0.21725,-0.32,-0.89,1.09,274.9437,0,-2370.336,148,-126.5655
14.65004,0.0485,-0.65875,0.2679167,0.26,0.42,0.76,274.5551,0,-2383.03,148,-126.9437
14.70004,0.0435,-0.6358333,0.2195833,-0.27,-0.89,1.27,274.1953,0,-2383.03,148,-126.9437
14.75004,0.0275,-0.6466666,0.2504167,-0.1,0.09,0.72,273.5199,0,-2395.65,148,-126.1953
14.80004,0.07,-0.65475,0.2470833,0.21,0.33,0.91,274.1504,0,-2408.202,148,-125.5199
14.85004,0.06875,-0.6455833,0.25,-0.45,-0.9599999,1.2,274.872,0,-2408.202,148,-125.5199
14.90004,0.06375,-0.6725,0.2475,0.31,0.63,0.54,275.8654,0,-2420.889,148,-126.872
14.95004,0.051,-0.6620833,0.2208333,-0.21,-0.58,1.32,275.2996,0,-2420.889,148,-126.872
15.00004,0.03333333,-0.6491666,0.196,-0.25,-0.18,0.65,274.2531,0,-2433.619,120,-127.2996
15.05004,0.0325,-0.6725,0.2433333,0.38,0.41,0.9599999,273.3703,0,-2449.044,120,-154.2531
15.10004,0.01833333,-0.646,0.2466667,0.43,0.12,0.64,272.4439,0,-2449.044,120,-154.2531
15.15004,0.02666667,-0.6516666,0.236,-0.43,0.08,1.39,272.2452,0,-2464.289,120,-152.4439
15.20004,0.04433333,-0.63625,0.2785,0.03,-0.0,0.55,272.6516,0,-2464.289,120,-152.4439
15.25004,0.03891666,-0.65475,0.24125,0.23,0.26,1.18,273.2436,0,-2479.554,120,-152.6516
15.30004,0.03333333,-0.666,0.2458333,-0.6,-0.73,0.86,273.4176,0,-2494.878,120,-153.2436
15.35004,0.05833333,-0.6595833,0.25,0.54,0.34,0.81,273.7736,0,-2494.878,120,-153.2436
15.40004,0.04475,-0.6651667,0.2291667,-0.42,-0.26,1.28,273.9227,0,-2510.256,120,-153.7736
15.45004,0.03683333,-0.6725,0.2666667,-0.0,-0.3,0.63,274.0127,0,-2510.256,120,-153.7736
15.50004,0.04225,-0.67125,0.20625,0.27,0.47,1.13,273.5285,0,-2525.657,120,-154.0127
15.55004,0.0225,-0.6595833,0.2551667,-0.55,-0.91,0.9,272.8968,0,-2541.01,120,-153.5285
15.60004,0.02625,-0.66475,0.2704167,0.49,0.36,0.94,272.6056,0,-2541.01,120,-153.5285
15.65004,0.01875,-0.66,0.22125,-0.34,0.34,1.04,271.9475,0,-2556.27,120,-152.6056
15.70004,0.004333333,-0.65225,0.2793333,0.18,0.83,0.89,271.4231,0,-2556.27,120,-152.6056
15.75004,-0.01058333,-0.66725,0.231,-0.34,-1.07,1.24,270.3664,0,-2571.413,120,-151.4231
15.80004,-0.05141666,-0.676,0.2114167,0.01,0.26,0.7,268.3741,0,-2586.449,120,-150.3664
15.85004,-0.08308333,-0.67,0.2768333,0.14,0.23,0.93,265.891,0,-2586.449,120,-150.3664
15.90004,-0.1304167,-0.6318333,0.1935,-0.41,-1.03,0.93,262.3063,0,-2601.038,120,-145.891
15.95004,-0.186,-0.6201667,0.2216667,0.25,0.68,0.91,258.1912,0,-2601.038,120,-145.891
16.00004,-0.1880833,-0.6025,0.22,-0.13,-0.56,1.33,254.7685,0,-2614.857,120,-138.1912
16.05004,-0.2464167,-0.58125,0.1885,-0.32,-0.34,0.77,250.998,0,-2628.334,120,-134.7685
16.10004,-0.26625,-0.5445833,0.2376667,0.38,0.54,0.81,247.8782,0,-2628.334,120,-134.7685
16.15004,-0.2555833,-0.50125,0.2,-0.5,-0.82,1.36,244.6517,0,-2641.122,120,-127.8782
16.20004,-0.3025,-0.4801667,0.1820833,0.18,0.27,0.49,241.5729,0,-2641.122,120,-127.8782
16.25004,-0.3008333,-0.455,0.1955833,0.11,0.6,1.24,239.1004,0,-2653.279,120,-121.5729
16.30004,-0.2880833,-0.3943333,0.18975,-0.13,-0.23,0.95,236.0559,0,-2665.189,120,-119.1004
16.35004,-0.2918334,-0.3476667,0.1795833,0.18,-0.67,0.75,233.4559,0,-2676.795,120,-116.0559
16.40004,-0.3008333,-0.3391667,0.1833333,0.03,0.76,1.1,230.7557,0,-2676.795,120,-116.0559
16.45004,-0.2725,-0.2704167,0.1816667,-0.36,-1.09,0.93,227.7325,0,-2687.871,120,-110.7557
16.50003,-0.2770833,-0.2491667,0.1918333,0.33,0.38,0.88,225.0571,0,-2687.871,120,-110.7557
16.55003,-0.2641666,-0.23875,0.22375,-0.32,-0.02,0.9700001,222.9501,0,-2698.376,120,-105.0571
16.60003,-0.2366667,-0.22975,0.2004167,-0.02,-0.36,0.9700001,222.7402,0,-2708.671,120,-102.9501
16.65003,-0.2255833,-0.1920833,0.21725,0.14,0.59,0.9599999,222.2238,0,-2708.671,120,-102.9501
16.70003,-0.19375,-0.1704167,0.2368333,-0.36,-1.15,1.12,221.9662,0,-2718.894,120,-102.2238
16.75003,-0.2114167,-0.1526667,0.2258333,0.22,0.71,0.71,219.1939,0,-2718.894,120,-102.2238
16.80003,-0.1785,-0.1426667,0.2704167,-0.12,-0.5,1.14,218.6004,0,-2728.813,120,-99.19389
16.85003,-0.1568333,-0.1305833,0.25975,0.42,0.52,0.8,218.0829,0,-2738.673,120,-98.60039
16.90003,-0.141,-0.1116667,0.26375,-0.53,-0.76,1.33,218.9311,0,-2738.673,120,-98.60039
16.95003,-0.10975,-0.1043333,0.3079167,0.28,0.26,0.44,220.5701,0,-2748.566,120,-98.93108
17.00003,-0.06916667,-0.09558333,0.2718333,-0.03,-0.15,1.28,225.346,0,-2748.566,120,-98.93108
17.05003,-0.05375,-0.10475,0.3045833,-0.12,-0.56,0.61,233.4989,0,-2759.101,120,-105.346
17.10003,0.006,-0.1051667,0.2858333,0.25,0.48,1.03,250.0704,0,-2770.451,120,-113.4989
17.15002,0.006416667,-0.1345833,0.3045833,-0.5,-0.55,1.14,262.9438,0,-2770.451,120,-113.4989
17.20002,0.06541667,-0.1241667,0.3479167,0.38,0.02,0.5,281.2591,0,-2784.745,120,-142.9438
17.25002,0.08349999,-0.1276667,0.3091667,-0.3,-0.59,1.36,291.2328,0,-2784.745,120,-142.9438
17.30002,0.08349999,-0.1454167,0.3720833,-0.13,-0.01,0.59,300.278,0,-2801.868,120,-171.2328
17.35002,0.13875,-0.1505833,0.3393333,-0.03,0.24,1.21,305.2365,0,-2819.896,120,-180.278
17.40002,0.1316667,-0.1658333,0.3226667,-0.31,-0.49,0.94,306.9905,0,-2819.896,120,-180.278
17.45002,0.1476667,-0.2205833,0.31975,-0.59,-0.62,1.25,308.3021,0,-2838.595,120,-186.9905
17.50002,0.205,-0.2116667,0.30625,0.32,0.1,0.54,308.7772,0,-2857.473,120,-188.7772
17.55002,0.2029167,-0.2395833,0.3091667,-0.3,-0.05,1.34,309.3821,0,-2857.473,120,-188.7772
17.60002,0.2189167,-0.26,0.3355833,-0.11,-0.6,0.56,311.4812,0,-2876.411,120,-189.3821
17.65002,0.2095833,-0.2825,0.2780833,0.28,0.58,1.13,308.9771,0,-2876.411,120,-189.3821
17.70002,0.2066667,-0.3308333,0.2879167,-0.56,-0.6,0.99,306.2202,0,-2895.309,120,-188.9771
17.75002,0.2605834,-0.3130833,0.3026667,0.47,0.07,0.58,306.1116,0,-2913.92,120,-186.1116
17.80001,0.245,-0.3258333,0.3226667,-0.42,-0.54,1.41,306.2345,0,-2913.92,120,-186.1116
17.85001,0.2151667,-0.3551667,0.31475,0.07,0.06,0.51,305.9732,0,-2932.543,120,-186.2345
17.90001,0.2605834,-0.4,0.27725,0.17,0.13,1.22,303.7437,0,-2932.543,120,-186.2345
17.95001,0.2476667,-0.3866667,0.316,-0.54,-0.7,0.8,302.3104,0,-2950.918,120,-183.7437
18.00001,0.23625,-0.4035,0.2793333,-0.46,-0.49,0.95,302.024,0,-2969.149,120,-182.3104
18.05001,0.2320833,-0.43375,0.325,0.49,-0.16,0.63,300.3796,0,-2969.149,120,-182.3104
18.10001,0.2155833,-0.42475,0.3316667,-0.3,0.38,1.3,298.4696,0,-2987.187,120,-180.3796
18.15001,0.22725,-0.4376667,0.2858333,-0.09,-0.9700001,0.64,297.4998,0,-2987.187,120,-180.3796
18.20001,0.2341667,-0.4420833,0.336,0.31,0.86,1.12,297.4199,0,-3004.937,120,-177.4998
18.25001,0.2320833,-0.4401667,0.2939167,-0.54,-0.91,0.74,297.7168,0,-3022.678,120,-177.4199
18.30001,0.23375,-0.4585,0.3341667,0.51,0.36,0.93,297.5746,0,-3022.678,120,-177.4199
18.35001,0.2441667,-0.4404167,0.3241667,-0.39,-0.24,1.16,297.9394,0,-3040.436,120,-177.5746
18.40001,0.22225,-0.4666667,0.3033333,0.38,-0.35,0.45,297.1611,0,-3040.436,120,-177.5746
18.45,0.2070833,-0.4630833,0.31475,-0.17,0.46,1.31,296.1878,0,-3058.152,120,-177.1611
18.5,0.2135,-0.4935,0.3066667,-0.23,-1.04,0.68,294.318,0,-3075.771,120,-176.1878
18.55,0.165,-0.5035,0.325,0.41,0.78,1.11,291.8774,0,-3075.771,120,-176.1878
18.6,0.2033333,-0.5064167,0.33975,0.55,0.36,0.92,291.1383,0,-3092.959,120,-171.8774
18.65,0.2135,-0.5064167,0.2716667,-0.46,-0.28,1.12,290.9601,0,-3110.073,120,-171.1383
18.7,0.20875,-0.5125,0.3066667,0.12,-0.26,0.64,292.2993,0,-3110.073,120,-171.1383
18.75,0.2568333,-0.5133333,0.2776667,0.07,0.35,1.16,293.8672,0,-3127.302,120,-172.2993
18.8,0.1868333,-0.4930833,0.2870833,-0.38,-0.92,0.86,293.1646,0,-3144.689,120,-173.8672
18.85,0.2264167,-0.5201667,0.2708333,0.42,0.75,1.12,293.6182,0,-3144.689,120,-173.8672
18.9,0.2230833,-0.5025,0.2730833,-0.51,-0.62,0.95,292.7377,0,-3162.051,120,-173.6182
18.95,0.1975,-0.5320833,0.2785,0.22,-0.04,0.92,292.6084,0,-3162.051,120,-173.6182
19.0,0.2104167,-0.50125,0.3164167,-0.05,0.23,1.32,292.3582,0,-3179.312,120,-172.6084
19.05,0.1995833,-0.5433333,0.2441667,0.02,-0.86,0.6,291.1019,0,-3196.548,120,-172.3582
19.09999,0.2114167,-0.5091667,0.3341667,0.21,0.84,1.17,291.8303,0,-3196.548,120,-172.3582
19.14999,0.216,-0.5085,0.2743333,-0.49,-1.03,0.86,291.9113,0,-3213.731,120,-171.8303
19.19999,0.2218333,-0.5141666,0.28375,-0.28,-0.03,1.01,292.9671,0,-3213.731,120,-171.8303
19.24999,0.2083333,-0.50875,0.29475,-0.0,-0.25,1.05,292.8738,0,-3231.027,120,-172.9671
19.29999,0.2468333,-0.5220833,0.28875,0.1,0.45,1.0,293.6369,0,-3248.315,120,-172.8738
19.34999,0.2104167,-0.4879167,0.3108333,-0.33,-1.08,1.09,293.6339,0,-3248.315,120,-172.8738
19.39999,0.2489167,-0.4791667,0.2883333,0.26,0.43,0.78,295.3611,0,-3265.678,120,-173.6339
19.44999,0.2108333,-0.47875,0.3041667,-0.26,-0.89,1.21,294.849,0,-3265.678,120,-173.6339
19.49999,0.2441667,-0.481,0.3120833,-0.02,0.12,0.81,296.0441,0,-3283.163,120,-174.849
19.54999,0.2079167,-0.4630833,0.32225,0.13,0.22,0.93,294.9535,0,-3300.767,120,-176.0441
19.59999,0.1954167,-0.46625,0.3095833,-0.35,-0.92,1.13,294.6108,0,-3300.767,120,-176.0441
19.64999,0.2530833,-0.4341667,0.3430833,0.27,0.78,0.7,295.7192,0,-3318.229,120,-174.6108
19.69999,0.23125,-0.4404167,0.3005833,-0.32,-0.9700001,1.31,296.8937,0,-3318.229,120,-174.6108
19.74998,0.2593333,-0.4341667,0.3364167,0.18,0.12,1.28,299.5973,0,-3335.918,120,-176.8937
19.79998,0.1979167,-0.4264167,0.3005833,-0.23,-0.67,0.78,297.817,0,-3353.878,120,-179.5973
19.84998,0.2185,-0.455,0.3283334,0.29,0.44,0.88,297.1331,0,-3353.878,120,-179.5973
19.89998,0.2518333,-0.4264167,0.2968333,-0.48,-0.95,1.23,297.0381,0,-3371.591,120,-177.1331
19.94998,0.22225,-0.43,0.2716667,0.33,0.6,0.5,297.8497,0,-3371.591,120,-177.1331
19.99998,0.2614167,-0.4229167,0.32875,-0.26,-0.62,1.35,299.8731,0,-3389.376,120,-177.8497
20.04998,0.2425,-0.4039166,0.3033333,-0.17,-0.01,0.66,300.0111,0,-3407.363,120,-179.8731
20.09998,0.2354167,-0.4225,0.2926667,0.31,0.24,1.13,300.6091,0,-3407.363,120,-179.8731
20.14998,0.25975,-0.40475,0.296,-0.59,-0.76,1.05,300.9321,0,-3425.424,120,-180.6091
20.19998,0.2218333,-0.4005833,0.2695833,0.26,0.51,0.84,300.2646,0,-3425.424,120,-180.6091
20.24998,0.2543334,-0.4014167,0.2951667,-0.41,-1.07,1.27,301.3417,0,-3443.45,120,-180.2646
20.29998,0.24975,-0.3758333,0.29975,0.19,0.65,0.57,301.6465,0,-3461.585,120,-181.3417
20.34998,0.2095833,-0.4083333,0.29725,-0.35,-0.44,0.69,301.0443,0,-3461.585,120,-181.3417
20.39997,0.2433333,-0.3870833,0.2793333,0.47,0.5,1.06,300.9766,0,-3479.689,120,-181.0443
20.44997,0.245,-0.385,0.3316667,-0.65,-0.63,1.07,300.5986,0,-3497.749,120,-180.5986
20.49997,0.245,-0.35725,0.35725,0.38,0.17,0.62,303.0227,0,-3497.749,120,-180.5986
20.54997,0.216,-0.35725,0.2825,-0.4,-0.05,1.37,302.6904,0,-3516.051,120,-183.0227
20.59997,0.2395833,-0.3555833,0.3401667,0.04,-0.45,0.51,303.1904,0,-3516.051,120,-183.0227
20.64997,0.246,-0.3364167,0.3495833,0.13,0.62,1.23,303.7682,0,-3534.37,120,-183.1904
20.69997,0.2016667,-0.3283334,0.3239167,-0.52,-0.62,0.84,303.9019,0,-3552.76,120,-183.9019
20.74997,0.2589167,-0.3335,0.3205833,0.5,0.51,0.75,305.1863,0,-3552.76,120,-183.9019
20.79997,0.2635,-0.3239167,0.3218333,-0.53,-0.6,1.35,306.1703,0,-3571.279,120,-185.1863
20.84997,0.216,-0.3351667,0.3525,0.22,0.12,0.45,306.584,0,-3571.279,120,-185.1863
20.89997,0.21725,-0.3239167,0.3320833,0.05,0.0,1.24,305.2591,0,-3589.938,120,-186.584
20.94997,0.24375,-0.315,0.3376667,0.48,0.59,1.05,304.7942,0,-3608.463,120,-185.2591
20.99997,0.2404167,-0.3275,0.3414166,-0.65,-0.61,1.01,305.955,0,-3608.463,120,-185.2591
21.04996,0.2108333,-0.3066667,0.36225,0.41,0.13,0.58,306.1746,0,-3627.059,120,-185.955
21.09996,0.221,-0.3079167,0.2939167,-0.38,0.01,1.38,305.4863,0,-3645.676,120,-186.1746
21.14996,0.2295833,-0.3191667,0.345,0.03,-0.51,0.5,305.3016,0,-3645.676,120,-186.1746
21.19996,0.2485,-0.3326667,0.3258333,0.18,0.66,1.23,306.0519,0,-3664.207,120,-185.3016
21.24996,0.21,-0.321,0.3341667,-0.55,-0.73,0.84,305.2269,0,-3664.207,120,-185.3016
21.29996,0.216,-0.33125,0.31725,0.52,0.15,0.74,304.3533,0,-3682.729,120,-185.2269
21.34996,0.221,-0.3179167,0.2895833,-0.5,0.0,1.38,303.7018,0,-3701.165,120,-184.3533
21.39996,0.2518333,-0.32,0.3270833,0.16,-0.58,0.5,305.3715,0,-3701.165,120,-184.3533
21.44996,0.2333333,-0.31625,0.321,0.1,0.7,1.24,306.4759,0,-3719.702,120,-185.3715
21.49996,0.2235,-0.31225,0.2776667,-0.49,-0.98,0.78,306.7388,0,-3719.702,120,-185.3715
21.54996,0.24725,-0.3279166,0.2891667,-0.47,-0.55,0.95,306.3436,0,-3738.375,120,-186.7388
21.59996,0.2741667,-0.30875,0.3070833,0.14,-0.15,0.65,308.0717,0,-3757.01,120,-186.3436
21.64996,0.2230833,-0.3105833,0.3104167,0.0,0.39,1.33,308.1032,0,-3757.01,120,-186.3436
21.69995,0.23625,-0.2945833,0.3030833,-0.33,-0.98,0.93,308.6741,0,-3775.82,120,-188.1032
21.74995,0.2454167,-0.3075,0.3120833,0.32,0.87,1.14,307.6703,0,-3794.587,120,-187.6703
21.79995,0.2316667,-0.3018333,0.3508333,-0.58,-0.83,0.88,308.2766,0,-3794.587,120,-187.6703
21.84995,0.23375,-0.27975,0.3295834,0.51,-0.0,0.93,308.6606,0,-3813.415,120,-188.2766
21.89995,0.2155833,-0.2970834,0.316,-0.36,0.28,1.11,307.7852,0,-3813.415,120,-188.2766
21.94995,0.2379167,-0.3014167,0.3643333,-0.02,-0.9700001,0.72,308.0444,0,-3832.193,120,-187.7852
21.99995,0.2151667,-0.2664167,0.3385,0.21,0.54,1.1,307.7259,0,-3850.966,120,-187.7259
22.04995,0.1745833,-0.2845833,0.3466667,-0.45,-1.04,0.92,306.2461,0,-3850.966,120,-187.7259
22.09995,0.21725,-0.2729167,0.3245833,-0.11,-0.49,1.12,306.3247,0,-3869.591,120,-186.2461
22.14995,0.2058333,-0.2989167,0.3758333,-0.17,-0.43,1.04,304.8667,0,-3869.591,120,-186.2461
22.19995,0.2091667,-0.2716667,0.3479167,0.2,0.63,0.91,306.8887,0,-3888.077,120,-184.8667
22.24995,0.2091667,-0.28975,0.3058333,-0.21,-1.12,0.9,305.9901,0,-3906.766,120,-186.8887
22.29995,0.21475,-0.285,0.3683333,0.29,0.74,0.98,306.8058,0,-3906.766,120,-186.8887
22.34995,0.2341667,-0.2716667,0.3218333,-0.13,-0.65,1.06,307.8612,0,-3925.447,120,-186.8058
22.39994,0.2168333,-0.2854167,0.3054167,0.23,-0.18,0.91,308.3276,0,-3925.447,120,-186.8058
22.44994,0.2416667,-0.2933333,0.35725,0.25,0.49,0.95,309.1561,0,-3944.28,120,-188.3276
22.49994,0.2108333,-0.2858333,0.3364167,-0.19,-1.01,0.99,307.707,0,-3963.195,120,-189.1561
22.54994,0.1979167,-0.301,0.316,0.21,0.68,0.95,306.4076,0,-3963.195,120,-189.1561
22.59994,0.2514167,-0.2889167,0.3120833,-0.36,-0.7,1.13,306.923,0,-3981.836,120,-186.4076
22.64994,0.2091667,-0.2829167,0.2951667,0.18,0.02,0.75,306.9441,0,-3981.836,120,-186.4076
22.69994,0.2239167,-0.3235,0.3218333,-0.41,-0.72,0.84,307.3987,0,-4000.53,120,-186.9441
22.74994,0.2151667,-0.276,0.3308333,0.4,0.32,0.78,306.3686,0,-4019.27,120,-187.3987
22.79994,0.1995833,-0.28,0.2825,-0.5,-0.85,1.33,306.0369,0,-4019.27,120,-187.3987
22.84994,0.2518333,-0.28125,0.32225,0.27,-0.23,0.46,308.4207,0,-4037.874,120,-186.0369
22.89994,0.1918333,-0.2820833,0.3291667,-0.1,0.38,1.31,307.1802,0,-4037.874,120,-186.0369
22.94994,0.2135,-0.3041667,0.2916667,-0.35,-0.87,0.67,307.0417,0,-4056.592,120,-187.1802
22.99994,0.2464167,-0.2620833,0.3295834,0.43,0.48,1.01,307.5063,0,-4075.296,120,-187.0417
23.04993,0.1966667,-0.2579167,0.3241667,-0.61,-0.35,1.14,308.5424,0,-4075.296,120,-187.0417
23.09993,0.2280833,-0.2695833,0.345,0.41,-0.21,0.44,310.2649,0,-4094.15,120,-188.5424
23.14993,0.2295833,-0.2508333,0.3295834,-0.25,0.31,1.34,310.0089,0,-4094.15,120,-188.5424
23.19993,0.1905833,-0.2793333,0.3168334,-0.38,-0.9,0.64,309.0018,0,-4113.151,120,-190.0089
23.24993,0.1970833,-0.2751667,0.3789167,0.28,0.05,1.15,307.4612,0,-4132.051,120,-189.0018
23.29993,0.19625,-0.24225,0.3385,-0.44,-0.75,0.98,306.3093,0,-4150.682,120,-186.3093
23.34993,0.1745833,-0.2245833,0.366,0.16,0.66,0.98,307.4944,0,-4150.682,120,-186.3093
23.39993,0.186,-0.1795833,0.31375,-0.33,-0.86,1.15,310.9591,0,-4169.432,120,-187.4944
23.44993,0.1229167,-0.1579167,0.3091667,0.28,0.45,0.78,310.5872,0,-4169.432,120,-187.4944
23.49993,0.105,-0.1651667,0.35375,-0.32,-0.42,1.27,308.7822,0,-4188.49,120,-190.5872
23.54993,0.1155833,-0.1280833,0.31,0.06,0.42,0.61,307.468,0,-4207.237,120,-187.468
23.59993,0.07641666,-0.12975,0.3279166,0.03,-0.25,1.14,305.0015,0,-4207.237,120,-187.468
23.64993,0.06666667,-0.1030833,0.305,0.13,-0.59,0.99,305.1504,0,-4225.737,120,-185.0015
23.69992,0.01266667,-0.11125,0.2793333,-0.01,0.66,1.02,293.2945,0,-4225.737,120,-185.0015
23.74992,0.02958333,-0.1229167,0.31725,-0.25,-1.04,0.99,287.64,0,-4243.066,120,-173.2945
23.79992,-0.01475,-0.09125,0.23975,0.27,0.81,0.94,273.6153,0,-4259.831,120,-167.64
23.84992,-0.04266667,-0.1029167,0.301,0.25,0.36,0.76,263.9442,0,-4259.831,120,-167.64
23.89992,-0.1151667,-0.1264167,0.29125,-0.53,-0.75,0.9599999,245.3222,0,-4274.225,120,-143.9442
23.94992,-0.09541666,-0.1208333,0.296,0.41,-0.09,0.95,235.6173,0,-4274.225,120,-143.9442
23.99992,-0.1395833,-0.1220833,0.2458333,-0.28,-0.17,1.0,226.8478,0,-4285.787,120,-115.6173
24.04992,-0.1530833,-0.1426667,0.2805833,-0.04,-0.47,0.8,225.2867,0,-4296.471,120,-106.8478
24.09992,-0.16125,-0.1426667,0.2380833,-0.12,0.55,1.28,221.8859,0,-4296.471,120,-106.8478
24.14992,-0.1970833,-0.1414167,0.2380833,-0.27,-1.12,0.71,220.0483,0,-4306.66,120,-101.8859
24.19992,-0.1708333,-0.16875,0.2330833,0.43,0.77,1.08,220.6036,0,-4306.66,120,-101.8859
24.24992,-0.2201667,-0.1683333,0.2314167,-0.63,-0.75,0.88,219.2368,0,-4316.72,120,-100.6036
24.29992,-0.2564167,-0.2076667,0.2466667,0.45,-0.18,0.82,220.3508,0,-4326.644,120,-99.23676
24.34991,-0.2658334,-0.2129167,0.256,-0.3,0.38,1.18,218.3655,0,-4326.644,120,-99.23676
