Time,Hx,Hy,Hz,Ax,Ay,Az,Heading,PID_Output,Integral,Setpoint
0.25,0.02307284,-0.181252,-0.3273542,0.01,0.09,0.79,293.604,0,-2.013749,217,-81.04376
0.26,0.01810681,-0.1857425,-0.3328405,0.31,-0.0,1.06,288.6397,0,-3.545829,217,-76.60403
0.27,0.01287942,-0.183773,-0.3298863,-0.05,0.02,1.1,284.6104,0,-4.978624,217,-71.63974
0.28,0.02830023,-0.169435,-0.3514097,-0.23,-0.24,0.98,285.3531,0,-6.330833,217,-67.61044
0.29,-0.01177644,-0.1725862,-0.3169723,0.01,0.07,0.76,282.1959,0,-7.697895,217,-68.35306
0.3,-0.02824273,-0.1743194,-0.3324185,0.28,-0.08,1.11,277.792,0,-9.001813,217,-65.19592
0.31,-0.003064123,-0.1796764,-0.3298863,-0.29,-0.07,0.99,274.3055,0,-10.21765,217,-60.79199
0.32,-0.03503833,-0.1808581,-0.3376516,0.07,-0.1,0.83,271.9519,0,-11.36376,217,-57.30551
0.3299999,-0.0548153,-0.2025226,-0.3113172,0.09,0.12,1.04,269.9713,0,-12.4628,217,-54.95193
0.3399999,-0.01560986,-0.1739255,-0.3286202,-0.03,0.1,0.79,268.5874,0,-13.52223,217,-52.97125
0.3499999,-0.03460272,-0.1710106,-0.3135961,0.09,-0.17,1.05,268.4292,0,-14.55398,217,-51.58737
0.3599999,-0.07119446,-0.1778645,-0.3422939,-0.22,-0.06,0.9700001,266.2059,0,-16.56668,217,-49.20587
0.3699999,-0.07424377,-0.1717984,-0.2933388,0.1,0.19,0.9700001,260.1248,0,-17.42917,217,-43.12476
0.3799999,-0.07032323,-0.1648658,-0.3471894,-0.15,-0.3,0.94,256.2375,0,-18.21392,217,-39.23755
0.3899999,-0.07032323,-0.1621085,-0.3066749,0.12,0.23,1.13,255.6921,0,-18.98777,217,-38.69206
0.3999999,-0.08252048,-0.1526549,-0.3359635,-0.24,-0.28,1.05,254.0179,0,-19.72812,217,-37.01794
0.4099999,-0.08556979,-0.1526549,-0.3535198,-0.01,0.01,0.99,251.9606,0,-20.46848,217,-37.01794
0.4199999,-0.07206569,-0.1367414,-0.3161283,-0.24,0.0,1.08,250.5143,0,-21.1677,217,-34.96062
0.4299999,-0.1186766,-0.1469828,-0.3199265,0.26,0.03,0.78,247.0064,0,-21.83798,217,-33.51434
0.4399999,-0.08687664,-0.1400502,-0.3303083,-0.21,-0.38,1.23,246.1598,0,-22.43811,217,-30.00641
0.4499999,-0.07947116,-0.1510793,-0.3406058,0.14,0.14,1.0,246.1747,0,-24.1877,217,-29.15979
0.4599998,-0.08966457,-0.1439891,-0.3608631,-0.35,-0.14,1.09,248.5103,0,-24.77119,217,-29.17474
0.4699998,-0.1160629,-0.1162586,-0.3182384,0.38,0.27,0.79,244.1306,0,-25.4014,217,-31.51033
0.4799998,-0.1336618,-0.1325661,-0.3307304,-0.23,-0.41,1.1,238.3004,0,-25.94401,217,-27.13055
0.4899998,-0.09053581,-0.1325661,-0.3165503,-0.0,-0.08,1.08,237.4938,0,-26.37002,217,-21.30042
0.4999998,-0.1077862,-0.1398926,-0.3244,0.16,0.37,0.79,239.9397,0,-26.7799,217,-20.49382
0.5099998,-0.1112711,-0.1174403,-0.3368076,-0.35,-0.35,0.94,240.5334,0,-27.23869,217,-22.93971
0.5199998,-0.1130136,-0.1187796,-0.2996692,0.34,0.03,0.99,237.452,0,-27.70936,217,-23.53337
0.5299998,-0.1393248,-0.1154708,-0.3286202,-0.0,-0.02,1.05,233.2072,0,-28.1184,217,-20.45203
0.5399998,-0.1099643,-0.101448,-0.3298863,-0.39,-0.12,1.07,231.9233,0,-28.44254,217,-16.20721
0.5499998,-0.1293056,-0.09790295,-0.296715,0.36,0.34,0.82,228.8253,0,-28.74101,217,-14.92326
0.5599998,-0.1439423,-0.1044417,-0.3401838,0.38,0.48,0.83,227.596,0,-28.97751,217,-11.82526
0.5699997,-0.123904,-0.1068051,-0.3657586,-0.14,-0.19,0.78,226.952,0,-29.18943,217,-10.59602
0.5799997,-0.1225971,-0.09459418,-0.3135961,-0.28,-0.53,1.05,227.1261,0,-29.38847,217,-9.952042
0.5899997,-0.1456848,-0.10326,-0.3045647,0.37,0.15,1.08,226.9144,0,-29.591,217,-10.12614
0.5999997,-0.155704,-0.09829683,-0.31233,0.13,0.23,1.04,224.0821,0,-29.78928,217,-9.914413
0.6099997,-0.1371467,-0.09041885,-0.3290422,-0.45,-0.21,0.98,222.6631,0,-29.93093,217,-7.082108
0.6199997,-0.1362755,-0.09262468,-0.3144402,-0.08,0.03,0.91,222.2881,0,-30.04419,217,-5.663132
0.6299997,-0.1504766,-0.09341249,-0.3332625,0.4,0.34,0.77,222.1436,0,-30.14995,217,-5.288071
0.6399997,-0.1517834,-0.07135413,-0.3307304,0.01,-0.23,0.85,219.4043,0,-30.25282,217,-5.143616
0.6499997,-0.1487341,-0.08120161,-0.3231339,-0.41,-0.71,1.1,217.5473,0,-30.30091,217,-2.404312
0.6599997,-0.155704,-0.08726765,-0.3195045,0.04,-0.12,1.21,216.6934,0,-30.31185,217,-0.5473175
0.6699996,-0.1482985,-0.07781407,-0.3346974,-0.0,-0.34,1.13,217.5295,9.197388,-30.30572,217,0.3065796
0.6799996,-0.1624125,-0.07529312,-0.3307304,0.47,0.03,1.13,216.276,0,-30.31631,217,-0.5294647
0.6899996,-0.1415029,-0.07860188,-0.3281982,0.19,0.33,1.05,216.2033,21.71951,-30.30183,217,0.7239838
0.6999996,-0.1319193,-0.07781407,-0.3346974,-0.35,-0.01,0.99,217.1527,23.90076,-30.2859,217,0.7966919
0.7099996,-0.1789659,-0.08553451,-0.3239779,-0.39,-0.32,1.06,217.377,0,-30.28895,217,-0.1526642
0.7199996,-0.1785302,-0.0859284,-0.3303083,-0.2,-0.03,1.02,216.2605,0,-30.29649,217,-0.3769531
0.7299996,-0.1539615,-0.06347614,-0.3338534,0.32,0.56,0.9599999,213.5509,22.18369,-30.2817,217,0.7394562
0.7399996,-0.1548327,-0.07742018,-0.3182384,0.3,0.6,0.75,213.8913,103.4743,-30.21272,217,3.449142
0.7499996,-0.157882,-0.06190054,-0.3319964,-0.15,0.36,0.69,212.4601,93.26157,-30.15054,217,3.108719
0.7599996,-0.1962162,-0.07292973,-0.3303083,-0.5,-0.81,0.74,211.788,136.1957,-30.05975,217,4.539856
0.7699996,-0.1641549,-0.05165916,-0.3410278,-0.14,0.57,0.78,208.7554,156.3611,-29.95551,217,5.212036
0.7799995,-0.1680754,-0.06190054,-0.324822,-0.3,0.38,0.81,208.3587,259.2393,-29.61779,217,8.641312
0.7899995,-0.1478629,-0.05614962,-0.3244,-0.4,0.16,0.99,208.4936,255.1923,-29.44766,217,8.506409
0.7999995,-0.1624125,-0.05536181,-0.3075189,-0.44,-0.06,1.08,208.945,241.6512,-29.28656,217,8.055038
0.8099996,-0.2072809,-0.05953715,-0.2902159,-0.45,-0.15,1.17,207.5474,283.5773,-29.09751,217,9.452576
0.8199995,-0.2055384,-0.07017242,-0.2971371,-0.43,-0.41,1.2,206.8996,283.5773,-28.90846,217,9.452576
0.8299995,-0.1724316,-0.05418012,-0.3446573,-0.43,-0.71,1.17,206.4398,303.0125,-28.70645,217,10.10042
0.8399995,-0.1741741,-0.05165916,-0.3467674,-0.39,-0.8,1.1,206.6046,316.8073,-28.49524,217,10.56024
0.8499995,-0.1706891,-0.04590824,-0.3501436,-0.15,-0.83,1.22,205.3391,311.8629,-28.28734,217,10.39543
0.8599995,-0.1905532,-0.04811407,-0.3121612,0.25,-0.48,1.3,204.2483,349.8262,-28.05412,217,11.66087
0.8699995,-0.1835834,-0.04787773,-0.308785,0.44,-0.11,1.29,203.6139,382.5513,-27.79909,217,12.75171
0.8799994,-0.1962162,-0.04590824,-0.325244,0.08,0.43,0.93,202.9854,401.5833,-26.99592,217,13.38611
0.8899995,-0.1780946,-0.05087137,-0.3422939,-0.13,0.13,0.9599999,203.5757,420.4376,-26.71562,217,14.01459
0.8999994,-0.1785302,-0.03684855,-0.3380736,-0.14,-0.19,0.92,202.5907,402.7295,-26.44714,217,13.42432
0.9099995,-0.1831478,-0.04181168,-0.3224586,-0.37,-0.31,1.03,202.4879,432.2786,-26.15895,217,14.40929
0.9199994,-0.1990042,-0.0656032,-0.3216146,-0.44,-0.73,1.12,203.2557,435.3639,-25.86871,217,14.51213
0.9299994,-0.1624125,-0.0656032,-0.3401838,-0.44,-1.05,0.98,206.7001,412.3279,-25.59382,217,13.74426
0.9399994,-0.1754809,-0.04890187,-0.3117392,-0.33,-1.02,1.04,207.6041,308.9955,-25.38783,217,10.29985
0.9499994,-0.166333,-0.03866048,-0.3152842,-0.17,-1.07,1.14,205.884,281.8776,-25.19991,217,9.39592
0.9599994,-0.1931669,-0.03747879,-0.3049867,0.01,-0.85,1.23,202.2123,333.4813,-24.97759,217,11.11604
0.9699994,-0.1883752,-0.03905439,-0.296293,-0.14,-0.63,1.05,200.926,443.6311,-24.68184,217,14.7877
0.9799994,-0.1802727,-0.0577252,-0.308785,-0.48,-0.54,0.81,202.4829,482.2211,-24.36036,217,16.07404
0.9899994,-0.1689467,-0.04850797,-0.3231339,-0.47,-0.36,0.88,204.1627,435.5132,-24.07001,217,14.51711
0.9999993,-0.195345,-0.04551434,-0.3182384,-0.44,-0.51,0.91,204.6304,385.118,-23.81327,217,12.83727
1.009999,-0.1892464,-0.04551434,-0.3359635,-0.38,-0.64,0.99,203.2195,371.0893,-23.56588,217,12.36964
1.019999,-0.1944738,-0.04551434,-0.3319964,-0.35,-0.67,1.08,202.2703,413.4155,-23.29027,217,13.78052
1.029999,-0.1794015,-0.04220558,-0.3393397,-0.3,-0.9,1.16,202.3113,441.8907,-22.99567,217,14.72969
1.039999,-0.1685111,-0.04354484,-0.3583309,-0.18,-1.0,1.2,202.6332,440.6612,-22.7019,217,14.68871
1.049999,-0.2085877,-0.04787773,-0.3100511,-0.04,-1.01,1.19,202.5516,431.0028,-22.41456,217,14.36676
1.059999,-0.1794015,-0.05914325,-0.3414499,-0.23,-0.93,1.19,204.2207,433.4523,-22.1256,217,14.44841
1.069999,-0.1763522,-0.03684855,-0.3406058,-0.15,-1.14,1.19,203.3251,383.3794,-21.87001,217,12.77931
1.079999,-0.1975231,-0.03409125,-0.3260881,-0.19,0.38,0.71,202.2801,410.2473,-21.59651,217,13.67491
1.089999,-0.1927313,-0.03330346,-0.3389177,0.09,0.8,0.81,199.4661,526.0176,-20.95144,217,17.53392
1.099999,-0.1853258,-0.03684855,-0.3324185,0.29,0.69,1.04,199.2806,531.5826,-20.59705,217,17.71942
1.109999,-0.1693823,-0.02841911,-0.3471894,0.43,0.46,1.06,199.1912,534.2628,-20.24087,217,17.80876
1.119999,-0.1306125,-0.02188038,-0.3476115,0.42,0.21,1.0,199.0933,537.2003,-19.88274,217,17.90668
1.129999,-0.1388892,-0.01778383,-0.3239779,0.17,-0.15,0.9,197.777,576.6893,-19.49828,217,19.22298
1.139999,-0.1530902,-0.0307825,-0.3422939,0.01,-0.19,1.19,198.3919,576.6893,-19.11382,217,19.22298
1.149999,-0.1733028,-0.01699603,-0.3228807,-0.18,-0.9,1.23,197.089,558.2423,-18.74166,217,18.60808
1.159999,-0.1406317,-0.01738993,-0.3256661,-0.24,-1.23,1.07,197.0065,597.3308,-18.34344,217,19.91103
1.169999,-0.1698179,-0.04393874,-0.3286202,-0.19,-1.29,1.08,198.0523,599.8059,-17.94357,217,19.99353
1.179999,-0.1587533,-0.03944829,-0.3471894,-0.04,0.46,0.86,200.8368,568.4303,-17.56461,217,18.94768
1.189999,-0.155704,-0.0319642,-0.3376516,-0.01,0.77,0.83,202.3541,484.8949,-17.24135,217,16.16316
1.199999,-0.1798371,-0.03566685,-0.3315744,0.05,0.79,0.85,201.2578,439.3776,-16.94843,217,14.64592
1.209999,-0.1822765,-0.03330346,-0.3100511,0.38,0.89,0.99,200.0577,472.2652,-16.63358,217,15.74217
1.219999,-0.1609313,-0.04141778,-0.308785,0.38,0.98,1.13,201.0016,508.2692,-16.29474,217,16.94231
1.229999,-0.166333,-0.03251566,-0.3298863,0.37,0.77,1.11,200.9493,479.9529,-15.97477,217,15.99843
1.239999,-0.1658974,-0.02881301,-0.3290422,0.39,0.68,1.0,200.7822,481.5216,-15.65376,217,16.05072
1.249999,-0.1487341,-0.02424377,-0.3509876,0.41,0.75,0.93,199.0572,486.5355,-15.3294,217,16.21785
1.259999,-0.1650261,-0.03724246,-0.3239779,0.3,0.89,1.06,199.6093,538.283,-14.97054,217,17.94276
1.269999,-0.1443779,-0.04708993,-0.3315744,0.23,0.99,1.01,202.3464,521.7206,-14.62273,217,17.39069
1.279999,-0.166333,-0.04968966,-0.3281982,0.25,0.46,0.9700001,204.8047,439.6083,-14.32966,217,14.65361
1.289999,-0.1789659,-0.04275703,-0.3334314,0.0,-0.35,1.29,205.0446,365.858,-13.59794,217,12.19527
1.299999,-0.1805341,-0.04708993,-0.3220366,-0.09,-1.29,1.14,203.8962,358.6633,-13.35883,217,11.95544
1.309999,-0.1814053,-0.04315094,-0.3117392,-0.4,-1.24,0.8,202.8121,393.1128,-13.09676,217,13.10376
1.319999,-0.1888108,-0.04929577,-0.3393397,-0.45,-1.1,0.72,203.2106,425.6378,-12.813,217,14.18793
1.329999,-0.1724316,-0.04708993,-0.3539418,-0.39,-0.82,0.7,203.4291,413.681,-12.53721,217,13.78937
1.339999,-0.1641549,-0.04929577,-0.3281982,-0.29,0.02,0.79,204.5407,407.1259,-12.2658,217,13.57086
1.349999,-0.1667686,-0.04315094,-0.3363855,-0.15,0.14,0.91,204.4989,373.7787,-12.01661,217,12.45929
1.359999,-0.1741741,-0.04062998,-0.3553767,0.25,0.28,0.99,203.7842,375.033,-11.76659,217,12.5011
1.369999,-0.1685111,-0.04968966,-0.3359635,0.05,-0.11,1.04,203.689,396.4728,-11.23796,217,13.21576
1.379999,-0.2042316,-0.05457402,-0.2946049,-0.19,-0.29,1.17,203.8403,399.3288,-10.97174,217,13.31096
1.389999,-0.1698179,-0.04220558,-0.3231339,-0.19,0.06,0.78,204.1158,394.79,-10.70854,217,13.15967
1.399999,-0.1853258,-0.04220558,-0.2971371,-0.16,0.38,0.76,202.9158,386.5251,-10.45086,217,12.88417
1.409999,-0.1979587,-0.04850797,-0.2838855,0.14,0.74,0.86,202.5184,422.5246,-10.16918,217,14.08415
1.419999,-0.1619768,-0.05362866,-0.3216146,0.22,1.15,0.9599999,203.9724,434.447,-9.879547,217,14.48157
1.429999,-0.1667686,-0.05284086,-0.3186604,0.34,1.03,1.05,205.5562,390.8276,-9.618996,217,13.02759
1.439999,-0.1600601,-0.05851302,-0.3228807,0.4,0.6,1.32,207.6603,343.3141,-9.39012,217,11.4438
1.449999,-0.1452492,-0.05165916,-0.3273542,0.33,0.02,1.29,208.08,280.1917,-9.203325,217,9.339722
1.459999,-0.1702535,-0.04787773,-0.3182384,-0.12,-0.42,1.14,207.4553,267.599,-9.024926,217,8.919968
1.469999,-0.1600601,-0.04141778,-0.3315744,-0.33,-0.94,0.98,205.5977,286.3399,-8.834033,217,9.544662
1.479999,-0.1574464,-0.0656032,-0.343138,-0.43,-0.79,0.85,206.6116,342.0703,-8.605987,217,11.40234
1.489999,-0.1641549,-0.04929577,-0.3376516,0.35,0.67,0.99,206.9476,311.6533,-8.398218,217,10.38844
1.499999,-0.1609313,-0.05733131,-0.3376516,0.05,0.32,1.04,208.6478,250.5666,-8.030127,217,8.352219
1.509999,-0.157882,-0.06308225,-0.3363855,-0.3,-0.4,1.06,208.3676,258.9734,-7.857478,217,8.632446
1.519999,-0.1632837,-0.0683605,-0.3450793,-0.33,-0.88,0.87,210.3683,198.9519,-7.724843,217,6.631729
1.529999,-0.1802727,-0.06308225,-0.3547859,-0.15,0.11,0.76,210.2609,202.1718,-7.590062,217,6.739059
1.539999,-0.1936026,-0.07623848,-0.324822,0.15,0.9599999,0.91,210.1658,202.1718,-7.45528,217,6.739059
1.549999,-0.171996,-0.07174802,-0.3324185,0.31,0.88,1.07,210.1412,205.0255,-7.318597,217,6.834183
1.559999,-0.1861971,-0.07584458,-0.3066749,0.21,-0.51,1.39,211.1001,205.7629,-7.181422,217,6.858765
1.569999,-0.1809697,-0.07096023,-0.3195045,-0.24,-1.32,1.07,211.0723,176.9984,-7.063423,217,5.899948
1.579999,-0.1535259,-0.07017242,-0.3161283,-0.4,-1.03,0.86,211.7124,177.8307,-6.944869,217,5.927689
1.589999,-0.1419385,-0.08159551,-0.3459233,0.24,0.92,0.92,214.2892,158.6266,-6.839118,217,5.287552
1.599999,-0.1637193,-0.06268834,-0.308785,0.38,0.88,1.15,214.1363,81.32309,-6.784903,217,2.71077
1.609999,-0.1574464,-0.05323476,-0.3195045,0.24,-0.16,1.15,212.1754,85.91125,-6.727628,217,2.863708
1.619999,-0.1561396,-0.07371752,-0.3363855,-0.02,-0.5,1.09,210.6354,144.7389,-6.631135,217,4.824631
1.629999,-0.1439423,-0.07096023,-0.3612851,-0.3,-0.69,1.0,212.3988,190.9383,-6.503843,217,6.364609
1.639999,-0.1624125,-0.07529312,-0.3376516,-0.39,-0.79,0.99,214.4625,138.0345,-6.41182,217,4.601151
1.649999,-0.1618026,-0.07332362,-0.3376516,-0.27,-0.84,0.9,214.1643,76.12473,-6.361071,217,2.537491
1.659999,-0.1548327,-0.07781407,-0.3467674,-0.12,-0.57,0.88,214.3111,85.07217,-6.304356,217,2.835739
1.669999,-0.1715604,-0.0839589,-0.3165503,-0.02,-0.14,0.77,214.7125,80.66757,-6.250577,217,2.688919
1.679999,-0.1354042,-0.07584458,-0.3621292,0.1,0.81,0.74,216.3379,68.62427,-6.204828,217,2.287476
1.689999,-0.1491697,-0.07742018,-0.3338534,0.2,1.1,0.84,216.5869,19.86191,-6.191586,217,0.6620636
1.699999,-0.1397604,-0.07545068,-0.3037207,0.17,0.7,0.83,217.349,12.39258,-6.166801,217,0.4130859
1.709999,-0.1371467,-0.09002496,-0.3547859,0.34,0.99,1.01,218.6913,0,-6.173782,217,-0.3490143
1.719999,-0.1600601,-0.07781407,-0.3557987,0.38,0.42,1.17,218.1904,0,-6.207607,217,-1.691269
1.729999,-0.1500409,-0.0831711,-0.3265101,0.22,-0.27,1.2,218.403,0,-6.231415,217,-1.190369
1.739999,-0.1667686,-0.0827772,-0.3144402,-0.09,-0.22,1.12,216.1085,0,-6.259475,217,-1.403
1.749999,-0.1491697,-0.08553451,-0.3376516,-0.36,-0.58,0.98,217.4096,26.74484,-6.241645,217,0.8914948
1.759999,-0.1870683,-0.0843528,-0.3190825,-0.42,-0.77,0.95,215.8332,0,-6.249836,217,-0.4095612
1.769999,-0.1654618,-0.09656368,-0.3260881,-0.3,-0.43,0.9599999,217.1232,35.00381,-6.2265,217,1.166794
1.779999,-0.1565752,-0.1036539,-0.3190825,-0.14,-0.02,0.9,218.3481,0,-6.228964,217,-0.1231842
1.789999,-0.1500409,-0.08687376,-0.3062529,0.04,0.31,0.86,220.2812,0,-6.255926,217,-1.348099
1.799999,-0.1526546,-0.08923716,-0.3165503,0.18,0.2,1.08,220.295,0,-6.32155,217,-3.281204
1.809999,-0.1565752,-0.09341249,-0.3307304,0.08,-0.49,1.28,219.4001,0,-6.38745,217,-3.294983
1.819999,-0.1423741,-0.09262468,-0.3303083,-0.27,-1.18,1.04,220.3921,0,-6.435452,217,-2.400101
1.829999,-0.1375823,-0.0827772,-0.3514097,-0.34,-1.3,0.74,220.6335,0,-6.503294,217,-3.392136
1.839999,-0.1439423,-0.1024722,-0.3505656,-0.38,-0.67,0.6,222.1758,0,-6.575965,217,-3.633545
1.849999,-0.1509122,-0.09616978,-0.3351195,-0.34,0.15,0.64,221.996,0,-6.679482,217,-5.175797
1.859999,-0.1583177,-0.09790295,-0.3224586,-0.03,0.63,0.71,222.229,0,-6.779402,217,-4.996017
1.869999,-0.1618026,-0.09672124,-0.3037207,0.25,0.88,1.05,220.7033,0,-6.883982,217,-5.229004
1.879999,-0.1478629,-0.107199,-0.325244,0.4,0.75,1.07,221.848,0,-6.958048,217,-3.703308
1.889999,-0.1482985,-0.09498808,-0.3054088,0.32,0.15,1.08,222.1507,0,-7.055008,217,-4.848022
1.899999,-0.1410673,-0.09829683,-0.3121612,0.05,-0.31,1.08,223.4837,0,-7.158021,217,-5.15065
1.909999,-0.1297413,-0.1002663,-0.325244,-0.22,-0.09,0.9,224.069,0,-7.287696,217,-6.483719
1.919999,-0.1247752,-0.09262468,-0.3553767,0.05,0.27,0.9,225.3848,0,-7.429076,217,-7.068985
1.929998,-0.1596245,-0.08844936,-0.3311524,0.22,0.56,0.89,223.4255,0,-7.596771,217,-8.384766
1.939999,-0.1354042,-0.09538198,-0.3351195,0.29,0.92,0.8,222.5802,0,-7.725281,217,-6.425476
1.949998,-0.1384536,-0.1010541,-0.3522537,0.28,0.85,0.93,222.426,0,-7.836885,217,-5.580246
1.959999,-0.1461204,-0.09656368,-0.3298863,0.24,0.26,1.17,223.9151,0,-7.945405,217,-5.425964
1.969998,-0.1513478,-0.1077504,-0.3045647,0.13,-0.64,1.35,224.0107,0,-8.083708,217,-6.915146
1.979998,-0.1432453,-0.1077504,-0.3235559,-0.15,-1.27,1.22,224.2861,0,-8.223923,217,-7.010727
1.989998,-0.1284344,-0.09301859,-0.3224586,-0.33,-1.28,0.9,225.1044,0,-8.369644,217,-7.286057
1.999998,-0.1284344,-0.1024722,-0.3113172,-0.41,-1.04,0.69,226.1499,0,-8.531733,217,-8.104431
2.009999,-0.1217259,-0.09790295,-0.3224586,-0.41,-0.15,0.67,226.7694,0,-8.714729,217,-9.149857
2.019999,-0.1340974,-0.09987244,-0.3497216,0.27,-0.06,1.2,227.024,0,-8.910117,217,-9.769394
2.029999,-0.1456848,-0.1022358,-0.3290422,-0.32,-0.64,0.99,225.849,0,-9.110598,217,-10.024
2.039999,-0.1439423,-0.09987244,-0.3260881,-0.44,-0.69,0.9,224.4973,0,-9.287577,217,-8.848953
2.049999,-0.1297413,-0.1128711,-0.3363855,-0.03,-0.16,0.88,225.9454,0,-9.437522,217,-7.497269
2.059999,-0.1469916,-0.1142892,-0.3256661,0.25,0.53,0.9700001,226.8808,0,-9.814047,217,-9.880814
2.069999,-0.1384536,-0.1150769,-0.3135961,0.34,0.73,0.88,228.54,0,-10.04485,217,-11.54004
2.079998,-0.1456848,-0.10326,-0.3224586,0.15,0.73,1.0,226.6422,0,-10.23769,217,-9.642151
2.089998,-0.1336618,-0.09577588,-0.3148622,-0.01,0.22,1.2,225.8948,0,-10.41559,217,-8.89476
2.099998,-0.118241,-0.09616978,-0.3140181,-0.17,-1.13,1.09,225.6917,0,-10.58942,217,-8.691696
2.109998,-0.1279988,-0.09577588,-0.3135961,-0.31,-1.22,0.78,226.1841,0,-10.7731,217,-9.184097
2.119998,-0.1327906,-0.1089321,-0.3334314,-0.27,0.28,0.69,227.4306,0,-10.98171,217,-10.43059
2.129998,-0.1243396,-0.1081443,-0.3332625,-0.42,-0.74,0.79,228.0614,0,-11.39894,217,-10.43059
2.139998,-0.1230328,-0.1105077,-0.3359635,-0.3,0.15,0.72,229.7694,0,-11.62016,217,-11.06136
2.149998,-0.1279988,-0.1128711,-0.3104731,0.28,0.61,0.9700001,230.4505,0,-11.87555,217,-12.76942
2.159998,-0.100555,-0.1128711,-0.3273542,0.39,0.82,1.08,232.8797,0,-12.14456,217,-13.45052
2.169998,-0.09794128,-0.1124772,-0.3484555,0.23,-0.02,1.06,235.2203,0,-12.46216,217,-15.8797
2.179998,-0.1099643,-0.1120833,-0.3359635,-0.36,-0.5,0.98,236.6004,0,-12.82656,217,-18.22026
2.189998,-0.1225971,-0.1154708,-0.3157062,-0.37,-0.74,1.03,234.928,0,-13.21857,217,-19.60042
2.199998,-0.140196,-0.1105077,-0.3380736,-0.23,-0.29,0.94,231.3596,0,-13.57713,217,-17.92799
2.209998,-0.1530902,-0.1075929,-0.2984032,0.18,0.21,0.86,227.8772,0,-13.86432,217,-14.35957
2.219998,-0.1358399,-0.1101138,-0.3092071,0.28,0.69,0.81,226.4583,0,-14.08187,217,-10.87724
2.229998,-0.1234684,-0.1166525,-0.3359635,0.26,0.76,0.9700001,228.1675,0,-14.49438,217,-11.16754
2.239998,-0.1138848,-0.1178342,-0.3235559,-0.31,-0.38,0.74,231.7931,0,-14.79025,217,-14.79311
2.249998,-0.1057824,-0.1105077,-0.3239779,0.05,0.46,0.73,234.2007,0,-15.08611,217,-14.79311
2.259998,-0.1160629,-0.1195674,-0.3286202,0.26,1.11,0.93,235.0267,0,-15.43012,217,-17.2007
2.269998,-0.1160629,-0.1207491,-0.3384957,0.37,0.5,1.16,235.0791,0,-15.79066,217,-18.02669
2.279998,-0.1469916,-0.1199613,-0.3324185,-0.11,-0.52,1.21,232.7347,0,-16.15224,217,-18.0791
