Time,Hx,Hy,Hz,Ax,Ay,Az,Heading,PID_Output,Integral,Setpoint
5.150002,0.2383333,-0.5254167,0.3368333,-0.18,-0.39,0.58,293.8034,0,-954.1605,148,-145.3881
5.200002,0.2230833,-0.5125,0.2708333,0.47,0.69,1.09,293.7554,0,-954.1605,148,-145.3881
5.250002,0.235,-0.51,0.276,-0.34,-0.4,1.09,294.2206,0,-968.7361,148,-145.7554
5.300002,0.2041667,-0.5341667,0.3066667,0.21,0.8,0.98,293.06,0,-968.7361,148,-145.7554
5.350002,0.2366667,-0.5220833,0.2964167,-0.26,-1.35,1.44,293.3475,0,-983.2421,148,-145.06
5.400002,0.2514167,-0.5051666,0.29,-0.06,0.41,0.49,293.9207,0,-997.7768,148,-145.3475
5.450003,0.2,-0.51,0.3091667,0.28,0.25,1.18,294.0858,0,-997.7768,148,-145.3475
5.500003,0.24975,-0.4935,0.3005833,-0.34,-0.94,1.16,294.905,0,-1012.385,148,-146.0858
5.550003,0.2066667,-0.5020833,0.2641666,0.12,0.15,0.49,293.543,0,-1012.385,148,-146.0858
5.600003,0.2239167,-0.5025,0.3054167,0.29,0.36,1.24,294.4113,0,-1026.94,148,-145.543
5.650003,0.2493333,-0.5008333,0.3258333,-0.4,-1.17,0.88,294.2856,0,-1041.581,148,-146.4113
5.700004,0.2526667,-0.5051666,0.285,0.31,-0.0,0.81,295.6855,0,-1041.581,148,-146.4113
5.750004,0.23125,-0.5076666,0.3125,0.09,0.84,1.08,295.8428,0,-1056.349,148,-147.6855
5.800004,0.25725,-0.5095834,0.3241667,-0.3,-1.27,1.04,295.9495,0,-1056.349,148,-147.6855
5.850004,0.21725,-0.5020833,0.3066667,0.2,0.35,0.63,294.8913,0,-1071.144,148,-147.9495
5.900004,0.24375,-0.5080833,0.2955833,-0.42,-0.99,0.74,295.271,0,-1085.833,148,-146.8913
5.950005,0.2425,-0.4991667,0.2930833,0.34,0.3,0.75,294.9793,0,-1085.833,148,-146.8913
6.000005,0.2429167,-0.4904167,0.2825,-0.11,0.4,1.39,295.9635,0,-1100.531,148,-146.9793
6.050005,0.2325,-0.5151667,0.3026667,-0.25,-1.44,0.66,295.5172,0,-1100.531,148,-146.9793
6.100005,0.2358333,-0.4851666,0.2943333,0.26,0.9,0.71,295.5215,0,-1115.283,148,-147.5172
6.150005,0.2239167,-0.4866667,0.26625,-0.01,-0.2,1.17,294.9738,0,-1130.035,148,-147.5215
6.200006,0.1975,-0.4855834,0.3070833,-0.15,-1.19,0.82,294.2547,0,-1130.035,148,-147.5215
6.250006,0.2645833,-0.4851666,0.3001667,0.16,1.05,0.48,295.1486,0,-1144.661,148,-146.2547
6.300006,0.24125,-0.4918333,0.2793333,-0.03,-0.55,1.46,295.6223,0,-1144.661,148,-146.2547
6.350006,0.221,-0.49,0.3026667,-0.34,-0.49,0.72,296.3368,0,-1159.423,148,-147.6223
6.400006,0.2580833,-0.4633333,0.2968333,0.35,0.61,0.81,296.5078,0,-1174.257,148,-148.3368
6.450006,0.2255833,-0.4675,0.2814167,-0.15,-0.42,1.43,296.3845,0,-1174.257,148,-148.3368
6.500007,0.2555833,-0.4641667,0.3320833,0.36,1.15,0.95,297.9052,0,-1189.095,148,-148.3845
6.550007,0.2468333,-0.4576667,0.2891667,-0.31,-1.21,1.19,297.6455,0,-1189.095,148,-148.3845
6.600007,0.2539167,-0.4675,0.2951667,-0.02,0.11,0.76,298.5619,0,-1204.06,148,-149.6455
6.650007,0.2758333,-0.4693333,0.31375,0.21,0.75,0.99,299.0969,0,-1219.116,148,-150.5619
6.700007,0.256,-0.4541667,0.2920833,-0.26,-1.38,1.42,299.4533,0,-1219.116,148,-150.5619
6.750008,0.2391667,-0.4404167,0.30375,-0.03,0.54,0.49,299.452,0,-1234.261,148,-151.4533
6.800008,0.2601667,-0.4433333,0.3308333,0.23,0.12,1.22,299.4396,0,-1234.261,148,-151.4533
6.850008,0.2320833,-0.42725,0.2801666,-0.33,-0.9599999,1.07,299.1404,0,-1249.405,148,-151.4396
6.900008,0.2180833,-0.44375,0.3279166,0.19,0.39,0.44,298.3631,0,-1264.519,148,-151.1404
6.950008,0.2585,-0.4341667,0.3291667,0.17,0.08,1.33,298.4841,0,-1264.519,148,-151.1404
7.000009,0.26625,-0.4401667,0.2976667,-0.4,-0.98,0.79,299.3701,0,-1279.568,148,-150.4841
7.050009,0.2564167,-0.4220833,0.29475,-0.11,-0.29,0.83,301.0724,0,-1294.705,148,-151.3701
7.100009,0.2614167,-0.4355833,0.2833333,0.22,1.07,0.89,301.1394,0,-1294.705,148,-151.3701
7.150009,0.28,-0.4235,0.30875,-0.26,-1.33,1.42,301.9066,0,-1310.019,148,-153.1394
7.200009,0.265,-0.4079166,0.2858333,0.28,0.37,0.75,302.4836,0,-1325.409,148,-153.9066
7.25001,0.2379167,-0.4276667,0.3120833,-0.03,0.35,1.18,301.8561,0,-1325.409,148,-153.9066
7.30001,0.2605834,-0.4118333,0.3270833,-0.24,-1.09,1.0,301.4735,0,-1340.795,148,-153.8561
7.35001,0.2530833,-0.4139167,0.3185,0.09,0.34,0.55,300.9513,0,-1340.795,148,-153.8561
7.40001,0.2464167,-0.41725,0.3030833,0.26,0.13,1.31,301.4438,0,-1356.09,148,-152.9513
7.45001,0.2445833,-0.4230834,0.3258333,-0.3,-0.9,0.7,300.6801,0,-1371.434,148,-153.4438
7.50001,0.2366667,-0.3966667,0.3033333,0.3,0.41,0.8,300.473,0,-1371.434,148,-153.4438
7.550011,0.2464167,-0.41,0.31475,0.12,0.13,1.53,300.6202,0,-1386.682,148,-152.473
7.600011,0.2468333,-0.39875,0.34625,-0.18,-1.19,0.58,301.1956,0,-1386.682,148,-152.473
7.650011,0.251,-0.3858333,0.305,-0.14,-0.77,1.07,301.9368,0,-1402.001,148,-153.1956
7.700011,0.23625,-0.3939167,0.3108333,0.09,-0.51,0.8,301.919,0,-1417.395,148,-153.9368
7.750011,0.26225,-0.3801667,0.3033333,0.2,1.04,1.01,302.8659,0,-1417.395,148,-153.9368
7.800012,0.2205833,-0.3676667,0.30875,-0.3,-0.95,1.25,302.1713,0,-1432.881,148,-154.8659
7.850012,0.256,-0.36975,0.3426666,0.1,-0.01,0.58,303.4193,0,-1432.881,148,-154.8659
7.900012,0.2514167,-0.3766667,0.3058333,0.09,0.45,1.21,303.1271,0,-1448.423,148,-155.4193
7.950012,0.2268333,-0.3645833,0.3026667,-0.26,-0.8,1.08,303.436,0,-1463.936,148,-155.1271
8.000012,0.2585,-0.3601667,0.33725,0.02,-0.06,0.43,303.7596,0,-1463.936,148,-155.1271
8.050013,0.235,-0.3541667,0.3176667,0.04,0.43,1.42,303.7074,0,-1479.512,148,-155.7596
8.100013,0.2391667,-0.3551667,0.3304167,-0.36,-1.06,0.75,304.3965,0,-1479.512,148,-155.7596
8.150013,0.2551667,-0.3705833,0.32625,0.36,0.33,0.79,304.0237,0,-1495.152,148,-156.3965
8.200013,0.2345833,-0.35375,0.2870833,0.16,0.32,1.4,304.0184,0,-1510.754,148,-156.0237
8.250013,0.24375,-0.3416667,0.3230834,0.36,1.14,0.94,304.5346,0,-1510.754,148,-156.0237
8.300014,0.23875,-0.3420833,0.3389167,-0.32,-0.61,1.17,304.6555,0,-1526.408,148,-156.5346
8.350014,0.2433333,-0.31875,0.3041667,0.01,0.11,0.76,305.925,0,-1526.408,148,-156.5346
8.400014,0.245,-0.3439167,0.3030833,0.19,0.76,0.98,305.912,0,-1542.2,148,-157.925
8.450014,0.2480833,-0.3291667,0.3291667,-0.27,-0.76,1.34,306.6093,0,-1557.991,148,-157.912
8.500014,0.256,-0.3075,0.3164167,0.03,-0.19,0.53,307.4159,0,-1557.991,148,-157.912
8.550014,0.2251667,-0.32225,0.29975,0.14,0.47,1.22,307.2419,0,-1573.933,148,-159.4159
8.600015,0.2445833,-0.3275,0.33475,-0.29,-0.74,1.07,307.1581,0,-1573.933,148,-159.4159
8.650015,0.2485,-0.3175,0.2930833,0.19,-0.16,0.42,306.5819,0,-1589.849,148,-159.1581
8.700015,0.2383333,-0.3070833,0.3075,0.06,-0.28,1.41,307.5394,0,-1605.707,148,-158.5819
8.750015,0.245,-0.3105833,0.3270833,-0.38,-0.64,0.72,308.0443,0,-1605.707,148,-158.5819
8.800015,0.2354167,-0.29625,0.2883333,-0.23,-0.55,1.14,308.1854,0,-1621.711,148,-160.0443
8.850016,0.2514167,-0.2941667,0.3320833,-0.2,-0.75,0.8,309.0867,0,-1621.711,148,-160.0443
8.900016,0.2601667,-0.2889167,0.31125,0.33,1.19,0.91,310.3317,0,-1637.82,148,-161.0867
8.950016,0.23375,-0.2825,0.31975,-0.3,-1.3,1.22,310.7093,0,-1654.053,148,-162.3317
9.000016,0.2433333,-0.2893333,0.33,0.02,-0.53,0.74,310.5575,0,-1654.053,148,-162.3317
9.050016,0.2464167,-0.25875,0.2879167,0.19,0.93,1.0,311.0904,0,-1670.309,148,-162.5575
9.100017,0.2126667,-0.2630833,0.3258333,-0.27,-0.74,1.38,310.8722,0,-1670.309,148,-162.5575
9.150017,0.2185,-0.2530833,0.36625,0.03,-0.22,0.5,311.1193,0,-1686.596,148,-162.8722
9.200017,0.2239167,-0.2629167,0.3143333,0.12,0.48,1.24,310.0588,0,-1702.908,148,-163.1193
9.250017,0.2108333,-0.2543334,0.32875,-0.28,-0.81,1.05,310.2944,0,-1702.908,148,-163.1193
9.300017,0.22875,-0.2564167,0.341,0.2,-0.17,0.4,310.6046,0,-1719.137,148,-162.2944
9.350018,0.2114167,-0.2241667,0.3116667,0.35,0.6,1.16,311.5724,0,-1719.137,148,-162.2944
9.400018,0.2025,-0.2245833,0.3104167,-0.37,-0.98,0.88,312.3665,0,-1735.495,148,-163.5724
9.450018,0.1835,-0.2289167,0.3180833,0.27,-0.08,0.62,311.3597,0,-1751.931,148,-164.3665
9.500018,0.205,-0.2076667,0.3630833,0.1,0.05,1.6,311.7952,0,-1768.267,148,-163.3597
9.550018,0.1970833,-0.2068333,0.3189167,-0.31,-1.04,0.73,312.3209,0,-1768.267,148,-163.3597
9.600019,0.16125,-0.2054167,0.325,0.44,0.8,0.93,312.1262,0,-1784.699,148,-164.3209
9.650019,0.1954167,-0.2054167,0.3393333,-0.21,-0.48,1.14,311.7732,0,-1784.699,148,-164.3209
9.700019,0.1851667,-0.1968333,0.3079167,-0.21,-0.86,0.81,311.651,0,-1801.077,148,-163.7732
9.750019,0.1720833,-0.2041667,0.31,0.32,1.23,1.2,312.3159,0,-1817.442,148,-163.651
9.800019,0.1818333,-0.196,0.336,-0.29,-1.22,0.88,312.0765,0,-1817.442,148,-163.651
9.850019,0.1789167,-0.17875,0.3018333,-0.0,0.08,0.75,312.6685,0,-1833.849,148,-164.0765
9.90002,0.156,-0.1891667,0.3254167,0.2,0.9,1.11,312.4636,0,-1833.849,148,-164.0765
9.95002,0.1645833,-0.1775,0.3329167,-0.27,-1.54,1.39,312.4586,0,-1850.296,148,-164.4636
10.00002,0.1526667,-0.1726667,0.3254167,0.2,0.03,1.34,311.2771,0,-1866.741,148,-164.4586
10.05002,0.1391667,-0.1804167,0.3418333,-0.21,-0.84,0.69,310.655,0,-1866.741,148,-164.4586
10.10002,0.1354167,-0.15625,0.3504167,0.25,0.56,0.8,310.0139,0,-1883.007,148,-162.655
10.15002,0.1304167,-0.1843333,0.29975,-0.24,-0.05,1.58,307.9464,0,-1883.007,148,-162.655
10.20002,0.09541666,-0.1643333,0.35975,-0.3,-0.92,0.49,305.4449,0,-1899.002,148,-159.9464
10.25002,0.1455833,-0.1566667,0.3279166,0.32,0.8,1.2,306.1067,0,-1914.746,148,-157.4449
10.30002,0.116,-0.1458333,0.3095833,-0.24,-0.59,1.19,307.1801,0,-1914.746,148,-157.4449
10.35002,0.1291667,-0.1418333,0.3483333,0.09,0.02,0.49,311.2412,0,-1930.664,148,-159.1801
10.40002,0.09875,-0.1414167,0.2989167,0.3,0.43,1.22,308.5833,0,-1930.664,148,-159.1801
10.45002,0.07516666,-0.141,0.32875,-0.38,-1.15,0.88,305.104,0,-1946.722,148,-160.5833
10.50002,0.1,-0.1405833,0.3516667,0.34,0.54,0.81,302.8044,0,-1962.433,148,-157.104
10.55002,0.08558333,-0.1389167,0.3164167,-0.23,-1.26,1.01,301.7078,0,-1962.433,148,-157.104
10.60002,0.08516666,-0.13975,0.3385,0.19,1.3,0.6,302.8068,0,-1977.804,148,-153.7078
10.65002,0.1008333,-0.1164167,0.2908333,-0.14,-0.9,1.13,304.6308,0,-1993.467,148,-156.6308
10.70002,0.05875,-0.1314167,0.3120833,0.14,0.4,0.76,302.1145,0,-1993.467,148,-156.6308
10.75002,0.05916667,-0.1241667,0.33125,0.15,0.55,1.07,300.1542,0,-2008.878,148,-154.1145
10.80002,0.07975,-0.1255833,0.29725,-0.26,-0.99,1.27,297.3275,0,-2008.878,148,-154.1145
10.85002,0.05875,-0.125,0.3270833,0.11,0.9599999,0.51,297.6896,0,-2023.811,148,-149.3275
10.90002,0.05141666,-0.1380833,0.3164167,0.04,-0.26,1.29,296.0046,0,-2038.611,148,-148.0046
10.95002,0.06708333,-0.1168333,0.3005833,-0.13,-0.43,0.8,295.1535,0,-2038.611,148,-148.0046
11.00002,0.04808333,-0.1358333,0.2730833,0.19,0.95,0.8,293.2601,0,-2053.327,148,-147.1535
11.05002,0.06208333,-0.1314167,0.3120833,-0.24,-0.47,1.44,294.8813,0,-2053.327,148,-147.1535
11.10002,0.07016667,-0.1025,0.321,-0.07,0.35,0.55,296.3913,0,-2068.015,148,-146.8813
11.15002,0.05266667,-0.1264167,0.301,-0.36,-0.9700001,0.83,297.4326,0,-2082.958,148,-149.4326
11.20002,0.07975,-0.1141667,0.28625,0.23,0.26,0.55,300.6489,0,-2082.958,148,-149.4326
11.25002,0.04933333,-0.1104167,0.296,-0.13,0.31,1.56,297.2093,0,-2098.223,148,-152.6489
11.30002,0.06708333,-0.1289167,0.3418333,-0.28,-0.35,0.6,298.8338,0,-2098.223,148,-152.6489
11.35003,0.08266666,-0.1216667,0.32625,0.37,0.57,1.02,298.5866,0,-2113.307,148,-150.8338
11.40003,0.05291667,-0.1233333,0.301,-0.26,-0.64,1.22,298.3023,0,-2128.365,148,-150.5866
11.45003,0.05625,-0.1314167,0.2989167,0.15,-0.4,0.39,296.8628,0,-2128.365,148,-150.5866
11.50003,0.06958333,-0.1155833,0.3143333,0.15,0.78,1.37,295.8143,0,-2143.251,148,-148.8628
11.55003,0.07391667,-0.1168333,0.3014167,-0.36,-1.15,0.79,298.8471,0,-2143.251,148,-148.8628
11.60003,0.06833333,-0.1358333,0.345,0.35,0.21,0.74,300.0248,0,-2158.336,148,-150.8471
11.65003,0.07933333,-0.1091667,0.3026667,-0.05,0.68,1.32,301.6774,0,-2173.539,148,-152.0248
11.70003,0.07766667,-0.1025,0.3066667,0.26,1.2,0.68,303.2881,0,-2189.067,148,-155.2881
11.75003,0.06041666,-0.1264167,0.3125,-0.36,-1.05,1.06,302.9008,0,-2189.067,148,-155.2881
11.80003,0.06625,-0.13975,0.321,0.03,-0.04,0.8,299.3533,0,-2204.557,148,-154.9008
11.85003,0.08266666,-0.1120833,0.2866667,0.23,0.9599999,0.99,299.1061,0,-2204.557,148,-154.9008
11.90003,0.03375,-0.12375,0.3329167,-0.29,-1.6,0.78,295.6765,0,-2219.668,148,-151.1061
11.95003,0.05708333,-0.1333333,0.3508333,0.4,0.75,0.87,294.9475,0,-2234.363,148,-146.9475
12.00003,0.065,-0.1276667,0.3030833,-0.2,-0.55,1.14,291.8048,0,-2234.363,148,-146.9475
12.05003,0.07058334,-0.13375,0.31975,-0.2,-0.89,0.9,295.9937,0,-2248.743,148,-143.8048
12.10003,0.0785,-0.1030833,0.3389167,0.26,1.33,0.77,300.6981,0,-2248.743,148,-143.8048
12.15003,0.07558333,-0.12375,0.3316667,-0.25,-1.24,1.34,302.1758,0,-2264.013,148,-152.6981
12.20003,0.05291667,-0.1305833,0.33475,-0.07,0.11,0.81,300.255,0,-2279.239,148,-152.255
